"Time,s",Activities,Activity Names,"Hip Flexion LT,deg","Hip Flexion RT,deg","Hip Abduction LT,deg","Hip Abduction RT,deg","Hip Rotation Ext LT,deg","Hip Rotation Ext RT,deg","Knee Flexion LT,deg","Knee Flexion RT,deg","Ankle Dorsiflexion LT,deg","Ankle Dorsiflexion RT,deg","Ankle Inversion LT,deg","Ankle Inversion RT,deg","Ankle Abduction LT,deg","Ankle Abduction RT,deg","Pelvic Tilt LT,deg","Pelvic Tilt RT,deg","Pelvic Obliquity LT,deg","Pelvic Obliquity RT,deg","Pelvic Rotation LT,deg","Pelvic Rotation RT,deg","Foot Pitch Down LT,deg","Foot Pitch Down RT,deg","Foot Roll Med LT,deg","Foot Roll Med RT,deg","Foot Rotation Ext LT,deg","Foot Rotation Ext RT,deg","Pelvis Accel Sensor X,mG","Pelvis Accel Sensor Y,mG","Pelvis Accel Sensor Z,mG","Thigh Accel Sensor X LT,mG","Thigh Accel Sensor Y LT,mG","Thigh Accel Sensor Z LT,mG","Shank Accel Sensor X LT,mG","Shank Accel Sensor Y LT,mG","Shank Accel Sensor Z LT,mG","Foot Accel Sensor X LT,mG","Foot Accel Sensor Y LT,mG","Foot Accel Sensor Z LT,mG","Thigh Accel Sensor X RT,mG","Thigh Accel Sensor Y RT,mG","Thigh Accel Sensor Z RT,mG","Shank Accel Sensor X RT,mG","Shank Accel Sensor Y RT,mG","Shank Accel Sensor Z RT,mG","Foot Accel Sensor X RT,mG","Foot Accel Sensor Y RT,mG","Foot Accel Sensor Z RT,mG","Pelvis Rot X,","Pelvis Rot Y,","Pelvis Rot Z,","LT Thigh Rot X,","LT Thigh Rot Y,","LT Thigh Rot Z,","LT Shank Rot X,","LT Shank Rot Y,","LT Shank Rot Z,","LT Foot Rot X,","LT Foot Rot Y,","LT Foot Rot Z,","RT Thigh Rot X,","RT Thigh Rot Y,","RT Thigh Rot Z,","RT Shank Rot X,","RT Shank Rot Y,","RT Shank Rot Z,","RT Foot Rot X,","RT Foot Rot Y,","RT Foot Rot Z,",,,,,,,,,,,,,,,,,,,,,
111.81,0,,22.0613,-2.45339,-0.187292,-4.81001,5.8215,3.72268,42.4012,-2.97344,9.93395,3.38006,3.81404,-7.26041,7.21665,4.29867,1.12684,1.12684,1.56091,-1.56091,0.0952985,-0.0952985,10.9903,-1.62748,-0.209721,-1.80163,13.4401,8.72071,150.051,-1.12407,1.56292,144.443,20.9666,-0.745176,142.894,-21.2723,5.03435,136.463,-10.6852,2.37236,153.691,-3.9822,6.13137,154.087,-1.03896,9.15877,158.867,1.60847,2.04935,93.2512,56.1612,-34.6592,203.139,-173.363,-15.127,-58.0938,-199.722,-59.0594,-755.802,469.776,-281.368,28.3212,-213.362,39.5444,-12.717,-266.089,-40.5187,-22.0065,-20.8897,-7.78723,-0.301835,-0.53262,-0.396688,-0.692654,-0.198006,-0.692227,-0.744677,0.0621988,-0.634257,0.194402,-0.0441296,0.896509,0.336749,-0.725624,0.239759,0.0873463,-0.733013,0.069462,-0.00610392,-0.203321,0.786245
111.82,0,,23.1143,-2.46336,-0.253715,-4.69649,5.93473,3.80232,43.5615,-2.9448,11.0351,3.46289,3.19548,-7.27343,7.25102,4.14298,1.1931,1.1931,1.65276,-1.65276,0.138616,-0.138616,10.0485,-1.62066,0.471872,-1.81787,13.5273,8.61166,150.112,-1.18907,1.65573,144.415,21.9505,-0.861427,142.877,-21.4436,5.01937,136.518,-9.764,2.84319,153.828,-4.06405,6.10011,154.219,-1.14921,9.19062,158.861,1.60175,2.06146,73.2553,26.3504,-27.8326,199.688,-120.145,-24.4079,-85.4573,-131.304,-28.305,-1457.56,413.072,125.847,29.3168,-254.894,41.495,7.82585,-297.831,-59.5721,-17.4654,-11.1986,1.29787,-0.301351,-0.532384,-0.397671,-0.68998,-0.201855,-0.694192,-0.745101,0.062931,-0.6334,0.185559,-0.044986,0.897766,0.335281,-0.726289,0.237559,0.0871626,-0.73307,0.0679356,-0.00610398,-0.203446,0.786254
111.83,0,,24.1269,-2.47334,-0.313605,-4.55458,6.21394,3.81177,44.5243,-2.85009,11.4053,3.59455,2.57108,-7.27083,6.88371,4.06323,1.23482,1.23482,1.77064,-1.77064,0.182896,-0.182896,9.6814,-1.61839,1.1201,-1.83855,13.421,8.50108,150.172,-1.2289,1.77464,144.212,22.9172,-1.0161,142.685,-21.4266,5.05599,136.748,-9.41911,3.38681,153.894,-4.11237,6.07359,154.274,-1.29286,9.20853,158.861,1.60175,2.07842,65.9083,0,-25.8768,129.863,-92.3196,-20.4982,-91.334,-17.1047,-4.35461,-1285.61,207.593,303.534,26.883,-286.153,22.4499,22.9341,-277.825,-85.4269,-11.1779,-8.82968,-21.6312,-0.300802,-0.532385,-0.398709,-0.687111,-0.205395,-0.696328,-0.744975,0.061771,-0.633336,0.180914,-0.0485856,0.897613,0.333688,-0.726947,0.235541,0.0876479,-0.732922,0.0667125,-0.00616509,-0.20357,0.786262
111.84,0,,25.0796,-2.47002,-0.371861,-4.41069,6.65602,3.78072,45.2828,-2.71354,11.1415,3.73655,2.3674,-7.25781,6.30589,4.02779,1.26533,1.26533,1.88851,-1.88851,0.227176,-0.227176,9.81709,-1.60702,1.32506,-1.8607,13.2984,8.39049,150.238,-1.25789,1.89354,143.839,23.8331,-1.2452,142.339,-21.2502,5.15419,136.979,-9.55445,3.6029,153.922,-4.13308,6.04943,154.285,-1.4482,9.21649,158.861,1.59055,2.09537,55.6547,-27.8283,-42.4824,58.5952,-56.1381,-6.83275,-155.733,75.7133,44.4533,-961.97,113.792,30.7467,19.5261,-262.185,-6.34839,17.5538,-195.82,-102.551,-13.623,-18.0901,-17.3049,-0.300311,-0.532442,-0.399744,-0.684309,-0.208509,-0.698409,-0.744294,0.0589624,-0.633998,0.181167,-0.0511515,0.896677,0.331995,-0.727593,0.233721,0.0884465,-0.73266,0.0656787,-0.00616486,-0.203745,0.786233
111.85,0,,25.9749,-2.4556,-0.476396,-4.26977,7.15084,3.75373,45.8416,-2.53513,11.0919,3.90667,2.33818,-7.23958,5.7023,4.01893,1.28286,1.28286,2.01692,-2.01692,0.272419,-0.272419,9.58563,-1.60475,1.41085,-1.87842,13.1622,8.30909,150.282,-1.27351,2.02288,143.383,24.697,-1.54337,141.938,-20.9245,5.26322,137.21,-9.33179,3.61313,153.933,-4.13111,6.03996,154.274,-1.62025,9.2145,158.867,1.58607,2.10991,51.268,-38.1017,-72.2708,32.2462,-23.9317,6.35774,-221.663,155.703,117.665,-915.55,40.942,5.00527,-2.43385,-217.801,-35.1467,0,-83.9836,-57.5944,-13.2737,-15.0751,-18.6028,-0.299694,-0.532675,-0.400651,-0.68174,-0.211377,-0.700235,-0.743262,0.0550565,-0.635286,0.179272,-0.0508455,0.896175,0.330338,-0.728245,0.232189,0.0894836,-0.732289,0.0647017,-0.00622604,-0.203872,0.78619
111.86,0,,26.8442,-2.4168,-0.630476,-4.1612,7.61309,3.76858,46.1805,-2.3391,11.2397,4.09305,2.28225,-7.24218,5.19035,4.00247,1.31827,1.31827,2.13924,-2.13924,0.317662,-0.317662,8.97904,-1.59793,1.52524,-1.8858,13.0423,8.26302,150.293,-1.30664,2.14656,142.928,25.5077,-1.89212,141.598,-20.4309,5.30234,137.408,-8.7446,3.56992,153.954,-4.12815,6.05464,154.268,-1.81067,9.22446,158.878,1.58159,2.11475,20.0228,-38.5703,-71.2929,20.5146,-30.2594,-12.679,-258.759,231.416,150.869,-970.252,6.91977,294.954,-24.8917,-172.339,-64.4414,-1.46735,-7.84695,-49.2977,0,-21.9665,-3.02837,-0.298905,-0.532865,-0.401388,-0.67947,-0.213815,-0.70181,-0.742202,0.0502939,-0.637036,0.174687,-0.0488294,0.896264,0.328934,-0.728916,0.230907,0.0905781,-0.731949,0.0635389,-0.00622604,-0.203933,0.786129
111.87,0,,27.6796,-2.378,-0.801979,-4.06417,7.96985,3.84281,46.3264,-2.12766,11.261,4.30162,2.1153,-7.23698,4.77721,3.94678,1.34912,1.34912,2.26696,-2.26696,0.362904,-0.362904,8.33255,-1.60475,1.7016,-1.89762,12.9061,8.23844,150.276,-1.33468,2.27568,142.566,26.2874,-2.21072,141.378,-19.7829,5.24574,137.605,-8.12248,3.57446,154.015,-4.12618,6.08211,154.296,-2.01946,9.23441,158.883,1.58831,2.12686,0,-31.7214,-63.4697,34.191,-17.604,8.2943,-268.064,286.629,154.316,-890.705,-23.4503,357.877,-33.6867,-129.412,-80.0819,-14.1844,6.36239,-31.2573,-4.54101,-18.9515,2.59574,-0.297986,-0.533165,-0.401995,-0.677223,-0.215832,-0.703409,-0.741235,0.0451065,-0.639181,0.169686,-0.0470603,0.896404,0.327913,-0.729502,0.230003,0.0915569,-0.731601,0.0620756,-0.0063478,-0.203984,0.78609
111.88,0,,28.4693,-2.34696,-0.992538,-3.98497,8.18857,3.96834,46.2815,-1.92282,11.2042,4.51463,1.77054,-7.23698,4.52446,3.85817,1.38032,1.38032,2.39772,-2.39772,0.410072,-0.410072,7.62221,-1.61157,1.96375,-1.91091,12.7726,8.23537,150.243,-1.36304,2.40763,142.335,27.0239,-2.47873,141.323,-19.0009,5.05682,137.77,-7.43487,3.65976,154.097,-4.14097,6.12616,154.356,-2.23661,9.25133,158.894,1.59503,2.1414,-31.7296,-24.9085,-64.4476,20.0127,-26.8522,36.1368,-238.252,312.538,146.968,-801.351,-56.1271,209.506,-40.0479,-102.021,-87.8844,-5.86939,12.2299,-14.1815,-3.49309,-15.7211,3.46099,-0.296949,-0.533531,-0.402483,0.675048,0.217121,0.70508,-0.740574,0.0397357,-0.641509,0.163889,-0.045657,0.89672,0.327348,-0.730017,0.229382,0.0924117,-0.731298,0.0603667,-0.0064701,-0.204052,0.786056
111.89,0,,29.2122,-2.33144,-1.19997,-3.9325,8.26147,4.13167,46.0661,-1.72019,11.1877,4.73208,1.30223,-7.23828,4.4679,3.75944,1.40101,1.40101,2.51441,-2.51441,0.456278,-0.456278,6.7283,-1.61611,2.30217,-1.91238,12.6745,8.25841,150.183,-1.3812,2.52545,142.242,27.7244,-2.70248,141.433,-18.095,4.76469,137.88,-6.56827,3.78714,154.196,-4.16563,6.17967,154.428,-2.46211,9.26128,158.905,1.59951,2.14382,-45.4011,-9.76874,-63.9587,-3.38773,-34.1534,42.9696,-184.566,296.439,138.712,-737.714,-63.4313,148.371,-24.8917,-59.0947,-76.6772,-8.80408,-7.3521,-11.2391,-5.93825,-20.8897,-2.16312,-0.295918,-0.533971,-0.402736,0.672959,0.217605,0.706836,-0.740094,0.0343037,-0.64408,0.15656,-0.0438856,0.897427,0.327165,-0.730445,0.229016,0.0932066,-0.730943,0.0585365,-0.00653122,-0.204055,0.786005
111.9,0,,29.9016,-2.34252,-1.42211,-3.87903,8.232,4.29364,45.7092,-1.53077,11.1616,4.93326,0.818905,-7.24349,4.57673,3.66957,1.40802,1.40802,2.62924,-2.62924,0.503446,-0.503446,5.73861,-1.60248,2.61198,-1.92125,12.6282,8.28606,150.112,-1.38502,2.64152,142.247,28.389,-2.88342,141.658,-17.0891,4.39933,137.929,-5.60344,3.87016,154.284,-4.20212,6.2294,154.488,-2.6876,9.28119,158.905,1.58607,2.15351,-48.8189,12.6885,-59.5769,-44.9188,-51.2706,37.1234,-137.185,283.233,161.121,-688.46,0.576648,181.977,-8.79505,-33.2249,-31.7419,1.95646,-33.7207,-11.2391,-1.39724,-18.5208,3.89361,-0.294882,-0.534523,-0.402861,0.670923,0.217476,0.708645,-0.739715,0.0288098,-0.646816,0.148628,-0.0413227,0.898419,0.327286,-0.730747,0.22877,0.0941215,-0.730632,0.0567659,-0.00647033,-0.204182,0.785962
