"Time,s",Activities,Activity Names,"Hip Flexion LT,deg","Hip Flexion RT,deg","Hip Abduction LT,deg","Hip Abduction RT,deg","Hip Rotation Ext LT,deg","Hip Rotation Ext RT,deg","Knee Flexion LT,deg","Knee Flexion RT,deg","Ankle Dorsiflexion LT,deg","Ankle Dorsiflexion RT,deg","Ankle Inversion LT,deg","Ankle Inversion RT,deg","Ankle Abduction LT,deg","Ankle Abduction RT,deg","Pelvic Tilt LT,deg","Pelvic Tilt RT,deg","Pelvic Obliquity LT,deg","Pelvic Obliquity RT,deg","Pelvic Rotation LT,deg","Pelvic Rotation RT,deg","Foot Pitch Down LT,deg","Foot Pitch Down RT,deg","Foot Roll Med LT,deg","Foot Roll Med RT,deg","Foot Rotation Ext LT,deg","Foot Rotation Ext RT,deg","Pelvis Accel Sensor X,mG","Pelvis Accel Sensor Y,mG","Pelvis Accel Sensor Z,mG","Thigh Accel Sensor X LT,mG","Thigh Accel Sensor Y LT,mG","Thigh Accel Sensor Z LT,mG","Shank Accel Sensor X LT,mG","Shank Accel Sensor Y LT,mG","Shank Accel Sensor Z LT,mG","Foot Accel Sensor X LT,mG","Foot Accel Sensor Y LT,mG","Foot Accel Sensor Z LT,mG","Thigh Accel Sensor X RT,mG","Thigh Accel Sensor Y RT,mG","Thigh Accel Sensor Z RT,mG","Shank Accel Sensor X RT,mG","Shank Accel Sensor Y RT,mG","Shank Accel Sensor Z RT,mG","Foot Accel Sensor X RT,mG","Foot Accel Sensor Y RT,mG","Foot Accel Sensor Z RT,mG","Pelvis Rot X,","Pelvis Rot Y,","Pelvis Rot Z,","LT Thigh Rot X,","LT Thigh Rot Y,","LT Thigh Rot Z,","LT Shank Rot X,","LT Shank Rot Y,","LT Shank Rot Z,","LT Foot Rot X,","LT Foot Rot Y,","LT Foot Rot Z,","RT Thigh Rot X,","RT Thigh Rot Y,","RT Thigh Rot Z,","RT Shank Rot X,","RT Shank Rot Y,","RT Shank Rot Z,","RT Foot Rot X,","RT Foot Rot Y,","RT Foot Rot Z,",,,,,,,,,,,,,,,,,,,,,
33.42,0,,10.654,2.32479,1.07529,-5.74529,4.24087,-1.66023,24.9721,4.19585,16.0807,5.50868,0.304689,-6.93099,0.51481,5.43916,0.745732,0.745732,-0.520692,0.520692,-0.658426,0.658426,-1.07749,-2.28665,2.88843,-0.897861,4.01868,4.64449,152.879,-0.739825,-0.529305,148.472,9.92508,-0.204291,147.819,-15.0076,3.2375,148.202,1.07834,2.81249,151.205,1.73568,5.16804,150.731,-2.43037,7.76136,156.868,2.28054,1.08281,153.804,-99.5979,-10.7381,200.19,6.81445,74.7218,591.284,406.739,93.7148,70.3934,-19.606,17.5185,-26.3852,145.518,-80.0819,-0.978231,159.696,-126.476,2.44516,-10.7679,-6.48936,-0.328398,-0.519759,-0.402623,-0.725823,-0.138133,-0.665516,-0.739247,0.0527379,-0.657637,0.0978426,-0.0188605,0.862944,0.301595,-0.724292,0.272418,0.113591,-0.719327,0.0841097,-0.003235,-0.193367,0.797884
33.43,0,,11.6888,2.24829,1.05787,-5.72747,4.82721,-1.58464,26.9583,4.16722,17.4066,5.56341,0.0492512,-7.00651,-0.229839,5.37207,0.735915,0.735915,-0.437503,0.437503,-0.615109,0.615109,-1.42867,-2.29802,3.62722,-0.905245,3.83886,4.62606,152.857,-0.731222,-0.445398,147.846,10.9697,-0.331243,147.062,-15.9305,3.71854,148.399,1.42542,3.53239,151.259,1.66171,5.23814,150.786,-2.4738,7.84596,156.873,2.29174,1.09008,87.4112,-65.93,-7.80442,139.65,10.2217,153.317,525.416,583.948,150.415,42.4975,-45.363,45.7625,-24.8917,116.224,-66.8886,0.489116,125.975,-33.6691,-3.8424,-8.82968,-7.3546,-0.327843,-0.520178,-0.40286,-0.723559,-0.141001,-0.668684,-0.738895,0.0546923,-0.655697,0.0921693,-0.0230728,0.86279,0.301047,-0.72509,0.271016,0.113652,-0.719755,0.0833163,-0.00335707,-0.193367,0.797884
33.44,0,,12.8213,2.14962,1.05624,-5.69941,5.28325,-1.41457,29.0455,4.12096,18.736,5.61075,-0.0859809,-7.07161,-0.841311,5.23537,0.70962,0.70962,-0.341426,0.341426,-0.570829,0.570829,-1.79581,-2.3162,4.26115,-0.914105,3.66449,4.63374,152.813,-0.706052,-0.34845,147.33,12.1269,-0.435821,146.386,-16.838,4.21374,148.575,1.79214,4.14765,151.391,1.57493,5.31391,150.918,-2.51556,7.92758,156.879,2.30742,1.10219,17.0893,-12.6885,-22.9431,146.99,58.5718,166.032,352.052,631.364,176.271,-50.7791,-49.3995,11.0831,1.93602,70.8249,-43.9422,0.978231,76.6315,1.92946,8.38341,-12.2754,-2.16312,-0.327178,-0.520798,-0.40299,-0.720759,-0.145031,-0.672049,-0.738393,0.0571939,-0.653853,0.0867968,-0.0263687,0.862658,0.300191,-0.726061,0.269244,0.113225,-0.720247,0.082096,-0.00354035,-0.193376,0.797861
33.45,0,,14.0229,2.03654,1.07693,-5.65618,5.58572,-1.23235,31.1865,4.05709,19.9093,5.66104,-0.140241,-7.11328,-1.28166,5.09866,0.677014,0.677014,-0.234804,0.234804,-0.525586,0.525586,-2.03525,-2.34348,4.73779,-0.928873,3.52554,4.65371,152.764,-0.674827,-0.241067,146.962,13.3634,-0.498081,145.848,-17.7184,4.64235,148.707,2.03007,4.61052,151.528,1.4773,5.38448,151.055,-2.54897,7.99028,156.895,2.33654,1.11915,-10.2536,35.1458,-37.1039,158.22,104.975,122.551,244.618,508.361,147.966,-212.488,-73.8109,77.2242,13.6628,13.6958,-27.8407,-10.7605,-6.85725,43.4611,-1.04793,-9.69112,-7.3546,-0.326437,-0.521517,-0.403102,-0.717478,-0.149782,-0.675608,-0.738131,0.0602444,-0.651824,0.0830116,-0.028993,0.862527,0.299281,-0.727053,0.267296,0.112673,-0.720655,0.0809341,-0.00384542,-0.19337,0.797832
33.46,0,,15.3079,1.93455,1.12048,-5.59645,5.74549,-1.09602,33.3702,3.9778,20.5515,5.68175,-0.10685,-7.17578,-1.55159,4.99486,0.65738,0.65738,-0.136149,0.136149,-0.480343,0.480343,-1.77985,-2.35712,4.97134,-0.93478,3.47649,4.65985,152.714,-0.656348,-0.141728,146.737,14.6741,-0.53067,145.464,-18.5734,4.96277,148.757,1.77904,4.863,151.616,1.38164,5.429,151.149,-2.56567,8.06394,156.895,2.34774,1.12641,-15.1247,89.8291,-51.7537,133.815,111.789,68.364,222.642,340.333,126.012,-328.648,21.9126,192.346,10.2332,-32.7177,-0.993044,-1.46735,-65.8861,72.7407,4.54101,7.32218,6.48936,-0.325703,-0.522125,-0.403222,-0.713833,-0.155218,-0.679224,-0.738319,0.063724,-0.649447,0.0838657,-0.0319837,0.86234,0.298417,-0.727884,0.265395,0.112312,-0.721119,0.0800836,-0.00396749,-0.193369,0.797832
33.47,0,,16.6802,1.84697,1.17874,-5.52153,5.79358,-1.04203,35.583,3.8985,20.4486,5.70394,-0.0834766,-7.22916,-1.63465,4.96575,0.660185,0.660185,-0.0410086,0.0410086,-0.434138,0.434138,-0.846025,-2.35939,5.08574,-0.953977,3.58548,4.65831,152.676,-0.659852,-0.0460832,146.633,16.0504,-0.536021,145.206,-19.3876,5.21828,148.658,0.84259,5.03132,151.638,1.28598,5.45316,151.176,-2.5807,8.13759,156.906,2.35222,1.14579,-28.7962,116.684,-56.6432,106.463,116.738,39.0599,171.404,227.517,52.2553,-457.448,148.967,387.194,17.5901,-81.5406,25.8901,2.93469,-76.1367,36.6115,5.23963,-1.50751,-4.75886,-0.32497,-0.522552,-0.403466,-0.709865,-0.161139,-0.682886,-0.738694,0.0675702,-0.647013,0.0903387,-0.0371121,0.862246,0.297562,-0.728616,0.263442,0.11237,-0.721523,0.0796538,-0.00408967,-0.193496,0.797791
33.48,0,,18.0929,1.75495,1.2468,-5.45421,5.73308,-1.09332,37.8273,3.79719,19.4729,5.72613,-0.182814,-7.30468,-1.48572,5.00879,0.671054,0.671054,0.0351502,-0.0351502,-0.38697,0.38697,0.949783,-2.36848,5.18583,-0.965791,3.90969,4.62299,152.665,-0.671004,0.0306497,146.66,17.4589,-0.52386,145.079,-20.207,5.42385,148.367,-0.945185,5.24967,151.578,1.18835,5.46357,151.121,-2.57903,8.22318,156.901,2.36118,1.15791,-23.9251,139.177,-65.4255,82.4976,71.7951,22.9463,77.132,178.719,29.3029,-627.002,221.241,469.066,10.2332,-104.494,29.7913,5.86939,-27.3583,4.38952,-3.8424,-3.87645,-3.89361,-0.324424,-0.522801,-0.403775,-0.705765,-0.167118,-0.686477,-0.739247,0.0720874,-0.644453,0.103154,-0.0459616,0.862283,0.29701,-0.729157,0.261669,0.112858,-0.72195,0.0797758,-0.00421149,-0.193546,0.797803
33.49,0,,19.5525,1.70396,1.29961,-5.37633,5.54229,-1.20265,40.0806,3.71129,17.6384,5.75127,-0.465799,-7.3789,-1.12342,5.09486,0.716282,0.716282,0.0991237,-0.0991237,-0.338839,0.338839,3.57565,-2.37303,5.30976,-0.987942,4.40011,4.57231,152.671,-0.716566,0.0947749,146.847,18.8798,-0.494676,145.123,-21.0263,5.54868,147.927,-3.56464,5.58517,151.479,1.10255,5.44937,151.033,-2.57903,8.31077,156.912,2.36343,1.17729,-12.2182,145.522,-70.804,89.3358,32.2064,22.4713,-19.0381,98.6034,0,-712.869,129.938,609.928,-15.5988,-117.175,30.2878,4.40204,39.0934,-11.7215,11.8765,-2.36894,-9.95035,-0.323933,-0.522737,-0.40426,-0.701678,-0.172917,-0.689898,-0.7401,0.0773976,-0.641705,0.121895,-0.0589026,0.861931,0.296591,-0.729484,0.260151,0.113595,-0.722346,0.0800843,-0.00433367,-0.193672,0.797762
33.5,0,,20.9991,1.64963,1.32411,-5.32121,5.16071,-1.27554,42.3226,3.62098,14.9713,5.78382,-0.699534,-7.43099,-0.430321,5.13031,0.766768,0.766768,0.141773,-0.141773,-0.290709,0.290709,7.02361,-2.38212,5.1763,-1.01305,5.08124,4.50933,152.687,-0.767544,0.137815,147.237,20.2784,-0.434848,145.414,-21.8643,5.5129,147.279,-6.99612,5.80012,151.424,1.00295,5.43847,150.99,-2.58738,8.38343,156.912,2.37463,1.20151,-10.2536,128.435,-59.5769,96.174,-12.6554,34.1637,-63.9706,-13.2058,-38.1028,-526.752,-110.332,954.577,-26.883,-119.141,10.7462,-1.46735,84.9733,-31.2573,-3.8424,-4.30716,-11.6808,-0.323567,-0.522554,-0.404688,-0.697758,-0.178239,-0.693058,-0.741634,0.0837467,-0.638416,0.147472,-0.0737971,0.860905,0.296409,-0.729729,0.258747,0.114079,-0.722686,0.0801425,-0.00451683,-0.193796,0.79777
33.51,0,,22.3936,1.56316,1.3154,-5.2694,4.65193,-1.29309,44.5085,3.52848,12.0558,5.8208,-0.715394,-7.46875,0.506218,5.09739,0.79657,0.79657,0.177392,-0.177392,-0.241615,0.241615,10.695,-2.39349,4.72826,-1.03963,5.85773,4.431,152.714,-0.797176,0.174116,147.786,21.6436,-0.341944,145.892,-22.6938,5.34728,146.515,-10.6415,5.83082,151.435,0.888549,5.42474,151.006,-2.61077,8.44514,156.912,2.38583,1.22331,0,90.3338,-45.4161,116.689,-63.926,31.2406,-72.7244,-143.126,-112.313,-596.273,-171.457,1058.62,-8.79505,-96.1875,-17.0945,18.0429,74.2279,-80.0726,0,4.30716,-11.6808,-0.323381,-0.522427,-0.405111,-0.693984,-0.182804,-0.69606,-0.743631,0.0907641,-0.6348,0.175547,-0.0875903,0.859117,0.296401,-0.729893,0.257398,0.114202,-0.722996,0.0797157,-0.00469999,-0.19392,0.797778
