"Time,s",Activities,Activity Names,"Hip Flexion LT,deg","Hip Flexion RT,deg","Hip Abduction LT,deg","Hip Abduction RT,deg","Hip Rotation Ext LT,deg","Hip Rotation Ext RT,deg","Knee Flexion LT,deg","Knee Flexion RT,deg","Ankle Dorsiflexion LT,deg","Ankle Dorsiflexion RT,deg","Ankle Inversion LT,deg","Ankle Inversion RT,deg","Ankle Abduction LT,deg","Ankle Abduction RT,deg","Pelvic Tilt LT,deg","Pelvic Tilt RT,deg","Pelvic Obliquity LT,deg","Pelvic Obliquity RT,deg","Pelvic Rotation LT,deg","Pelvic Rotation RT,deg","Foot Pitch Down LT,deg","Foot Pitch Down RT,deg","Foot Roll Med LT,deg","Foot Roll Med RT,deg","Foot Rotation Ext LT,deg","Foot Rotation Ext RT,deg","Pelvis Accel Sensor X,mG","Pelvis Accel Sensor Y,mG","Pelvis Accel Sensor Z,mG","Thigh Accel Sensor X LT,mG","Thigh Accel Sensor Y LT,mG","Thigh Accel Sensor Z LT,mG","Shank Accel Sensor X LT,mG","Shank Accel Sensor Y LT,mG","Shank Accel Sensor Z LT,mG","Foot Accel Sensor X LT,mG","Foot Accel Sensor Y LT,mG","Foot Accel Sensor Z LT,mG","Thigh Accel Sensor X RT,mG","Thigh Accel Sensor Y RT,mG","Thigh Accel Sensor Z RT,mG","Shank Accel Sensor X RT,mG","Shank Accel Sensor Y RT,mG","Shank Accel Sensor Z RT,mG","Foot Accel Sensor X RT,mG","Foot Accel Sensor Y RT,mG","Foot Accel Sensor Z RT,mG","Pelvis Rot X,","Pelvis Rot Y,","Pelvis Rot Z,","LT Thigh Rot X,","LT Thigh Rot Y,","LT Thigh Rot Z,","LT Shank Rot X,","LT Shank Rot Y,","LT Shank Rot Z,","LT Foot Rot X,","LT Foot Rot Y,","LT Foot Rot Z,","RT Thigh Rot X,","RT Thigh Rot Y,","RT Thigh Rot Z,","RT Shank Rot X,","RT Shank Rot Y,","RT Shank Rot Z,","RT Foot Rot X,","RT Foot Rot Y,","RT Foot Rot Z,",,,,,,,,,,,,,,,,,,,,,
26.07,0,,1.99475,-0.909447,2.72229,-7.87158,1.26247,-26.5799,9.06484,2.21712,9.30918,2.28262,-1.05253,-8.72638,-2.42745,10.8986,0.92125,0.92125,-0.556058,0.556058,-1.99856,1.99856,-1.38688,0.116521,1.1327,-0.822339,-2.98398,-13.5498,152.571,-0.901358,-0.587927,151.288,1.14092,2.11005,151.114,-7.91906,0.0934188,153.558,1.38483,1.20428,126.219,1.62917,7.3259,125.899,-0.562456,9.42435,137.022,-0.114923,0.850444,-8.30433,-33.1957,14.6557,-41.9939,311.046,27.342,30.7497,379.361,71.7733,2.01547,-29.7436,2.50732,-7.79566,26.8754,-7.81377,-2.91428,-14.1768,4.4079,-8.80313,-6.40099,-8.13914,-0.329662,-0.528522,-0.399855,-0.717264,-0.171152,-0.630772,-0.700301,-0.163218,-0.656414,0.0940606,-0.00860646,0.875661,0.374903,-0.689927,0.318503,0.154611,-0.706342,0.149179,0.015931,-0.214793,0.812052
26.08,0,,2.5667,-0.960828,2.80609,-7.8213,1.56929,-26.6109,10.3457,2.18376,9.75476,2.37925,-0.867846,-8.85996,-2.57359,10.8977,0.937648,0.937648,-0.459548,0.459548,-2.2612,2.2612,-1.12595,0.0549627,0.904874,-0.844287,-3.04568,-13.2997,152.593,-0.918632,-0.496369,151.003,1.71137,2.26333,150.796,-8.62553,0.0471629,153.377,1.12617,0.964882,126.214,1.59073,7.3922,125.893,-0.568811,9.55115,137.033,-0.0532052,0.857611,-9.28131,-21.9574,16.6087,-38.5558,325.69,33.2148,75.1724,372.558,123.993,79.1073,-4.85179,-8.77561,-25.4016,26.8754,-16.1024,-25.3714,-12.7001,37.5847,-14.2404,-4.86475,2.37392,-0.329193,-0.528674,-0.400488,-0.715777,-0.174687,-0.632584,-0.700833,-0.161017,-0.654261,0.0971128,-0.00805713,0.876091,0.374793,-0.690437,0.317597,0.155158,-0.706876,0.148626,0.015382,-0.214737,0.81207
26.09,0,,3.21962,-1.00091,2.90962,-7.77356,1.85641,-26.6522,11.7343,2.11927,10.3709,2.4576,-0.746903,-8.98253,-2.73263,10.9106,0.976675,0.976675,-0.379725,0.379725,-2.34533,2.34533,-0.986982,-0.00659553,0.698537,-0.879405,-2.94696,-13.2211,152.615,-0.960276,-0.419441,150.733,2.33851,2.41539,150.494,-9.38492,-0.0453489,153.218,0.986891,0.749246,126.197,1.53581,7.45388,125.882,-0.559278,9.68087,137.049,0.00638463,0.879111,-10.2583,-14.6506,8.30437,-17.5589,341.306,34.6553,115.722,342.264,157.746,67.8543,21.9385,43.4601,-20.4965,45.4044,-15.6275,-32.2285,-0.959888,68.8514,-16.5706,-7.93723,-6.78262,-0.32869,-0.528651,-0.401082,-0.714207,-0.178537,-0.634491,-0.701685,-0.158514,-0.651695,0.0991886,-0.00708054,0.876522,0.374771,-0.690884,0.316602,0.155707,-0.707485,0.148199,0.0148325,-0.214797,0.812066
26.1,0,,3.9548,-1.03173,3.01259,-7.71526,2.10412,-26.7125,13.2506,2.04588,11.1768,2.53726,-0.791031,-9.14125,-2.89489,10.9446,1.03407,1.03407,-0.286372,0.286372,-2.42433,2.42433,-0.978473,-0.0615583,0.614712,-0.90428,-2.88032,-13.1461,152.626,-1.02105,-0.329878,150.497,3.02971,2.57293,150.219,-10.2065,-0.178675,153.081,0.976942,0.66427,126.148,1.4754,7.52075,125.838,-0.544979,9.83537,137.055,0.0595898,0.888666,-21.0051,-5.37807,31.249,-16.0854,346.162,28.3116,148.408,272.004,153.323,15.6199,4.008,20.0585,-6.83215,45.4044,-15.6275,-5.35713,-9.74655,16.1035,-2.84807,-15.1063,6.78262,-0.328013,-0.528581,-0.401746,-0.712521,-0.182632,-0.636587,-0.702854,-0.155525,-0.648775,0.0996757,-0.00640903,0.876999,0.374909,-0.69128,0.315639,0.156505,-0.708178,0.147837,0.0143436,-0.214788,0.812092
26.11,0,,4.76453,-1.03071,3.12433,-7.66457,2.28709,-26.814,14.8506,1.97028,12.0247,2.62867,-0.972445,-9.28269,-3.06145,11.0319,1.11573,1.11573,-0.210157,0.210157,-2.4982,2.4982,-0.981309,-0.131911,0.612563,-0.936471,-2.86798,-13.0603,152.62,-1.10557,-0.258715,150.31,3.7702,2.71709,150.01,-11.0608,-0.370954,152.993,0.980922,0.660615,126.049,1.42323,7.57436,125.745,-0.524323,9.97529,137.066,0.127693,0.905388,-33.194,8.79036,35.1552,22.9616,353.036,13.6848,208.499,166.03,108.397,18.979,-3.37516,17.9691,4.86134,44.4585,-17.0953,-2.44285,-1.47675,15.6333,-10.3566,-5.37683,-14.2435,-0.327289,-0.52835,-0.402306,-0.710837,-0.186956,-0.638691,-0.704443,-0.152107,-0.64548,0.0996752,-0.00628692,0.877361,0.375015,-0.691616,0.314709,0.157538,-0.708767,0.147894,0.0137338,-0.214797,0.812126
26.12,0,,5.62695,-1.02865,3.24319,-7.61936,2.45739,-26.9449,16.5407,1.87465,12.8294,2.69657,-1.1841,-9.42255,-3.2538,11.1625,1.20297,1.20297,-0.152882,0.152882,-2.56899,2.56899,-0.901897,-0.184675,0.619011,-0.961346,-2.88525,-12.9657,152.609,-1.19472,-0.206839,150.129,4.5575,2.843,149.801,-11.9587,-0.58228,152.927,0.901334,0.665184,125.906,1.36557,7.61645,125.613,-0.486191,10.1094,137.077,0.180898,0.919722,-25.89,19.5465,25.882,58.5705,327.184,-9.2802,306.147,102.998,24.9073,31.7437,-3.37516,78.1447,-7.31391,38.0596,-29.3124,-4.8857,-5.39014,-5.84781,-16.5706,-13.5701,5.4261,-0.326619,-0.528047,-0.402734,-0.709191,-0.191352,-0.64083,-0.70615,-0.148445,-0.641938,0.100223,-0.00665306,0.877593,0.375192,-0.69185,0.313789,0.158702,-0.709337,0.148264,0.0132456,-0.214798,0.812131
26.13,0,,6.52921,-1.0266,3.36534,-7.58472,2.67413,-27.0843,18.3035,1.77013,13.7037,2.76447,-1.40882,-9.54826,-3.52674,11.2976,1.29546,1.29546,-0.114774,0.114774,-2.63773,2.63773,-0.862191,-0.239638,0.657699,-0.992074,-2.93462,-12.8728,152.593,-1.2888,-0.17425,149.887,5.38424,2.94154,149.543,-12.8877,-0.779095,152.889,0.85955,0.700819,125.747,1.3015,7.65219,125.471,-0.446469,10.2347,137.077,0.234103,0.938833,-7.81584,24.4053,17.0855,132.305,306.637,-33.2148,400.861,152.318,-32.201,62.4797,48.3069,46.3853,-34.6863,23.9263,-35.6584,3.42856,55.1566,-34.6755,-4.9194,-11.7778,-4.4087,-0.326003,-0.527671,-0.403032,-0.707609,-0.195748,-0.64297,-0.707696,-0.144909,-0.638233,0.100345,-0.00708029,0.877772,0.375454,-0.692004,0.312888,0.159916,-0.709855,0.148746,0.012757,-0.214854,0.812174
26.14,0,,7.50474,-1.00913,3.49516,-7.54669,2.94577,-27.2186,20.1632,1.6545,14.6826,2.84021,-1.67277,-9.6787,-3.90713,11.464,1.40336,1.40336,-0.0870391,0.0870391,-2.70749,2.70749,-0.887716,-0.298997,0.778062,-1.02573,-3.03334,-12.7424,152.543,-1.39769,-0.153189,149.563,6.27011,3.02183,149.197,-13.8541,-0.934188,152.872,0.885416,0.82417,125.566,1.2292,7.6764,125.306,-0.40357,10.3645,137.093,0.291565,0.960333,7.32735,1.96578,12.2105,193.332,286.613,-19.0313,403.795,225.129,-27.8558,13.1006,29.3217,17.9691,-22.949,10.739,-52.2357,9.77141,87.4236,-57.6259,-8.80313,-14.5943,2.03479,-0.325271,-0.527246,-0.403156,-0.705978,-0.200208,-0.645244,-0.708897,-0.141609,-0.634431,0.0995512,-0.00781272,0.877955,0.375759,-0.692065,0.311972,0.161265,-0.710373,0.149363,0.0122076,-0.214914,0.812168
26.15,0,,8.51754,-1.01324,3.63045,-7.51839,3.21881,-27.3409,22.0778,1.5144,15.7263,2.89636,-2.05766,-9.81227,-4.31869,11.6203,1.51126,1.51126,-0.0588529,0.0588529,-2.77726,2.77726,-0.964293,-0.351762,1.05533,-1.05646,-3.16168,-12.6084,152.494,-1.50658,-0.132128,149.239,7.19664,3.09664,148.846,-14.836,-1.05482,152.878,0.963014,1.10742,125.396,1.14225,7.71848,125.158,-0.351138,10.4985,137.11,0.342642,0.979444,20.0281,-26.3711,12.2105,262.708,274.434,7.81199,375.979,294.432,-18.5447,-25.8652,-4.85179,-45.5496,-3.89783,3.3942,-67.8632,38.0999,104.037,-62.504,-15.5349,-22.5315,-6.78262,-0.32454,-0.52682,-0.403279,-0.704317,-0.204294,-0.647796,-0.709878,-0.138191,-0.630711,0.0976025,-0.00946115,0.878178,0.376297,-0.692106,0.311048,0.162483,-0.710968,0.149909,0.0117197,-0.214984,0.812142
26.16,0,,9.5599,-1.02865,3.79587,-7.48163,3.42711,-27.4063,24.0233,1.36763,16.788,2.95251,-2.60436,-9.9427,-4.72488,11.7371,1.60833,1.60833,-0.0155588,0.0155588,-2.84805,2.84805,-1.06639,-0.408923,1.50024,-1.07255,-3.33939,-12.4547,152.422,-1.6056,-0.0955493,148.948,8.16137,3.21525,148.527,-15.8085,-1.17091,152.911,1.06648,1.56245,125.259,1.04889,7.76921,125.037,-0.300294,10.6137,137.115,0.397975,0.984222,46.3833,-34.6793,-9.76533,258.287,238.272,-82.0259,314.48,370.644,29.33,-14.1083,-6.75031,-57.2504,-18.5694,11.2398,-85.4334,48.8142,96.6533,-55.1869,-17.6063,-14.5943,0.339131,-0.323629,-0.526583,-0.403285,-0.702386,-0.207719,-0.65099,-0.710833,-0.134647,-0.62703,0.0946078,-0.0122075,0.878449,0.376973,-0.692115,0.310197,0.163459,-0.711516,0.150336,0.0112311,-0.214916,0.812178
26.17,0,,10.6331,-1.06051,3.95198,-7.45333,3.5397,-27.4046,25.9577,1.21196,17.7944,3.00605,-3.38885,-10.0448,-5.12892,11.8143,1.70771,1.70771,0.0345,-0.0345,-2.91576,2.91576,-1.15715,-0.468282,2.15794,-1.09743,-3.60101,-12.2743,152.329,-1.7074,-0.052541,148.739,9.14827,3.3363,148.285,-16.7438,-1.3124,153.015,1.15403,2.23129,125.165,0.937229,7.84358,124.971,-0.257395,10.7099,137.137,0.457565,0.998555,50.7797,-23.441,-26.8508,181.176,226.541,6.34378,305.149,378.404,49.8145,37.6222,-13.7116,0,-21.5038,6.84404,-82.023,28.3285,85.9469,-62.9742,-7.76747,-2.81644,-4.06957,-0.322592,-0.526402,-0.403225,-0.700434,-0.210588,-0.654471,-0.711966,-0.130869,-0.623398,0.0906401,-0.0166021,0.878568,0.377822,-0.692164,0.309277,0.164071,-0.712013,0.150521,0.0106814,-0.214911,0.812156
