time,ground_force_1_vx,ground_force_1_vy,ground_force_1_vz,ground_force_1_px,ground_force_1_py,ground_force_1_pz,ground_moment_1_mx,ground_moment_1_my,ground_moment_1_mz,ground_force_2_vx,ground_force_2_vy,ground_force_2_vz,ground_force_2_px,ground_force_2_py,ground_force_2_pz,ground_moment_2_mx,ground_moment_2_my,ground_moment_2_mz
142.2,-26.49934694,-0.347525596,-10.72532993,0.000551339,9.53e-06,9.19e-05,-8.09e-06,0.004057675,-2.28e-05,-25.37996829330165,0.2720921072442284,-11.208193657076011,-0.000235901,6.29e-06,-0.000266647,-4e-07,0.000319017,-2.19e-06
142.21,-26.40160997,-0.741596842,-10.79353373,-0.001238858,-2.9e-08,-0.000975179,1.1e-05,-0.005532422,3.11e-05,-25.26750440830165,0.10321570724422813,-11.01493034707601,-0.000239513,6.29e-06,-0.000266047,-4.2e-07,0.000334681,-2.3e-06
142.22,-26.52214709,0.854065406,-10.9150881,-0.001652174,-1.41e-06,-0.001073982,7.86e-06,-0.00394432,2.21e-05,-25.30704854730165,0.13092463724422743,-11.08977058207601,-0.000242002,6.29e-06,-0.000266558,-3.98e-07,0.000317609,-2.18e-06
142.23,-26.75035851,2.524729527,-11.6053365,0.000170181,2.05e-06,-0.001105105,4.84e-05,-0.024281533,0.000136287,-25.20138353230165,0.3408977772442281,-11.034141655076011,-0.000236504,6.31e-06,-0.000263846,-4.03e-07,0.00032167,-2.21e-06
142.24,-26.78863677,4.214656735,-11.75015168,-7.32e-05,1.23e-06,-0.001164574,4.59e-05,-0.023044396,0.000129344,-25.566615830301654,0.23274910724422782,-11.03844344107601,-0.00023694,6.33e-06,-0.000260802,-3.72e-07,0.000296428,-2.04e-06
142.25,-27.27800635,7.546737886,-12.83791732,-0.000154572,1.52e-06,-0.001083639,3.99e-05,-0.020008574,0.000112304,-25.405443318301653,0.03209949724422856,-11.111755953076011,-0.000238113,6.29e-06,-0.000266728,-3.73e-07,0.000297722,-2.05e-06
142.26,-27.70274228,14.37273018,-12.72938938,-0.000103831,1.2e-06,-0.001158444,4.5e-05,-0.022604627,0.000126875,-25.160513570301653,0.1758447672442287,-11.04026075207601,-0.000237469,6.27e-06,-0.000269107,-3.42e-07,0.000273072,-1.88e-06
142.27,-27.73789361,27.87157859,-10.75719896,-0.000192311,1.15e-06,-0.001135816,4.16e-05,-0.020890985,0.000117257,-25.298216673301653,0.23898785724422744,-11.098022093076011,-0.000239544,6.32e-06,-0.000262154,-4.05e-07,0.000323258,-2.22e-06
142.28,-27.76741352,49.45194812,-9.360997117,-0.000144725,1.16e-06,-0.00115213,4.31e-05,-0.021632093,0.000121417,-25.50285783430165,0.13760509724422754,-11.18981985807601,-0.000239062,6.3e-06,-0.000264441,-3.03e-07,0.000241625,-1.66e-06
142.29,-27.71419658,86.12435199,-7.874782295,-0.000183188,1.16e-06,-0.001138503,4.09e-05,-0.020514732,0.000115145,-25.472162070301653,0.09380415724422875,-11.157068862076011,-0.000244118,6.3e-06,-0.000264049,-3.28e-07,0.000261332,-1.8e-06
142.3,-28.22904699,118.5716414,-8.661886628,-0.000166183,1.25e-06,-0.001127471,4.03e-05,-0.020199248,0.000113374,-25.32100681330165,0.2306914172442287,-11.283512052076011,-0.00024273,6.3e-06,-0.000264316,-4.7e-07,0.000374759,-2.58e-06
