time,ground_force_1_vx,ground_force_1_vy,ground_force_1_vz,ground_force_1_px,ground_force_1_py,ground_force_1_pz,ground_moment_1_mx,ground_moment_1_my,ground_moment_1_mz,ground_force_2_vx,ground_force_2_vy,ground_force_2_vz,ground_force_2_px,ground_force_2_py,ground_force_2_pz,ground_moment_2_mx,ground_moment_2_my,ground_moment_2_mz
0.68,-26.34142288,-0.29257847,-10.52304709,0.002802241,1.87e-05,0.00092895,-3.04e-06,0.001525859,-8.56e-06,-25.248285460301652,-0.017222742755771847,-11.192115171076011,-0.000240199,6.28e-06,-0.000267043,-3.12e-07,0.000248888,-1.71e-06
0.69,-26.37095285,-0.422163058,-10.59006026,-0.003458442,-1.06e-05,-0.002073809,2.2e-05,-0.011042447,6.2e-05,-25.179020239301654,0.012410927244228986,-11.14372283407601,-0.00024192,6.26e-06,-0.000269745,-3.02e-07,0.00024114,-1.66e-06
0.7,-26.51364247,-0.632380714,-10.6660268,0.013813382,6.25e-05,0.004816459,2.62e-05,-0.013163829,7.39e-05,-25.489834271301653,0.3755932272442273,-11.07059185507601,-0.000238298,6.3e-06,-0.000265648,-3.15e-07,0.000251645,-1.73e-06
0.71,-26.5997286,-0.140899467,-10.42454325,0.007851149,3.92e-05,0.002785238,8.08e-06,-0.004053714,2.28e-05,-25.552485547301654,0.19133967724422796,-11.117522471076011,-0.000237894,6.31e-06,-0.000263632,-3.28e-07,0.000261292,-1.8e-06
0.72,-26.55942255,2.746002368,-11.42158312,-0.004119637,-1.5e-05,-0.002625162,3.71e-05,-0.018636002,0.0001046,-25.547717606301653,0.08255594724422899,-11.21138291807601,-0.000237808,6.3e-06,-0.000264588,-3.19e-07,0.000254644,-1.75e-06
0.73,-26.7586518,7.585899687,-11.30978962,0.001799959,8.97e-06,-0.000451261,4.82e-05,-0.024168007,0.00013565,-25.470069818301653,0.09997011724422755,-11.02541795607601,-0.00023648,6.29e-06,-0.000267302,-3.4e-07,0.000271187,-1.87e-06
0.74,-26.69172834,17.87591889,-9.452112488,-0.001087175,-2.78e-06,-0.001518421,4.3e-05,-0.021557997,0.000121001,-25.170014308301653,0.19588253724422877,-11.270974219076011,-0.000233696,6.3e-06,-0.000265668,-4.25e-07,0.000338995,-2.33e-06
0.75,-26.2734994,33.03652086,-8.268313716,0.000174701,2.29e-06,-0.001064681,4.53e-05,-0.022734553,0.000127605,-25.18218684730165,0.27970730724422843,-11.22398660107601,-0.000242002,6.3e-06,-0.000264446,-4.57e-07,0.000364743,-2.51e-06
0.76,-26.04139111,57.11789472,-7.540135746,-0.000276758,5.78e-07,-0.001208679,4.31e-05,-0.021628204,0.000121395,-25.410681973301653,0.23446309724422854,-11.031257745076012,-0.000245144,6.27e-06,-0.000267504,-3.71e-07,0.000296353,-2.04e-06
0.77,-25.40205241,87.69551796,-8.649843251,-0.000221981,8.05e-07,-0.001187572,4.23e-05,-0.021208981,0.000119042,-25.479670959301654,0.0021503072442285998,-11.03914028707601,-0.00024134,6.3e-06,-0.000264412,-3.34e-07,0.000266578,-1.83e-06
0.78,-25.46415432,114.9764048,-12.20724972,-0.0001362,1.26e-06,-0.001137542,4.07e-05,-0.0204344,0.000114694,-25.361000613301652,-0.061772212755771605,-10.83298342207601,-0.000240507,6.29e-06,-0.000266566,-4.03e-07,0.000321291,-2.21e-06
0.79,-26.10915142,141.0909959,-16.92118051,-0.000249409,8.16e-07,-0.001175848,3.98e-05,-0.019987392,0.000112185,-25.451402816301652,0.0827141872442283,-11.024784523076011,-0.000240299,6.28e-06,-0.000267101,-4.48e-07,0.000357111,-2.46e-06
0.8,-27.06322584,169.0785638,-21.10423233,-0.000153363,1.27e-06,-0.001130016,3.87e-05,-0.019423122,0.000109018,-25.523023232301654,-0.02756493275577121,-11.054734466076011,-0.000238059,6.29e-06,-0.000266938,-3.26e-07,0.000259938,-1.79e-06
0.81,-28.60714314,198.2979138,-24.01010245,-0.000215386,1.02e-06,-0.001151229,3.8e-05,-0.019076506,0.000107073,-25.427352995301653,0.3736883772442283,-10.840073179076011,-0.000240657,6.3e-06,-0.000264045,-3.16e-07,0.000251865,-1.73e-06
