time,ground_force_1_vx,ground_force_1_vy,ground_force_1_vz,ground_force_1_px,ground_force_1_py,ground_force_1_pz,ground_moment_1_mx,ground_moment_1_my,ground_moment_1_mz,ground_force_2_vx,ground_force_2_vy,ground_force_2_vz,ground_force_2_px,ground_force_2_py,ground_force_2_pz,ground_moment_2_mx,ground_moment_2_my,ground_moment_2_mz
123.84,-26.81631109,-0.222713962,-11.33436013,-0.002203164,-4.02e-06,-0.001343097,7.41e-06,-0.003717214,2.09e-05,-25.202100603301652,0.36837328724422846,-11.01267959907601,-0.00023642,6.31e-06,-0.00026402,-4.1e-07,0.000327064,-2.25e-06
123.85,-26.8848135,-0.665574397,-11.22405868,-0.001094001,8.86e-07,-0.00086353,7.51e-06,-0.003770769,2.12e-05,-25.357037214301652,0.26451741724422817,-10.84522808307601,-0.000242343,6.31e-06,-0.000263244,-3.94e-07,0.000314537,-2.16e-06
123.86,-26.81677538,0.923648981,-11.44901015,-0.001719384,-1.45e-06,-0.001058186,4.77e-06,-0.002393624,1.34e-05,-25.234487307301652,0.13222370724422738,-11.00813981907601,-0.000237858,6.28e-06,-0.000268479,-4.05e-07,0.000322697,-2.22e-06
123.87,-26.9998472,4.201514677,-12.44108516,-5.88e-05,1.21e-06,-0.001172745,4.7e-05,-0.023596716,0.000132444,-25.471735687301653,0.042478877244228386,-11.107681058076011,-0.000237819,6.3e-06,-0.000264897,-4.21e-07,0.000335473,-2.31e-06
123.88,-27.40315381,8.549464789,-11.7328013,-0.000126497,1.41e-06,-0.001113512,4.2e-05,-0.021073132,0.000118279,-25.49019264230165,0.3848291072442276,-10.951606269076011,-0.000240541,6.33e-06,-0.000259912,-3.54e-07,0.000282105,-1.94e-06
123.89,-26.91571186,18.61906715,-9.252131351,-0.000207731,9.7e-07,-0.001163306,4.29e-05,-0.021505128,0.000120704,-25.369365433301653,0.16375841724422813,-11.202317624076011,-0.000235405,6.31e-06,-0.00026455,-3.67e-07,0.000292984,-2.01e-06
123.9,-26.19504191,33.53142013,-7.128156323,-0.000153533,1.11e-06,-0.001158009,4.35e-05,-0.02180508,0.000122388,-25.41098513630165,0.1013331972442284,-11.25895643407601,-0.000241632,6.28e-06,-0.000267793,-3.54e-07,0.000282493,-1.94e-06
123.91,-25.45123287,55.89718819,-4.889734375,-0.000219245,9.73e-07,-0.001158711,4.18e-05,-0.020961226,0.000117651,-25.553544443301654,0.2493368972442287,-11.12522535807601,-0.000245084,6.29e-06,-0.000265291,-3.15e-07,0.000250987,-1.73e-06
123.92,-24.54074515,83.13636933,-4.641561464,-0.000180556,1.12e-06,-0.001145498,4.14e-05,-0.020752923,0.000116482,-25.370738861301653,0.14799980724422745,-11.029228233076012,-0.000240223,6.31e-06,-0.000263372,-3.24e-07,0.000258665,-1.78e-06
123.93,-24.41441897,102.95575,-7.975047048,-0.000205789,1.15e-06,-0.001132344,3.95e-05,-0.019817653,0.000111233,-25.51179286730165,0.01562546724422731,-11.161389743076011,-0.000239183,6.29e-06,-0.000267052,-3.45e-07,0.000275274,-1.89e-06
123.94,-25.10548594,114.9364861,-11.56317655,-0.00019038,1.22e-06,-0.001125027,3.93e-05,-0.019728858,0.000110734,-25.57537899230165,0.20510345724422763,-11.16689969907601,-0.000240764,6.28e-06,-0.000266933,-3.19e-07,0.00025471,-1.75e-06
123.95,-25.66669025,126.0967309,-13.97272865,-0.000195616,1.25e-06,-0.001117553,3.85e-05,-0.019344856,0.000108579,-25.355183802301653,-0.0027231927557718194,-11.172308687076011,-0.000237513,6.28e-06,-0.000267492,-3.75e-07,0.000299467,-2.06e-06
