"Time,s",Activities,Activity Names,"Hip Flexion LT,deg","Hip Flexion RT,deg","Hip Abduction LT,deg","Hip Abduction RT,deg","Hip Rotation Ext LT,deg","Hip Rotation Ext RT,deg","Knee Flexion LT,deg","Knee Flexion RT,deg","Ankle Dorsiflexion LT,deg","Ankle Dorsiflexion RT,deg","Ankle Inversion LT,deg","Ankle Inversion RT,deg","Ankle Abduction LT,deg","Ankle Abduction RT,deg","Pelvic Tilt LT,deg","Pelvic Tilt RT,deg","Pelvic Obliquity LT,deg","Pelvic Obliquity RT,deg","Pelvic Rotation LT,deg","Pelvic Rotation RT,deg","Foot Pitch Down LT,deg","Foot Pitch Down RT,deg","Foot Roll Med LT,deg","Foot Roll Med RT,deg","Foot Rotation Ext LT,deg","Foot Rotation Ext RT,deg","Pelvis Accel Sensor X,mG","Pelvis Accel Sensor Y,mG","Pelvis Accel Sensor Z,mG","Thigh Accel Sensor X LT,mG","Thigh Accel Sensor Y LT,mG","Thigh Accel Sensor Z LT,mG","Shank Accel Sensor X LT,mG","Shank Accel Sensor Y LT,mG","Shank Accel Sensor Z LT,mG","Foot Accel Sensor X LT,mG","Foot Accel Sensor Y LT,mG","Foot Accel Sensor Z LT,mG","Thigh Accel Sensor X RT,mG","Thigh Accel Sensor Y RT,mG","Thigh Accel Sensor Z RT,mG","Shank Accel Sensor X RT,mG","Shank Accel Sensor Y RT,mG","Shank Accel Sensor Z RT,mG","Foot Accel Sensor X RT,mG","Foot Accel Sensor Y RT,mG","Foot Accel Sensor Z RT,mG","Pelvis Rot X,","Pelvis Rot Y,","Pelvis Rot Z,","LT Thigh Rot X,","LT Thigh Rot Y,","LT Thigh Rot Z,","LT Shank Rot X,","LT Shank Rot Y,","LT Shank Rot Z,","LT Foot Rot X,","LT Foot Rot Y,","LT Foot Rot Z,","RT Thigh Rot X,","RT Thigh Rot Y,","RT Thigh Rot Z,","RT Shank Rot X,","RT Shank Rot Y,","RT Shank Rot Z,","RT Foot Rot X,","RT Foot Rot Y,","RT Foot Rot Z,"
174.2,0,,17.6401,-1.34389,-1.0636,-3.11735,1.86532,-3.0775,37.183,4.80013,13.5981,-11.2381,9.2623,-19.6823,0.940717,-55.1108,1.01299,1.01299,3.04872,-3.04872,-1.81551,1.81551,6.93768,3.9233,-5.70074,2.50745,0.915173,-57.8037,5.85383,47.3825,-49.3118,355.943,-48.3411,76.6673,509.793,388.709,15.1556,119.226,556.156,1638.14,-23.4362,4.86091,-30.7518,5.37339,125.027,-89.8477,4.83702,-33.2599,-5.81494,-0.327957,-0.569239,-0.36641,-0.670886,-0.221085,-0.70519,-0.637097,0.0106814,-0.72853,0.35323,-0.022157,0.869006,0.302807,-0.700039,0.270396,0.131539,-0.727645,0.092413,0.296704,-0.0886876,0.94535
174.21,0,,19.1666,-1.40477,-0.834583,-3.29965,1.68707,-2.94753,39.8652,4.69176,10.981,-11.3747,9.44832,-19.8001,0.892634,-55.0724,1.05421,1.05421,2.926,-2.926,-1.74848,1.74848,10.7369,3.83068,-5.84285,2.34868,1.04591,-57.7138,32.2404,63.4779,-83.4804,249.053,-123.065,47.3581,394.557,358.865,-2.92705,207.521,-533.21,460.497,-34.667,25.3739,-33.1919,26.3552,107.939,-71.2949,10.6748,-11.2497,-4.89679,-0.327784,-0.569075,-0.365019,-0.666253,-0.224139,-0.709591,-0.638622,0.0180057,-0.724866,0.378796,-0.0387586,0.862027,0.305132,-0.699562,0.271377,0.131902,-0.728485,0.0919838,0.296393,-0.0894182,0.945392
174.22,0,,20.6524,-1.52558,-0.632434,-3.49476,1.1832,-2.8159,42.5109,4.5494,9.44668,-11.5029,10.8573,-19.9315,1.88531,-55.0611,1.06462,1.06462,2.82956,-2.82956,-1.67954,1.67954,13.3798,3.7182,-7.19835,2.20087,1.85486,-57.6484,32.2404,82.4998,-117.681,170.383,-160.147,32.7195,267.088,226.523,-89.3726,616.751,-7.74431,444.804,-11.7393,38.5956,-58.5971,57.6086,66.9279,-113.285,3.83626,5.86939,5.35586,-0.327651,-0.569117,-0.363786,-0.661353,-0.228956,-0.713297,-0.640342,0.0269174,-0.721643,0.401501,-0.0399181,0.856653,0.307147,-0.699504,0.271622,0.132092,-0.729316,0.0915002,0.295976,-0.0899099,0.945488
174.23,0,,22.0901,-1.69134,-0.482253,-3.66918,0.400013,-2.6926,45.0927,4.3794,8.99697,-11.596,12.182,-20,3.63103,-55.0498,1.05621,1.05621,2.7594,-2.7594,-1.60868,1.60868,14.8743,3.61896,-8.50466,2.0421,3.06692,-57.5857,67.8512,95.1953,-150.406,144.051,-214.818,77.6325,159.637,67.3534,-128.92,464.344,630.874,806.074,-0.974744,33.2,-64.9484,77.64,60.5199,-129.395,4.33664,-9.2932,24.4839,-0.327479,-0.569319,-0.362699,-0.656471,-0.236159,-0.715862,-0.642731,0.0370501,-0.718418,0.415804,-0.035159,0.854987,0.308794,-0.699685,0.271133,0.132206,-0.730001,0.091067,0.295609,-0.090581,0.945546
174.24,0,,23.4348,-1.91048,-0.321942,-3.81354,-0.449138,-2.61429,47.5262,4.18391,9.24409,-11.6953,12.6887,-20.0876,5.68541,-55.0317,1.0302,1.0302,2.72879,-2.72879,-1.53782,1.53782,15.598,3.5528,-9.07856,1.92713,4.47781,-57.5611,113.751,92.7853,-151.368,157.258,-223.164,86.8982,113.782,-140.17,-137.181,269.008,988.26,596.668,6.35703,43.4565,-58.5971,73.2535,47.8463,-131.363,-3.33588,-30.3252,-2.4484,-0.327353,-0.569617,-0.362023,-0.651475,-0.245623,-0.717459,-0.645582,0.0471201,-0.715042,0.421416,-0.0318625,0.856931,0.310264,-0.700062,0.270039,0.132331,-0.730628,0.0906418,0.295354,-0.0911271,0.945573
174.25,0,,24.6702,-2.15491,-0.185854,-3.9175,-1.20846,-2.54431,49.75,3.97355,9.87632,-11.776,12.8356,-20.1643,7.74444,-55.0521,0.998978,0.998978,2.73854,-2.73854,-1.46505,1.46505,15.8497,3.49326,-9.32998,1.83953,5.94318,-57.5802,134.771,67.3942,-133.306,115.257,-178.688,41.9852,78.1073,-354.462,-153.833,-440.911,1146.01,377.454,9.28126,14.1452,-58.0947,67.8801,35.1728,-110.842,0,-21.032,-11.7829,-0.327171,-0.569985,-0.361719,-0.646719,-0.256002,-0.718258,-0.648362,0.0562174,-0.711721,0.422435,-0.0285652,0.860557,0.311244,-0.70068,0.26821,0.132267,-0.7311,0.0901515,0.295123,-0.0914974,0.945616
174.26,0,,25.7878,-2.42182,-0.149741,-3.97465,-1.70532,-2.50765,51.7251,3.73981,10.1601,-11.8257,12.8939,-20.2218,9.06439,-55.0973,0.970962,0.970962,2.7938,-2.7938,-1.39227,1.39227,16.361,3.43371,-9.51582,1.77931,6.89103,-57.6511,158.674,51.7721,-112.804,67.3494,-82.5104,-21.4913,23.954,-477.508,-169.444,-494.713,837.82,822.748,2.45805,-6.36779,-44.4233,57.6086,-7.83199,-132.311,-5.83778,0.489116,-12.242,-0.326929,-0.570355,-0.361904,-0.642746,-0.265583,-0.718435,-0.650785,0.0636014,-0.708588,0.425241,-0.0282599,0.861896,0.311913,-0.701468,0.265767,0.13209,-0.73144,0.0896675,0.294863,-0.0916756,0.945687
174.27,0,,26.84,-2.6625,-0.24531,-3.99091,-1.80918,-2.41268,53.4858,3.52732,9.89029,-11.8526,13.1512,-20.2602,9.54056,-55.2171,0.954952,0.954952,2.89268,-2.89268,-1.3195,1.3195,17.3285,3.3874,-9.90935,1.72456,7.31594,-57.7356,144.04,49.7925,-120.119,56.603,61.0565,-56.1412,4.87636,-473.594,-143.556,-32.8059,812.005,465.401,-10.256,-11.7148,-40.512,7.31073,-12.6736,-71.2949,-9.84083,-1.95646,7.34519,-0.326434,-0.570771,-0.362386,-0.639564,-0.273392,-0.718426,-0.652728,0.0684833,-0.705585,0.432153,-0.0297258,0.860156,0.312021,-0.702475,0.262887,0.131537,-0.7316,0.0888712,0.294624,-0.0917991,0.945763
174.28,0,,27.8542,-2.87977,-0.438652,-3.99141,-1.49338,-2.28771,55.0527,3.32333,9.89116,-11.9126,13.3354,-20.3396,9.68481,-55.3708,0.962557,0.962557,3.01188,-3.01188,-1.24673,1.24673,17.8948,3.36755,-10.281,1.70266,7.71088,-57.831,116.678,52.7189,-86.9133,115.257,259.742,-27.8293,32.2524,-306.678,-82.0224,-143.971,1181.15,85.9856,-9.28126,-24.8878,-24.4005,5.37339,-25.8456,-40.0214,-8.33969,0.489116,11.1708,-0.325824,-0.571077,-0.363118,-0.637041,-0.278938,-0.718586,-0.654222,0.0707449,-0.702688,0.436532,-0.0294805,0.859208,0.311727,-0.703659,0.259599,0.130747,-0.731745,0.0877752,0.294512,-0.0918635,0.945797
174.29,0,,28.8525,-3.06333,-0.653573,-3.95987,-0.905293,-2.13442,56.501,3.14909,10.5461,-12.0326,12.5818,-20.4875,9.42191,-55.5449,0.986571,0.986571,3.15112,-3.15112,-1.17012,1.17012,17.7453,3.40063,-9.78364,1.73003,7.8743,-57.9319,70.3347,46.8661,-57.6214,152.336,424.819,19.0462,63.9915,-108.858,-81.5671,-970.68,673.898,253.38,2.92423,-50.7965,-28.3118,4.89819,-112.781,-74.7212,6.33816,-5.38027,9.79358,-0.325022,-0.571368,-0.363964,0.634547,0.282177,0.719512,-0.655569,0.0711725,-0.699701,0.433359,-0.0324714,0.860798,0.31093,-0.704932,0.255995,0.129949,-0.731903,0.0864293,0.294628,-0.0918613,0.945775
