"Time,s",Activities,Activity Names,"Hip Flexion LT,deg","Hip Flexion RT,deg","Hip Abduction LT,deg","Hip Abduction RT,deg","Hip Rotation Ext LT,deg","Hip Rotation Ext RT,deg","Knee Flexion LT,deg","Knee Flexion RT,deg","Ankle Dorsiflexion LT,deg","Ankle Dorsiflexion RT,deg","Ankle Inversion LT,deg","Ankle Inversion RT,deg","Ankle Abduction LT,deg","Ankle Abduction RT,deg","Pelvic Tilt LT,deg","Pelvic Tilt RT,deg","Pelvic Obliquity LT,deg","Pelvic Obliquity RT,deg","Pelvic Rotation LT,deg","Pelvic Rotation RT,deg","Foot Pitch Down LT,deg","Foot Pitch Down RT,deg","Foot Roll Med LT,deg","Foot Roll Med RT,deg","Foot Rotation Ext LT,deg","Foot Rotation Ext RT,deg","Pelvis Accel Sensor X,mG","Pelvis Accel Sensor Y,mG","Pelvis Accel Sensor Z,mG","Thigh Accel Sensor X LT,mG","Thigh Accel Sensor Y LT,mG","Thigh Accel Sensor Z LT,mG","Shank Accel Sensor X LT,mG","Shank Accel Sensor Y LT,mG","Shank Accel Sensor Z LT,mG","Foot Accel Sensor X LT,mG","Foot Accel Sensor Y LT,mG","Foot Accel Sensor Z LT,mG","Thigh Accel Sensor X RT,mG","Thigh Accel Sensor Y RT,mG","Thigh Accel Sensor Z RT,mG","Shank Accel Sensor X RT,mG","Shank Accel Sensor Y RT,mG","Shank Accel Sensor Z RT,mG","Foot Accel Sensor X RT,mG","Foot Accel Sensor Y RT,mG","Foot Accel Sensor Z RT,mG","Pelvis Rot X,","Pelvis Rot Y,","Pelvis Rot Z,","LT Thigh Rot X,","LT Thigh Rot Y,","LT Thigh Rot Z,","LT Shank Rot X,","LT Shank Rot Y,","LT Shank Rot Z,","LT Foot Rot X,","LT Foot Rot Y,","LT Foot Rot Z,","RT Thigh Rot X,","RT Thigh Rot Y,","RT Thigh Rot Z,","RT Shank Rot X,","RT Shank Rot Y,","RT Shank Rot Z,","RT Foot Rot X,","RT Foot Rot Y,","RT Foot Rot Z,"
20.62,0,,14.0986,4.12104,-0.665428,-0.460219,-5.96433,-5.90347,27.8964,9.09855,17.5723,2.80875,0.63557,-2.50788,1.87704,7.75109,2.35714,2.35714,3.68827,-3.68827,-4.10544,4.10544,-0.831607,5.24408,-1.70396,-3.99776,-8.1185,5.66758,-56.1682,-20.0181,11.2283,281.293,189.923,85.9479,674.344,234.894,100.069,-631.924,39.9782,1046.86,37.11,-23.9312,-14.6419,47.8591,-39.5267,-52.2368,-6.34022,16.0797,6.78749,-0.339621,-0.578588,-0.371422,-0.680036,-0.22029,-0.693403,-0.634996,0.013795,-0.739008,0.292129,-0.0570097,0.866621,0.286391,-0.707372,0.276259,0.143558,-0.727435,0.0890525,0.221869,-0.22901,0.721333
20.63,0,,15.6659,4.22075,-0.575716,-0.535978,-5.67461,-5.84655,30.5666,9.01757,17.7027,2.91265,2.99289,-2.50116,3.20221,7.95541,2.56889,2.56889,3.5998,-3.5998,-4.09245,4.09245,0.366212,5.21963,-4.07087,-4.21748,-6.48562,5.9239,-29.3095,-30.296,9.28621,366.686,92.2915,128.406,666.963,349.622,89.3555,-208.461,662.098,959.011,22.4805,-61.5058,-33.6798,71.2952,-22.476,-89.3678,-4.3589,-15.1268,9.23544,-0.338461,-0.577734,-0.370323,-0.67746,-0.222666,-0.696687,-0.637465,0.0194096,-0.733903,0.3138,-0.0421778,0.865529,0.288232,-0.706663,0.276634,0.145085,-0.728234,0.0891142,0.220898,-0.230603,0.721108
20.64,0,,17.2205,4.27304,-0.428784,-0.62519,-5.5423,-5.76848,33.2254,8.96504,16.2324,3.01548,4.0362,-2.50849,3.86877,8.1476,2.72349,2.72349,3.49658,-3.49658,-4.07945,4.07945,3.09755,5.21718,-4.82149,-4.41672,-5.67053,6.18497,-12.6907,-21.99,-22.4566,361.342,-2.92119,103.024,582.01,437.028,62.0241,-184.039,179.172,977.612,22.9524,-77.6218,-29.7797,33.6917,18.0583,-104.968,0.528352,-32.7549,2.44795,-0.337493,-0.577199,-0.368929,-0.674231,-0.224744,-0.700478,-0.639496,0.0254529,-0.729283,0.33699,-0.0466329,0.862098,0.290049,-0.705958,0.277109,0.14668,-0.728945,0.089058,0.220165,-0.232068,0.720863
20.65,0,,18.7764,4.29371,-0.210507,-0.756883,-5.64952,-5.65139,35.8567,8.91689,13.9061,3.11181,4.72978,-2.52194,4.29346,8.29967,2.84296,2.84296,3.37892,-3.37892,-4.06646,4.06646,6.62997,5.20985,-5.04065,-4.58058,-5.28998,6.4413,9.26624,-1.49389,-64.4454,310.043,-60.067,34.178,459.5,469.251,43.4387,246.184,-289.543,631.368,9.26678,-84.4656,-39.0672,30.2732,84.9436,-75.6831,3.96264,-25.3701,-3.44938,-0.336627,-0.576874,-0.367268,-0.670153,-0.227555,-0.704518,-0.641081,0.032228,-0.725313,0.362451,-0.059208,0.856258,0.291831,-0.705436,0.277548,0.148078,-0.729526,0.0889934,0.219553,-0.233225,0.720734
20.66,0,,20.3282,4.28034,0.0233112,-0.906986,-6.08638,-5.47738,38.4537,8.85123,12.2856,3.19082,6.56924,-2.55371,5.58002,8.39297,2.93421,2.93421,3.27017,-3.27017,-4.05347,4.05347,9.42234,5.20251,-6.50901,-4.71092,-4.32105,6.69287,8.79622,25.3961,-108.89,237.796,-66.4115,60.5402,297.336,396.48,11.7343,556.695,-286.621,356.874,-16.1311,-98.1532,-57.6093,16.1057,94.709,-89.8312,-3.43429,-19.0574,-1.00143,-0.335771,-0.576749,-0.365557,-0.665426,-0.232185,-0.708213,-0.642719,0.0403454,-0.721823,0.388623,-0.0586566,0.850795,0.293592,-0.705108,0.277844,0.149055,-0.730076,0.0887493,0.219072,-0.234088,0.720636
20.67,0,,21.8714,4.27426,0.271964,-1.07196,-6.87683,-5.2562,40.9889,8.77243,12.0164,3.26551,8.50033,-2.60993,7.75684,8.43495,3.03509,3.03509,3.16879,-3.16879,-4.03862,4.03862,10.8414,5.1854,-8.33898,-4.81705,-2.77184,6.93733,17.0888,61.0103,-104.983,202.099,-136.703,82.5172,128.443,114.728,8.81894,547.319,563.946,806.601,-14.6295,-98.6389,-80.5803,53.2159,61.0726,-114.76,-10.6991,2.38217,0.445081,-0.334862,-0.576579,-0.363917,-0.660254,-0.238905,-0.711282,-0.64493,0.0499903,-0.71842,0.406584,-0.0481601,0.849364,0.295426,-0.704871,0.278152,0.14967,-0.730708,0.0882637,0.218582,-0.234757,0.72057
20.68,0,,23.3397,4.21467,0.548519,-1.24542,-7.83952,-5.03828,43.412,8.68707,12.3722,3.32504,9.14767,-2.64843,10.0654,8.45548,3.08915,3.08915,3.08278,-3.08278,-4.02192,4.02192,11.5967,5.17807,-9.11152,-4.92691,-1.24692,7.15568,27.3287,63.9384,-120.118,206.054,-186.546,26.8523,18.0906,-252.415,-43.9489,151.33,741.258,803.162,10.7254,-74.7077,-85.4389,82.5023,69.3655,-108.891,1.98132,-5.83632,15.1328,-0.334133,-0.576645,-0.362395,-0.654633,-0.247937,-0.713657,-0.647913,0.0599388,-0.714749,0.414516,-0.0420559,0.851494,0.297376,-0.704742,0.278454,0.150094,-0.731305,0.0877127,0.218147,-0.235482,0.720484
20.69,0,,24.6779,4.09672,0.814832,-1.38915,-8.73149,-4.848,45.6108,8.58201,12.9741,3.36941,9.12328,-2.67776,12.2343,8.45174,3.10946,3.10946,3.02779,-3.02779,-4.00707,4.00707,12.0087,5.1854,-9.36903,-5.0256,0.205122,7.31944,68.3553,67.8822,-102.059,172.388,-146.47,-21.9771,3.90756,-560.08,-111.804,-353.904,773.931,348.589,3.90406,-17.5731,-82.5303,65.9031,77.6583,-162.116,5.41561,-21.916,-6.78749,-0.333518,-0.576882,-0.361169,-0.649041,-0.258383,-0.715208,-0.651267,0.0687278,-0.7109,0.417557,-0.0383315,0.855073,0.299401,-0.704644,0.278525,0.150461,-0.731796,0.0871025,0.217906,-0.236156,0.720433
20.7,0,,25.8378,3.92161,0.956818,-1.50527,-9.2653,-4.68049,47.5946,8.47258,13.3918,3.41054,9.49908,-2.69732,13.9466,8.44148,3.08054,3.08054,3.01642,-3.01642,-3.99037,3.99037,12.497,5.19518,-10.032,-5.10194,1.48713,7.45709,126.471,62.9823,-144.048,134.769,-25.3779,5.8554,40.5229,-723.144,-175.796,-388.575,909.14,819.888,-9.7816,43.9327,-52.2549,39.0485,54.1748,-132.337,14.6618,-19.0574,2.89303,-0.332968,-0.57743,-0.360253,-0.644282,-0.268822,-0.715761,-0.654395,0.0753216,-0.706949,0.422809,-0.0325942,0.856848,0.301107,-0.704821,0.278156,0.150704,-0.732154,0.0864912,0.217731,-0.236714,0.720336
20.71,0,,26.893,3.71854,0.984014,-1.61006,-9.27785,-4.51298,49.3953,8.33031,13.2036,3.44518,9.73784,-2.71321,14.5507,8.40136,3.05506,3.05506,3.04591,-3.04591,-3.97552,3.97552,13.4354,5.20251,-10.421,-5.15408,2.0836,7.56864,150.879,46.3703,-155.276,142.57,61.5276,14.6514,79.5985,-666.484,-143.071,261.23,846.715,766.583,-29.7738,63.9784,-18.5421,11.7357,34.179,-95.7005,1.98132,-11.1962,-2.44795,-0.332305,-0.577993,-0.359712,-0.640368,-0.277792,-0.715935,-0.656948,0.0789216,-0.70297,0.430074,-0.0324722,0.855875,0.302507,-0.705362,0.277054,0.150703,-0.732398,0.0858198,0.217605,-0.237077,0.720263
