"Time,s",Activities,Activity Names,"Hip Flexion LT,deg","Hip Flexion RT,deg","Hip Abduction LT,deg","Hip Abduction RT,deg","Hip Rotation Ext LT,deg","Hip Rotation Ext RT,deg","Knee Flexion LT,deg","Knee Flexion RT,deg","Ankle Dorsiflexion LT,deg","Ankle Dorsiflexion RT,deg","Ankle Inversion LT,deg","Ankle Inversion RT,deg","Ankle Abduction LT,deg","Ankle Abduction RT,deg","Pelvic Tilt LT,deg","Pelvic Tilt RT,deg","Pelvic Obliquity LT,deg","Pelvic Obliquity RT,deg","Pelvic Rotation LT,deg","Pelvic Rotation RT,deg","Foot Pitch Down LT,deg","Foot Pitch Down RT,deg","Foot Roll Med LT,deg","Foot Roll Med RT,deg","Foot Rotation Ext LT,deg","Foot Rotation Ext RT,deg","Pelvis Accel Sensor X,mG","Pelvis Accel Sensor Y,mG","Pelvis Accel Sensor Z,mG","Thigh Accel Sensor X LT,mG","Thigh Accel Sensor Y LT,mG","Thigh Accel Sensor Z LT,mG","Shank Accel Sensor X LT,mG","Shank Accel Sensor Y LT,mG","Shank Accel Sensor Z LT,mG","Foot Accel Sensor X LT,mG","Foot Accel Sensor Y LT,mG","Foot Accel Sensor Z LT,mG","Thigh Accel Sensor X RT,mG","Thigh Accel Sensor Y RT,mG","Thigh Accel Sensor Z RT,mG","Shank Accel Sensor X RT,mG","Shank Accel Sensor Y RT,mG","Shank Accel Sensor Z RT,mG","Foot Accel Sensor X RT,mG","Foot Accel Sensor Y RT,mG","Foot Accel Sensor Z RT,mG","Pelvis Rot X,","Pelvis Rot Y,","Pelvis Rot Z,","LT Thigh Rot X,","LT Thigh Rot Y,","LT Thigh Rot Z,","LT Shank Rot X,","LT Shank Rot Y,","LT Shank Rot Z,","LT Foot Rot X,","LT Foot Rot Y,","LT Foot Rot Z,","RT Thigh Rot X,","RT Thigh Rot Y,","RT Thigh Rot Z,","RT Shank Rot X,","RT Shank Rot Y,","RT Shank Rot Z,","RT Foot Rot X,","RT Foot Rot Y,","RT Foot Rot Z,"
141.77,0,,20.405,-0.595621,-0.132564,-3.61005,3.73486,2.46766,40.424,5.29736,9.52702,-7.89896,10.5279,-16.1769,5.11617,-45.0395,0.749233,0.749233,3.24783,-3.24783,-3.30354,3.30354,10.9257,3.39402,-6.9032,-0.0492731,5.93228,-40.5984,54.6801,199.213,-119.638,103.526,-155.274,98.1586,202.668,110.815,-154.288,415.042,627.863,585.879,-10.7222,125.023,-4.37774,72.2666,222.642,-69.837,2.00153,-30.3252,2.90747,-0.314716,-0.577977,-0.352133,-0.651343,-0.246108,-0.715372,-0.636276,-0.0134287,-0.717947,0.38204,-0.00885058,0.884936,0.300489,-0.703399,0.274914,0.116458,-0.736956,0.0707414,0.288465,-0.134283,0.925212
141.78,0,,21.6477,-0.796035,0.189378,-3.83325,3.47801,2.55597,42.9351,5.22936,9.94792,-7.93206,10.8938,-16.2262,6.73237,-45.1096,0.651177,0.651177,3.09802,-3.09802,-3.29204,3.29204,11.5628,3.32786,-7.32406,-0.175193,7.44668,-40.5956,76.1885,172.832,-137.701,103.034,-201.655,86.4156,141.586,-19.57,-136.205,-4.31163,894.468,529.318,0.508562,139.168,-4.8801,106.919,221.218,-64.9528,32.6916,18.5864,-8.26333,-0.31582,-0.578169,-0.35104,-0.646286,-0.252886,-0.71819,-0.638826,-0.00573759,-0.713964,0.386499,-0.00573767,0.886959,0.301471,-0.703594,0.274613,0.116396,-0.737501,0.0697644,0.288042,-0.134957,0.925286
141.79,0,,22.7741,-1.08354,0.527175,-4.01111,3.19309,2.67427,45.2523,5.13162,10.3898,-7.91551,11.0077,-16.2645,8.32841,-45.3085,0.506693,0.506693,3.00944,-3.00944,-3.28247,3.28247,12.0819,3.20215,-7.54269,-0.312063,8.91204,-40.6774,109.848,136.725,-152.331,135.273,-214.37,96.196,102.061,-154.766,-139.132,-313.999,1050.36,531.28,42.465,148.938,-6.35131,88.3868,181.631,-76.1792,45.8683,48.2594,-1.98932,-0.317024,-0.578628,-0.350534,-0.640949,-0.261543,-0.720236,-0.641462,0.00152598,-0.710254,0.389176,-0.00390641,0.889258,0.301774,-0.704262,0.273086,0.115788,-0.738005,0.068179,0.287248,-0.135445,0.925529
141.8,0,,23.7331,-1.41132,0.84163,-4.11951,3.01624,2.8309,47.2913,5.02112,10.5042,-7.78104,10.7982,-16.1632,9.35056,-45.573,0.338596,0.338596,2.99427,-2.99427,-3.27481,3.27481,12.8292,2.99706,-7.48257,-0.542004,9.91437,-40.7592,152.82,105.481,-173.827,131.335,-179.697,46.3929,76.653,-266.152,-91.7793,-264.697,909.67,393.964,29.2847,161.139,-8.79136,31.7286,59.5943,-62.0004,14.6779,4.40204,3.97864,-0.318144,-0.579276,-0.350679,-0.635828,-0.270457,-0.721708,-0.643949,0.00762973,-0.706757,0.392598,-0.00653108,0.890181,0.301224,-0.705359,0.270461,0.114569,-0.738321,0.0661046,0.285899,-0.136357,0.925814
141.81,0,,24.5582,-1.74191,1.06184,-4.13478,3.10186,2.99585,49.0452,4.9085,10.4352,-7.60932,10.7573,-16.0372,10.0578,-45.8986,0.171299,0.171299,3.04818,-3.04818,-3.26332,3.26332,13.6394,2.77211,-7.63561,-0.771945,10.8078,-40.8846,253.888,72.7737,-147.936,101.065,-150.905,-46.8755,47.3948,-313.446,-47.8735,-261.697,918.992,228.042,12.7141,123.03,-8.79136,37.102,-54.6815,-111.827,-23.8515,-31.7925,4.43772,-0.319059,-0.580007,-0.35141,-0.631396,-0.278525,-0.722712,-0.646082,0.0118413,-0.703396,0.397179,-0.00830126,0.890188,0.299759,-0.706701,0.266859,0.113041,-0.738552,0.0637841,0.284369,-0.137149,0.926169
141.82,0,,25.3527,-2.06688,1.19616,-4.11902,3.42748,3.11749,50.603,4.78738,10.5994,-7.47898,10.8234,-15.9688,10.6193,-46.2241,0.0316183,0.0316183,3.13703,-3.13703,-3.25183,3.25183,14.0877,2.59348,-7.91436,-0.936189,11.7175,-41.0672,265.152,51.7721,-155.764,91.3032,-41.5072,-73.257,-16.5967,-257.345,-40.0681,-559.575,1079.04,410.638,6.35703,49.3382,-19.5204,38.5641,-139.623,-152.358,-13.1767,-28.3687,20.5053,-0.319837,-0.58059,-0.352553,-0.627582,-0.285714,-0.72341,-0.647814,0.0143443,-0.700247,0.399871,-0.00738581,0.890691,0.297624,-0.708353,0.262283,0.111638,-0.73868,0.0615261,0.283211,-0.137638,0.926478
141.83,0,,26.1909,-2.31318,1.23712,-4.06383,3.92153,3.16914,51.9828,4.69601,11.0997,-7.36106,10.2697,-15.9167,10.7341,-46.5112,-0.0280162,-0.0280162,3.27465,-3.27465,-3.24034,3.24034,14.0799,2.48762,-7.59735,-1.05116,12.2568,-41.2853,154.772,13.6854,-163.079,109.843,120.601,-75.1873,-122.08,-143.106,-48.3288,-951.746,738.291,263.188,6.82321,-26.3461,-33.1919,26.3552,-166.964,-141.095,9.84083,-6.3585,-12.242,-0.320209,-0.580784,-0.354269,-0.62431,-0.291707,-0.724048,-0.649331,0.0155039,-0.697368,0.398032,-0.00952202,0.892201,0.294882,-0.710256,0.257037,0.110661,-0.738616,0.0594506,0.282487,-0.138069,0.926688
141.84,0,,27.0757,-2.46115,1.25518,-3.97318,4.53489,3.22579,53.1848,4.66201,11.6079,-7.17693,9.46222,-15.8537,10.4247,-46.8119,-0.0144083,-0.0144083,3.4269,-3.4269,-3.22693,3.22693,13.9461,2.34207,-7.06171,-1.17708,12.4474,-41.5088,97.1647,27.8442,-130.386,118.128,276.379,-58.1037,-205.064,-55.6929,-75.1927,-1069.29,453.186,317.951,5.84847,-118.169,-57.6282,5.37339,-157.708,-78.111,1.50114,-0.978231,-10.2527,-0.320269,-0.580598,-0.356221,-0.621241,-0.296338,-0.725005,-0.650716,0.0151982,-0.694723,0.394984,-0.0133065,0.893491,0.291464,-0.712211,0.251422,0.109871,-0.738456,0.057194,0.281566,-0.138372,0.926978
141.85,0,,27.9736,-2.52671,1.26443,-3.884,5.20719,3.34243,54.1587,4.68751,11.8804,-6.92038,8.76512,-15.7333,9.81432,-47.1397,0.0488282,0.0488282,3.5786,-3.5786,-3.21161,3.21161,13.8675,2.17005,-6.64631,-1.35227,12.3793,-41.6887,31.7526,31.7174,-51.2689,89.8266,353.008,11.2282,-200.187,35.6337,-70.3142,-875.449,198.197,331.519,17.0792,-166.486,-66.8861,-40.538,-217.302,-63.9686,-32.1912,-23.4776,17.1388,-0.320089,-0.580177,-0.358178,-0.618323,-0.299822,-0.726239,-0.65183,0.0133674,-0.692603,0.393019,-0.0168463,0.893831,0.287674,-0.71421,0.245802,0.109014,-0.738193,0.0545679,0.280404,-0.13892,0.927275
141.86,0,,28.8612,-2.5623,1.29041,-3.79876,5.8416,3.52904,54.9432,4.75551,12.1625,-6.7197,8.27488,-15.6675,9.1559,-47.4946,0.108463,0.108463,3.71188,-3.71188,-3.19629,3.19629,13.5922,2.05097,-6.42769,-1.48367,12.2268,-41.8386,-19.5128,37.0969,-6.35247,49.7943,343.765,94.2335,-147.916,118.643,-74.7373,-893.071,61.5242,84.024,9.74745,-227.053,-67.3884,-84.0003,-270.987,-29.7791,-47.3694,-30.3252,20.9644,-0.319899,-0.579799,-0.359879,-0.615336,-0.302571,-0.72777,-0.652684,0.0104376,-0.691138,0.390647,-0.0179453,0.894093,0.283887,-0.716034,0.240611,0.107977,-0.737893,0.0516385,0.27961,-0.139408,0.927456
