"Time,s",Activities,Activity Names,"Hip Flexion LT,deg","Hip Flexion RT,deg","Hip Abduction LT,deg","Hip Abduction RT,deg","Hip Rotation Ext LT,deg","Hip Rotation Ext RT,deg","Knee Flexion LT,deg","Knee Flexion RT,deg","Ankle Dorsiflexion LT,deg","Ankle Dorsiflexion RT,deg","Ankle Inversion LT,deg","Ankle Inversion RT,deg","Ankle Abduction LT,deg","Ankle Abduction RT,deg","Pelvic Tilt LT,deg","Pelvic Tilt RT,deg","Pelvic Obliquity LT,deg","Pelvic Obliquity RT,deg","Pelvic Rotation LT,deg","Pelvic Rotation RT,deg","Foot Pitch Down LT,deg","Foot Pitch Down RT,deg","Foot Roll Med LT,deg","Foot Roll Med RT,deg","Foot Rotation Ext LT,deg","Foot Rotation Ext RT,deg","Pelvis Accel Sensor X,mG","Pelvis Accel Sensor Y,mG","Pelvis Accel Sensor Z,mG","Thigh Accel Sensor X LT,mG","Thigh Accel Sensor Y LT,mG","Thigh Accel Sensor Z LT,mG","Shank Accel Sensor X LT,mG","Shank Accel Sensor Y LT,mG","Shank Accel Sensor Z LT,mG","Foot Accel Sensor X LT,mG","Foot Accel Sensor Y LT,mG","Foot Accel Sensor Z LT,mG","Thigh Accel Sensor X RT,mG","Thigh Accel Sensor Y RT,mG","Thigh Accel Sensor Z RT,mG","Shank Accel Sensor X RT,mG","Shank Accel Sensor Y RT,mG","Shank Accel Sensor Z RT,mG","Foot Accel Sensor X RT,mG","Foot Accel Sensor Y RT,mG","Foot Accel Sensor Z RT,mG","Pelvis Rot X,","Pelvis Rot Y,","Pelvis Rot Z,","LT Thigh Rot X,","LT Thigh Rot Y,","LT Thigh Rot Z,","LT Shank Rot X,","LT Shank Rot Y,","LT Shank Rot Z,","LT Foot Rot X,","LT Foot Rot Y,","LT Foot Rot Z,","RT Thigh Rot X,","RT Thigh Rot Y,","RT Thigh Rot Z,","RT Shank Rot X,","RT Shank Rot Y,","RT Shank Rot Z,","RT Foot Rot X,","RT Foot Rot Y,","RT Foot Rot Z,"
96.35,0,,9.10956,3.43035,0.456687,0.0566423,0.0422031,-5.49689,15.8977,6.18535,8.69368,1.33673,0.546456,0.738187,4.10155,11.1228,2.28208,2.28208,3.35219,-3.35219,-0.642171,0.642171,0.350954,4.1757,0.153411,-4.53775,3.48707,6.16361,-79.0988,-102.54,66.4098,-87.8507,317.36,14.6514,185.03,461.397,148.464,-12.2111,-1.99227,7.8159,-4.37598,173.832,33.217,8.31719,262.194,101.076,5.41561,16.5561,-29.8205,-0.361347,-0.567535,-0.391439,-0.68815,-0.184215,-0.693033,-0.616186,-0.0468167,-0.759626,0.292687,-0.0637868,0.882272,0.265091,-0.712323,0.254837,0.0958901,-0.724761,0.0836216,0.195319,-0.244515,0.680321
96.36,0,,10.2369,3.69665,0.339778,0.184796,0.0980938,-5.34077,17.9707,6.53117,9.80567,1.7069,0.6238,0.606194,4.08792,11.1406,2.4291,2.4291,3.45818,-3.45818,-0.614331,0.614331,0.328065,4.09013,-0.00547896,-4.66064,3.53835,6.32738,-77.6216,-73.2602,56.6325,-45.8491,317.862,-1.9604,346.688,392.117,141.613,22.0236,52.7288,-5.31481,-1.97348,147.958,40.5215,-12.6872,118.193,98.6351,-6.86857,20.4867,-10.7932,-0.359765,-0.567421,-0.391872,-0.686877,-0.187391,-0.69469,-0.617999,-0.0404065,-0.756797,0.293463,-0.0623182,0.882404,0.264663,-0.712135,0.255812,0.0973564,-0.725504,0.0813033,0.194044,-0.245256,0.6801
96.37,0,,11.4662,3.95323,0.208388,0.320737,0.175656,-5.11471,20.2222,6.82227,11.072,2.04135,0.698622,0.4742,4.09587,11.1247,2.58267,2.58267,3.5402,-3.5402,-0.586491,0.586491,0.244142,4.0119,-0.186285,-4.79471,3.62741,6.52911,-75.2043,-36.1521,64.4454,33.2379,304.671,-5.3653,511.239,295.917,89.8657,69.7777,96.1603,-43.4564,5.36272,113.298,20.0294,-8.31719,-7.82783,33.2079,-13.7371,-5.83632,16.1342,-0.358001,-0.56737,-0.391879,-0.685566,-0.190679,-0.69637,-0.620021,-0.0338759,-0.753449,0.293953,-0.0600602,0.882897,0.263872,-0.711961,0.256242,0.098579,-0.726372,0.0790464,0.192824,-0.24605,0.679979
96.38,0,,12.7902,4.1867,0.100309,0.436146,0.342188,-4.92931,22.6613,7.05428,12.5184,2.33575,0.903753,0.418591,4.16401,11.2059,2.74346,2.74346,3.58014,-3.58014,-0.558651,0.558651,0.0610354,3.94345,-0.498586,-4.98277,3.85952,6.78781,-82.5233,-4.42191,80.0712,135.73,280.252,-44.9344,697.789,373.991,37.608,-46.8819,140.654,2.50109,3.43214,47.8624,-22.4752,16.5991,-31.2338,-30.2732,-8.84989,-14.1739,-6.78749,-0.356168,-0.567306,-0.391388,-0.684053,-0.193979,-0.698214,-0.622042,-0.0274673,-0.749551,0.294635,-0.0559726,0.883904,0.263015,-0.71177,0.25624,0.100162,-0.727134,0.0775781,0.191473,-0.247261,0.679829
96.39,0,,14.1707,4.36181,0.0607504,0.533146,0.661563,-4.78295,25.2628,7.25345,13.9688,2.63124,1.53092,0.402092,4.4002,11.3626,2.86707,2.86707,3.58106,-3.58106,-0.528956,0.528956,-0.0610354,3.86277,-1.15606,-5.19504,4.42361,7.0821,-56.1682,27.8461,87.8842,230.421,249.99,-82.5172,814.944,441.861,-21.938,-315.526,168.015,124.585,19.5203,7.81517,-63.9552,36.6168,-38.0541,-59.5579,10.3029,5.35989,4.8959,-0.354511,-0.567412,-0.390401,-0.681982,-0.197398,-0.700477,-0.623614,-0.0216071,-0.745321,0.297555,-0.0488907,0.88522,0.262157,-0.711516,0.255992,0.10212,-0.727778,0.0766661,0.189947,-0.248604,0.679708
96.4,0,,15.6263,4.51138,0.125033,0.620942,0.938735,-4.63495,27.9536,7.47014,14.7201,2.96244,3.74784,0.388648,5.70606,11.5352,2.95108,2.95108,3.55556,-3.55556,-0.501116,0.501116,0.473024,3.75764,-3.34765,-5.40918,6.03759,7.39301,-50.7965,51.7482,44.9131,243.139,213.384,-7.81579,768.559,488.786,-19.5329,-351.505,577.095,939.471,20.979,-21.5027,-113.268,11.2423,-40.5342,-64.4387,7.26484,0.952869,18.0258,-0.353064,-0.567686,-0.389079,-0.678984,-0.200997,-0.70346,-0.624723,-0.0158088,-0.741305,0.312327,-0.0323496,0.885526,0.261246,-0.711163,0.255875,0.104193,-0.728376,0.0758102,0.188188,-0.2499,0.679625
96.41,0,,17.2092,4.64271,0.303399,0.640059,1.07789,-4.48046,30.7954,7.6715,13.9763,3.2904,5.50743,0.360539,6.5191,11.719,3.01409,3.01409,3.49627,-3.49627,-0.469564,0.469564,2.51771,3.63296,-5.06804,-5.5991,7.0686,7.71816,-59.5591,100.568,-14.6436,210.008,176.778,82.0271,585.483,618.619,48.322,-363.28,714.827,1155.81,-3.43214,-83.0086,-108.41,-10.7489,18.5233,-67.3734,5.41561,-18.5809,10.2369,-0.351837,-0.567982,-0.387485,-0.674907,-0.204969,-0.707197,-0.625642,-0.00939989,-0.737464,0.333271,-0.0285661,0.882558,0.260698,-0.710861,0.25612,0.106144,-0.728968,0.0751369,0.186347,-0.250985,0.679528
96.42,0,,18.9038,4.76552,0.527327,0.592621,1.02314,-4.35198,33.6922,7.84222,11.2702,3.57831,5.67473,0.286598,6.4328,11.8953,3.07916,3.07916,3.40196,-3.40196,-0.439868,0.439868,6.47738,3.52294,-5.17214,-5.74434,7.04971,8.00297,-93.2667,133.314,-46.3864,127.394,106.943,93.2736,381.856,611.839,33.235,-160.707,147.03,703.587,-30.2886,-127.913,-121.102,-8.77534,110.83,-91.8082,-24.9646,-35.6135,-1.00143,-0.350791,-0.56815,-0.385705,-0.670199,-0.209178,-0.711217,-0.62617,-0.00231937,-0.734204,0.357736,-0.0490735,0.876304,0.260694,-0.710546,0.256727,0.10816,-0.729595,0.0747723,0.184883,-0.251719,0.679593
96.43,0,,20.6564,4.87131,0.721234,0.494913,0.707188,-4.20073,36.5912,7.99106,8.48812,3.77963,6.53561,0.217545,6.84727,12.0045,3.12943,3.12943,3.28092,-3.28092,-0.410173,0.410173,10.4523,3.47405,-5.94468,-5.87654,7.30341,8.23318,-125.497,171.857,-57.6147,84.0033,63.9468,47.8492,117.154,376.475,20.4804,13.0833,-392.61,262.145,-42.9876,-176.261,-138.19,35.63,168.957,-112.32,-5.41561,-18.1045,-5.89733,-0.350069,-0.568229,-0.383886,-0.665308,-0.214119,-0.714871,-0.626675,0.00585963,-0.731538,0.384972,-0.0642739,0.868461,0.26125,-0.710136,0.257832,0.109746,-0.730257,0.0742831,0.183969,-0.252515,0.67966
96.44,0,,22.4104,4.94792,0.89077,0.352599,0.0467656,-4.0007,39.4376,8.16615,6.30954,3.99394,8.29351,0.150937,8.12134,12.0371,3.15629,3.15629,3.14821,-3.14821,-0.378621,0.378621,13.7482,3.43493,-7.61576,-6.01061,8.09421,8.43017,-130.869,186.019,-61.5211,127.929,-32.7265,38.5631,-111.8,41.0175,-35.13,749.892,234.424,1018.57,-34.1927,-179.219,-111.814,69.815,119.665,-143.551,19.0207,-6.31276,-1.00143,-0.349692,-0.568272,-0.382165,-0.660253,-0.220349,-0.717934,-0.627727,0.0155039,-0.729296,0.411521,-0.0682409,0.861191,0.262346,-0.7097,0.259355,0.110971,-0.730894,0.073126,0.183111,-0.253365,0.679647
