time,ground_force_1_vx,ground_force_1_vy,ground_force_1_vz,ground_force_1_px,ground_force_1_py,ground_force_1_pz,ground_moment_1_mx,ground_moment_1_my,ground_moment_1_mz,ground_force_2_vx,ground_force_2_vy,ground_force_2_vz,ground_force_2_px,ground_force_2_py,ground_force_2_pz,ground_moment_2_mx,ground_moment_2_my,ground_moment_2_mz
85.99,-34.09520066,-2.62014657,-1.975391799,-0.000273877,7.07e-06,-0.000172131,-4.19e-05,-0.00808025,2.93e-05,-33.99695309769975,1.744529181240333,-2.86470498140696,-0.000209069,3.16e-06,-0.000852788,-3.52e-07,0.000135668,-1.47e-06
86.0,-34.02607298,-2.4550091,-2.064729059,-0.000295197,7.2e-06,-0.000166944,-4.11e-05,-0.007923248,2.87e-05,-34.40761675269975,0.24995008940408958,-2.89708382640696,-0.000213817,3.22e-06,-0.00084607,-3.41e-07,0.000131394,-1.43e-06
86.01,-34.02690431,-2.340746731,-2.083646792,-0.000299694,7.2e-06,-0.000171695,-4.18e-05,-0.008045444,2.92e-05,-33.77171666669975,4.807934532732464,-2.29988052540696,-0.000199563,2.93e-06,-0.000876035,-8.07e-08,3.11e-05,-3.38e-07
86.02,-34.15269277,-2.302026272,-2.120779127,-0.000292565,7.25e-06,-0.000150133,-3.79e-05,-0.00730275,2.65e-05,-32.60817425769975,10.442284380820457,0.07186777859303994,-0.000171838,2.44e-06,-0.000928105,8.23e-07,-0.000317327,3.44e-06
86.03,-34.09377547,-2.382280727,-2.172797881,-0.000295179,7.25e-06,-0.000151746,-3.82e-05,-0.007363437,2.67e-05,-33.12578443869975,19.737939873819954,5.527303672593041,-0.000158352,2.16e-06,-0.000956724,1.16e-06,-0.000445854,4.84e-06
86.04,-34.04474627,-2.403318225,-2.034492482,-0.00029154,7.18e-06,-0.000167334,-4.12e-05,-0.007930524,2.88e-05,-33.079259361699755,36.27896299962301,5.95024651159304,-0.000142615,1.91e-06,-0.000984223,9.77e-07,-0.000376659,4.09e-06
86.05,-34.06602124,-2.386649586,-2.360185099,-0.000293578,7.28e-06,-0.000143537,-3.69e-05,-0.007105793,2.58e-05,-32.00023668069975,63.355000790484794,6.579092661593041,-0.00013245,1.83e-06,-0.000993668,8.01e-07,-0.000308846,3.35e-06
86.06,-33.92306811,-2.298661307,-2.509036585,-0.000289335,7.19e-06,-0.000161669,-3.97e-05,-0.007659445,2.78e-05,-30.029396221699752,104.78042062557941,9.32851249559304,-0.000131077,1.81e-06,-0.000995897,2.8e-07,-0.000107943,1.17e-06
86.07,-33.91444095,-2.124410915,-2.485085666,-0.000296522,7.21e-06,-0.000167055,-4.05e-05,-0.007812261,2.83e-05,-29.016418010699752,122.8071952146034,-1.07632837040696,-0.000128731,1.89e-06,-0.000988806,-8.55e-07,0.00032964,-3.58e-06
86.08,-33.99380446,-2.37791643,-2.523602233,-0.00029043,7.19e-06,-0.000162006,-3.98e-05,-0.007676267,2.79e-05,-29.113623982699753,127.07621244722428,-17.77132681440696,-0.000126792,1.98e-06,-0.000981223,-1.61e-06,0.000620498,-6.73e-06
86.09,-33.93289176,-2.294849561,-2.351293102,-0.000284629,7.16e-06,-0.000161969,-4.04e-05,-0.007778213,2.82e-05,-29.666346753699752,142.3312670702781,-33.34510282440696,-0.000125196,2.07e-06,-0.000973149,-2.34e-06,0.000901492,-9.78e-06
86.1,-34.09376569,-2.452044857,-2.382638501,-0.000287979,7.22e-06,-0.000150751,-3.82e-05,-0.007369661,2.67e-05,-30.164824139699753,166.58835350175758,-41.48172532440696,-0.000123718,2.12e-06,-0.000968867,-2.65e-06,0.001020169,-1.11e-05
86.11,-34.13664019,-2.50162689,-2.386903197,-0.000296137,7.25e-06,-0.00015304,-3.83e-05,-0.00738194,2.68e-05,-29.581132817699753,192.33073256745718,-40.26872656440696,-0.000123137,2.13e-06,-0.000968141,-2.8e-06,0.001079571,-1.17e-05
86.12,-34.0473024,-2.410438261,-2.607005926,-0.000295555,7.19e-06,-0.000169327,-4.11e-05,-0.007928047,2.88e-05,-28.798888354699752,210.7347105917388,-39.317502204406956,-0.000122557,2.14e-06,-0.000967222,-2.8e-06,0.001080238,-1.17e-05
86.13,-33.97881845,-2.408649844,-2.541965742,-0.000296055,7.16e-06,-0.000179743,-4.32e-05,-0.008329857,3.02e-05,-30.81884056369975,228.3105118152401,-41.520212334406956,-0.000120554,2.16e-06,-0.000966117,-2.61e-06,0.001005132,-1.09e-05
86.14,-33.87411869,-2.503130521,-2.436813903,-0.000295469,7.24e-06,-0.000155648,-3.89e-05,-0.007498992,2.72e-05,-35.11767099869975,247.71616008882313,-43.880486524406955,-0.000118051,2.18e-06,-0.000964868,-2.38e-06,0.000916939,-9.95e-06
86.15,-33.77330706,-2.432967252,-2.728075484,-0.000297714,7.29e-06,-0.000144948,-3.7e-05,-0.007137938,2.59e-05,-40.68929356169975,267.4209777301639,-47.07649380440696,-0.000115559,2.2e-06,-0.000963383,-2.05e-06,0.000788633,-8.56e-06
86.16,-33.66674548,-2.277500414,-2.56116001,-0.000294764,7.25e-06,-0.000150964,-3.84e-05,-0.007404301,2.69e-05,-47.30334464769975,292.590482896783,-52.02361650440696,-0.000112397,2.23e-06,-0.000961937,-1.82e-06,0.000700493,-7.6e-06
86.17,-33.60302719,-2.323959593,-2.644560044,-0.000285392,7.17e-06,-0.000160446,-4.02e-05,-0.007754605,2.81e-05,-54.057741197699755,326.7252388690278,-57.746169654406955,-0.000109315,2.25e-06,-0.000960038,-1.74e-06,0.000672615,-7.3e-06
86.18,-33.68813135,-2.369100199,-2.975148461,-0.000301835,7.27e-06,-0.000157927,-3.96e-05,-0.007631696,2.77e-05,-60.93248101769976,370.89840815123125,-65.14631951440697,-0.000106573,2.29e-06,-0.000957276,-1.72e-06,0.000664753,-7.21e-06
86.19,-33.57642675,-2.319437814,-2.65581652,-0.000304327,7.33e-06,-0.000144562,-3.75e-05,-0.007232914,2.62e-05,-65.67253500769975,420.42937892043676,-72.30988550440696,-0.000104279,2.33e-06,-0.000954699,-2.2e-06,0.000849102,-9.21e-06
