time,ground_force_1_vx,ground_force_1_vy,ground_force_1_vz,ground_force_1_px,ground_force_1_py,ground_force_1_pz,ground_moment_1_mx,ground_moment_1_my,ground_moment_1_mz,ground_force_2_vx,ground_force_2_vy,ground_force_2_vz,ground_force_2_px,ground_force_2_py,ground_force_2_pz,ground_moment_2_mx,ground_moment_2_my,ground_moment_2_mz
74.84,-34.10144037,-2.158772302,-2.454115065,-0.000292319,7.2e-06,-0.00016316,-4.06e-05,-0.007824428,2.84e-05,-34.16820469369975,1.4722615062932967,-2.51303428940696,-0.000210435,3.19e-06,-0.000849543,-3.77e-07,0.000145356,-1.58e-06
74.85,-34.16515456,-2.18463274,-2.422579762,-0.000280782,7.13e-06,-0.000164535,-4.1e-05,-0.007894364,2.86e-05,-34.30615725969975,-0.05869710183901233,-2.94436330940696,-0.00021356,3.26e-06,-0.000842917,-4.39e-07,0.000169367,-1.84e-06
74.86,-34.24856361,-2.28159692,-2.44500979,-0.000294388,7.21e-06,-0.000163661,-4.06e-05,-0.00782436,2.84e-05,-34.767564011699754,4.4652670282618026,-1.93053131140696,-0.000198111,2.95e-06,-0.00087441,-2.49e-07,9.59e-05,-1.04e-06
74.87,-34.20695042,-2.467915594,-2.395470565,-0.000293062,7.26e-06,-0.000146973,-3.79e-05,-0.007304088,2.65e-05,-33.95077282769975,11.195393621394892,1.51142050959304,-0.000166826,2.36e-06,-0.000936268,4.88e-07,-0.000187969,2.04e-06
74.88,-34.19880141,-2.50978647,-2.33840348,-0.000287657,7.24e-06,-0.000144648,-3.72e-05,-0.007177053,2.6e-05,-34.94272272369975,24.049302497731098,5.43738627459304,-0.000150839,2.09e-06,-0.000965397,4.73e-07,-0.000182526,1.98e-06
74.89,-34.07464672,-2.209565696,-2.408899973,-0.000291714,7.19e-06,-0.000163705,-4.05e-05,-0.007812102,2.83e-05,-35.068342550699754,50.09982074387315,5.473187509593041,-0.000137065,1.87e-06,-0.000988639,5.85e-07,-0.000225649,2.45e-06
74.9,-34.05255098,-2.199380788,-2.697684793,-0.000286813,7.17e-06,-0.000162002,-4.05e-05,-0.007803312,2.83e-05,-33.689901619699754,98.377746159899,9.98937245559304,-0.000130125,1.87e-06,-0.000990474,4.02e-07,-0.000155102,1.68e-06
74.91,-33.98873589,-2.383943654,-2.774868755,-0.000296007,7.32e-06,-0.000134778,-3.56e-05,-0.00685532,2.49e-05,-34.05215090069975,136.34942282871833,5.25617948959304,-0.000130588,1.92e-06,-0.000985561,3.25e-07,-0.000125396,1.36e-06
74.92,-33.95738999,-2.23188173,-2.73497259,-0.000297628,7.26e-06,-0.000153012,-3.85e-05,-0.007417806,2.69e-05,-35.08513644269975,133.47002775926995,-15.01160539440696,-0.000126039,2.03e-06,-0.000977217,1.02e-07,-3.94e-05,4.27e-07
74.93,-33.96967731,-2.262071506,-2.775328808,-0.000301966,7.26e-06,-0.000160569,-3.99e-05,-0.007681254,2.79e-05,-36.18786973069975,133.9433761730058,-33.03225560440696,-0.000125694,2.15e-06,-0.000965766,-6.72e-07,0.000259221,-2.81e-06
74.94,-33.94947251,-2.274950755,-2.549253355,-0.000309105,7.36e-06,-0.000143313,-3.71e-05,-0.007146282,2.59e-05,-38.176255614699755,149.63546846097194,-44.46771437440696,-0.000123804,2.23e-06,-0.000959066,-7.88e-07,0.000303775,-3.3e-06
74.95,-34.24485141,-2.179382668,-2.622142116,-0.000294329,7.26e-06,-0.000149618,-3.82e-05,-0.007368094,2.67e-05,-36.93895060569975,172.706167318327,-42.65021162440696,-0.000123818,2.24e-06,-0.000958047,-7.85e-07,0.000302697,-3.28e-06
