time,ground_force_1_vx,ground_force_1_vy,ground_force_1_vz,ground_force_1_px,ground_force_1_py,ground_force_1_pz,ground_moment_1_mx,ground_moment_1_my,ground_moment_1_mz,ground_force_2_vx,ground_force_2_vy,ground_force_2_vz,ground_force_2_px,ground_force_2_py,ground_force_2_pz,ground_moment_2_mx,ground_moment_2_my,ground_moment_2_mz
151.28,-33.50913452,-2.426137449,-2.473800678,-0.000295086,7.26e-06,-0.000148983,-3.67e-05,-0.007068111,2.56e-05,-33.646817865117264,-2.3399070831003,-3.0142847080033714,-0.000229066,3.07e-06,-0.000856069,-1.78e-07,6.87e-05,-7.45e-07
151.29,-33.36550634,-2.305557823,-2.451926409,-0.000296449,7.33e-06,-0.000133077,-3.42e-05,-0.006580527,2.39e-05,-33.40454950011726,-2.5807050077536946,-3.1205620750033716,-0.000227931,3.08e-06,-0.000855493,-3.57e-07,0.000137535,-1.49e-06
151.3,-33.40577099,-2.263693632,-2.521202411,-0.000289519,7.28e-06,-0.000136416,-3.47e-05,-0.006690556,2.43e-05,-32.94252154411726,1.4463701323194709,-5.840684393003372,-0.000225747,2.76e-06,-0.000885933,-6.09e-08,2.35e-05,-2.55e-07
151.31,-33.54133894,-2.401072385,-2.533562352,-0.00030334,7.32e-06,-0.000145609,-3.59e-05,-0.006921768,2.51e-05,-31.82191654011726,8.337671848815942,-9.552701102003372,-0.000234592,2.4e-06,-0.000917126,2.01e-07,-7.76e-05,8.42e-07
151.32,-33.36978054,-2.488482111,-2.475973215,-0.000298085,7.32e-06,-0.000136508,-3.45e-05,-0.00663915,2.41e-05,-30.57832292911726,16.751187042794356,-16.987771166003373,-0.000235371,2.24e-06,-0.000931398,3.68e-07,-0.000141756,1.54e-06
151.33,-33.36908492,-2.449912494,-2.546488081,-0.000292063,7.33e-06,-0.000125959,-3.27e-05,-0.006309469,2.29e-05,-28.63737911511726,33.8383149778569,-18.06159709600337,-0.000233395,1.98e-06,-0.000955747,4.69e-07,-0.000180799,1.96e-06
151.34,-33.52351643,-2.476071905,-2.319657981,-0.000293228,7.26e-06,-0.000147625,-3.63e-05,-0.007002929,2.54e-05,-23.43573340111726,70.32144106426131,-3.1479084570033713,-0.000236584,1.65e-06,-0.000985415,6.01e-07,-0.00023177,2.51e-06
151.35,-33.43652428,-2.436481637,-2.601878631,-0.000291176,7.22e-06,-0.000156168,-3.78e-05,-0.007278585,2.64e-05,-17.26308495811726,127.78838885489179,13.84848334399663,-0.000235431,1.53e-06,-0.000996717,7.43e-07,-0.000286381,3.11e-06
151.36,-33.60523698,-2.384926054,-2.69447716,-0.000311762,7.38e-06,-0.000140311,-3.46e-05,-0.006664615,2.42e-05,-15.288340888117261,160.7970893136595,15.18724523399663,-0.000234125,1.6e-06,-0.000990296,5.85e-07,-0.000225398,2.45e-06
151.37,-33.62442336,-2.423340444,-2.428207207,-0.000291693,7.26e-06,-0.000144047,-3.56e-05,-0.00686139,2.49e-05,-17.59962863811726,149.5381029118227,-3.405452818003371,-0.000233422,1.71e-06,-0.000981017,1.15e-06,-0.000442624,4.8e-06
151.38,-33.5192788,-2.457528114,-2.514742078,-0.000297694,7.26e-06,-0.000152488,-3.71e-05,-0.007147037,2.59e-05,-17.312101758117258,147.4206243967561,-10.81284815400337,-0.000233582,1.79e-06,-0.00097306,1.38e-06,-0.000533148,5.78e-06
151.39,-33.52604398,-2.65976372,-2.521955272,-0.000303944,7.36e-06,-0.000133727,-3.36e-05,-0.006471966,2.35e-05,-16.925671258117262,147.10869922789675,-8.871277031003372,-0.00023316,1.84e-06,-0.000968958,9.48e-07,-0.000365314,3.96e-06
151.4,-33.44964735,-2.585520004,-2.454222849,-0.000287544,7.23e-06,-0.000146752,-3.62e-05,-0.006971317,2.53e-05,-14.76940417811726,146.55538103129336,-2.7026038660033715,-0.000230923,1.89e-06,-0.000964269,-2.61e-07,0.000100538,-1.09e-06
151.41,-33.44456633,-2.504170869,-2.640115897,-0.000287204,7.2e-06,-0.000154564,-3.75e-05,-0.007222653,2.62e-05,-10.37725976811726,186.75236679794395,-4.062617036003371,-0.000226498,2.16e-06,-0.000940989,-1.41e-06,0.000544125,-5.9e-06
151.42,-33.37223792,-2.284484474,-2.746359548,-0.000309383,7.42e-06,-0.000127412,-3.27e-05,-0.006296872,2.28e-05,-18.88893038811726,210.2632927277112,-32.71695556600337,-0.000221721,2.32e-06,-0.000927473,4.97e-07,-0.000191641,2.08e-06
151.43,-33.3278064,-2.463520273,-2.776185643,-0.000292441,7.31e-06,-0.000132863,-3.43e-05,-0.006618683,2.4e-05,-30.81244924711726,237.95247529623884,-55.33346791600337,-0.000216594,2.44e-06,-0.000917118,3.28e-06,-0.001264166,1.37e-05
151.44,-33.50477072,-2.414535123,-2.867021358,-0.0002848,7.22e-06,-0.000145897,-3.63e-05,-0.007000014,2.54e-05,-26.82110719211726,263.3133204515881,-52.907491926003374,-0.000217651,2.48e-06,-0.000913475,1.59e-06,-0.000611398,6.63e-06
151.45,-33.39264296,-2.467955719,-2.751708238,-0.000299812,7.34e-06,-0.000135472,-3.42e-05,-0.00659028,2.39e-05,-24.27306015411726,255.38487718749303,-35.478098236003376,-0.000218971,2.4e-06,-0.000920389,8.9e-07,-0.000343114,3.72e-06
151.46,-33.34246749,-2.533415777,-2.799282674,-0.000296968,7.32e-06,-0.000137047,-3.45e-05,-0.00663967,2.41e-05,-28.33361365511726,236.698161803954,-26.69565641600337,-0.00021778,2.39e-06,-0.000921232,1.58e-06,-0.000608554,6.6e-06
151.47,-33.35115828,-2.274217182,-2.804756275,-0.000292379,7.26e-06,-0.000146146,-3.6e-05,-0.006938234,2.52e-05,-28.83202912511726,231.70262413574125,-24.39053915600337,-0.000217713,2.39e-06,-0.000921665,7.91e-07,-0.000305113,3.31e-06
151.48,-33.31483913,-2.172097827,-2.66448919,-0.000289482,7.3e-06,-0.000129523,-3.34e-05,-0.006435511,2.34e-05,-30.80637173811726,246.2043952320406,-25.051731516003372,-0.000216708,2.39e-06,-0.00092209,4.55e-07,-0.000175434,1.9e-06
151.49,-33.4173762,-2.317213248,-2.727773322,-0.000305179,7.36e-06,-0.000137896,-3.47e-05,-0.006680807,2.42e-05,-33.45201149411726,269.7142795700372,-32.226763356003374,-0.0002157,2.41e-06,-0.00092034,1.43e-07,-5.52e-05,5.99e-07
151.5,-33.17006001,-2.519372482,-2.8511049,-0.000284099,7.2e-06,-0.000149402,-3.69e-05,-0.007114026,2.58e-05,-34.24132069911726,300.18802501708035,-39.95634301600337,-0.000215605,2.42e-06,-0.000919823,-2.37e-07,9.12e-05,-9.9e-07
151.51,-33.29245112,-2.515021719,-2.898836993,-0.000294182,7.32e-06,-0.000132528,-3.4e-05,-0.00654797,2.38e-05,-34.49893132111726,342.23028883451786,-46.70580661600337,-0.000216034,2.4e-06,-0.000921202,-1.73e-07,6.66e-05,-7.23e-07
151.52,-33.42967677,-2.578094646,-2.910813222,-0.000285722,7.27e-06,-0.000133375,-3.44e-05,-0.006632605,2.41e-05,-34.18295334711726,395.95164786907964,-53.93285266600338,-0.000216728,2.37e-06,-0.0009234,-1.93e-07,7.46e-05,-8.09e-07
151.53,-33.16676292,-2.406515647,-2.907655471,-0.000273472,7.17e-06,-0.000143235,-3.64e-05,-0.007009824,2.54e-05,-33.53182687811726,459.82236213422834,-60.49626586600338,-0.000217127,2.35e-06,-0.000925939,-6.05e-07,0.000233169,-2.53e-06
151.54,-33.11722091,-2.408027783,-3.068353226,-0.000289578,7.25e-06,-0.00014609,-3.68e-05,-0.007086609,2.57e-05,-33.92348391611726,525.0939558116028,-65.33986000600338,-0.000217138,2.31e-06,-0.000928762,-9.22e-07,0.000355539,-3.86e-06
151.55,-33.22165673,-2.522620674,-3.232694473,-0.000293434,7.33e-06,-0.000129453,-3.36e-05,-0.006471513,2.35e-05,-35.29586497811726,582.3198108691888,-66.88033176600337,-0.000217376,2.27e-06,-0.000932825,-1.31e-06,0.000503632,-5.46e-06
151.56,-33.03826392,-2.495947665,-3.091970041,-0.000299066,7.38e-06,-0.000122964,-3.22e-05,-0.006205953,2.25e-05,-37.40232210411726,629.953011040508,-67.70036425600337,-0.000217419,2.23e-06,-0.000936107,-1.66e-06,0.000638398,-6.93e-06
151.57,-32.84436935,-2.351300819,-3.076780078,-0.000289363,7.3e-06,-0.000130316,-3.39e-05,-0.006526398,2.37e-05,-40.08556554511726,668.5802778700256,-69.86162658600337,-0.000217361,2.21e-06,-0.00093829,-1.78e-06,0.000687326,-7.46e-06
151.58,-33.09052191,-2.334910712,-3.269758607,-0.000292528,7.34e-06,-0.000125501,-3.28e-05,-0.006323057,2.29e-05,-43.23943280811726,697.7906026538251,-70.99715376600336,-0.000217131,2.19e-06,-0.000940141,-1.57e-06,0.000607146,-6.59e-06
