time,ground_force_1_vx,ground_force_1_vy,ground_force_1_vz,ground_force_1_px,ground_force_1_py,ground_force_1_pz,ground_moment_1_mx,ground_moment_1_my,ground_moment_1_mz,ground_force_2_vx,ground_force_2_vy,ground_force_2_vz,ground_force_2_px,ground_force_2_py,ground_force_2_pz,ground_moment_2_mx,ground_moment_2_my,ground_moment_2_mz
97.69,-33.06313253,-2.256097627,0.988551822,-0.000274512,7.22e-06,-0.00013187,-3.04e-05,-0.005848768,2.12e-05,-33.43737808911726,-2.542485003911601,-3.0060901810033713,-0.000230164,3.04e-06,-0.000858939,-1.97e-07,7.58e-05,-8.23e-07
97.7,-33.22531856,-2.341712966,0.980474047,-0.000272405,7.21e-06,-0.000132339,-3.03e-05,-0.005840317,2.12e-05,-32.48300350911726,2.28470709876,-6.240922321003371,-0.000232887,2.64e-06,-0.000895161,-5.47e-08,2.11e-05,-2.29e-07
97.71,-33.33013218,-2.341872253,0.910646164,-0.000265654,7.2e-06,-0.000124168,-2.9e-05,-0.005588213,2.03e-05,-30.82201673811726,8.930297296395585,-9.234112332003372,-0.000237028,2.33e-06,-0.000922895,4.21e-07,-0.000162427,1.76e-06
97.72,-33.32641087,-2.338297727,0.923846399,-0.000287671,7.27e-06,-0.000135303,-3.1e-05,-0.005981808,2.17e-05,-28.91984108011726,17.586055492502503,-16.20051971600337,-0.000237138,2.22e-06,-0.00093255,7.69e-07,-0.000296637,3.22e-06
97.73,-33.17160387,-2.263142836,0.977389704,-0.00028305,7.2e-06,-0.000148423,-3.32e-05,-0.006406976,2.32e-05,-24.444743588117262,35.231659238074634,-14.313972346003371,-0.000240636,1.92e-06,-0.000959814,8.07e-07,-0.000310966,3.37e-06
97.74,-33.21737954,-2.425847063,0.976581513,-0.000266652,7.17e-06,-0.000133769,-3.04e-05,-0.005850043,2.12e-05,-15.619313838117261,76.14023552156074,1.1510200069966285,-0.000246213,1.56e-06,-0.0009917,1.14e-06,-0.000438448,4.76e-06
97.75,-33.39764661,-2.220474275,0.726261655,-0.000295945,7.29e-06,-0.000141525,-3.16e-05,-0.0060847,2.21e-05,-6.2533355981172605,143.44029540722855,18.775716343996628,-0.000243963,1.52e-06,-0.000995329,6.73e-07,-0.000259332,2.81e-06
97.76,-33.24784076,-2.079269181,0.749725568,-0.000291221,7.31e-06,-0.000131202,-3e-05,-0.005786051,2.1e-05,-5.1060441781172585,185.47371396441872,16.00061930399663,-0.000238701,1.63e-06,-0.0009867,5.63e-07,-0.000217225,2.36e-06
97.77,-33.22388957,-2.478586556,0.792818543,-0.000275327,7.23e-06,-0.000129245,-2.96e-05,-0.005704196,2.07e-05,-7.710264278117261,198.71668963777114,-7.8452058470033705,-0.000236749,1.74e-06,-0.000977414,1.17e-06,-0.000449482,4.88e-06
97.78,-33.31312254,-2.342201541,0.652042905,-0.000279906,7.27e-06,-0.000125755,-2.9e-05,-0.005594601,2.03e-05,-8.88275783811726,218.4019440967639,-21.40674390600337,-0.000235052,1.82e-06,-0.000970252,1.38e-06,-0.000532636,5.78e-06
