file,subject,weight_kg,weight_N,offset_vx,offset_vy,offset_vz,scale_vy,scale_used,subject_median_scale,n_frames,n_cross_plate,force_error_N,warnings
z8_01_mot_100Hz.csv,Z8,83.0,814.23,32.79390633811726,15.027287378832286,3.0346101560033714,1.0085125587004746,file,1.0085125587004746,176,0,,
z8_02_mot_100Hz.csv,Z8,83.0,814.23,32.79390633811726,15.027287378832286,3.0346101560033714,1.0085125587004746,file,1.0085125587004746,203,1,,
z8_03_mot_100Hz.csv,Z8,83.0,814.23,32.79390633811726,15.027287378832286,3.0346101560033714,1.0085125587004746,file,1.0085125587004746,212,3,,
z8_04_mot_100Hz.csv,Z8,83.0,814.23,32.79390633811726,15.027287378832286,3.0346101560033714,1.0085125587004746,file,1.0085125587004746,172,3,,
z8_05_mot_100Hz.csv,Z8,83.0,814.23,32.79390633811726,15.027287378832286,3.0346101560033714,1.0085125587004746,file,1.0085125587004746,216,5,,
z8_06_mot_100Hz.csv,Z8,83.0,814.23,32.79390633811726,15.027287378832286,3.0346101560033714,1.0085125587004746,file,1.0085125587004746,215,2,,
z8_07_mot_100Hz.csv,Z8,83.0,814.23,32.79390633811726,15.027287378832286,3.0346101560033714,1.0085125587004746,file,1.0085125587004746,198,3,,
z8_08_mot_100Hz.csv,Z8,83.0,814.23,32.79390633811726,15.027287378832286,3.0346101560033714,1.0085125587004746,file,1.0085125587004746,194,5,,
z8_09_mot_100Hz.csv,Z8,83.0,814.23,32.79390633811726,15.027287378832286,3.0346101560033714,1.0085125587004746,file,1.0085125587004746,186,6,,
z8_10_mot_100Hz.csv,Z8,83.0,814.23,32.79390633811726,15.027287378832286,3.0346101560033714,1.0085125587004746,file,1.0085125587004746,231,6,,
z8_11_mot_100Hz.csv,Z8,83.0,814.23,32.79390633811726,15.027287378832286,3.0346101560033714,1.0085125587004746,file,1.0085125587004746,219,4,,
z8_12_mot_100Hz.csv,Z8,83.0,814.23,32.79390633811726,15.027287378832286,3.0346101560033714,1.0085125587004746,file,1.0085125587004746,205,5,,
z8_13_mot_100Hz.csv,Z8,83.0,814.23,32.79390633811726,15.027287378832286,3.0346101560033714,1.0085125587004746,file,1.0085125587004746,181,5,,
z8_14_mot_100Hz.csv,Z8,83.0,814.23,32.79390633811726,15.027287378832286,3.0346101560033714,1.0085125587004746,file,1.0085125587004746,207,5,,
z8_15_mot_100Hz.csv,Z8,83.0,814.23,32.79390633811726,15.027287378832286,3.0346101560033714,1.0085125587004746,file,1.0085125587004746,201,6,,
z8_16_mot_100Hz.csv,Z8,83.0,814.23,32.79390633811726,15.027287378832286,3.0346101560033714,1.0085125587004746,file,1.0085125587004746,197,6,,
z8_17_mot_100Hz.csv,Z8,83.0,814.23,32.79390633811726,15.027287378832286,3.0346101560033714,1.0085125587004746,file,1.0085125587004746,214,2,,
z8_18_mot_100Hz.csv,Z8,83.0,814.23,32.79390633811726,15.027287378832286,3.0346101560033714,1.0085125587004746,file,1.0085125587004746,190,5,,
z8_19_mot_100Hz.csv,Z8,83.0,814.23,32.79390633811726,15.027287378832286,3.0346101560033714,1.0085125587004746,file,1.0085125587004746,187,2,,
z8_20_mot_100Hz.csv,Z8,83.0,814.23,32.79390633811726,15.027287378832286,3.0346101560033714,1.0085125587004746,file,1.0085125587004746,211,3,,
z8_21_mot_100Hz.csv,Z8,83.0,814.23,32.79390633811726,15.027287378832286,3.0346101560033714,1.0085125587004746,file,1.0085125587004746,196,4,,
z8_22_mot_100Hz.csv,Z8,83.0,814.23,32.79390633811726,15.027287378832286,3.0346101560033714,1.0085125587004746,file,1.0085125587004746,190,4,,
z8_23_mot_100Hz.csv,Z8,83.0,814.23,32.79390633811726,15.027287378832286,3.0346101560033714,1.0085125587004746,file,1.0085125587004746,213,5,,
z8_24_mot_100Hz.csv,Z8,83.0,814.23,32.79390633811726,15.027287378832286,3.0346101560033714,1.0085125587004746,file,1.0085125587004746,215,5,,
z8_25_mot_100Hz.csv,Z8,83.0,814.23,32.79390633811726,15.027287378832286,3.0346101560033714,1.0085125587004746,file,1.0085125587004746,203,6,,
z8_26_mot_100Hz.csv,Z8,83.0,814.23,32.79390633811726,15.027287378832286,3.0346101560033714,1.0085125587004746,file,1.0085125587004746,199,8,,
z8_27_mot_100Hz.csv,Z8,83.0,814.23,32.79390633811726,15.027287378832286,3.0346101560033714,1.0085125587004746,file,1.0085125587004746,194,4,,
z8_28_mot_100Hz.csv,Z8,83.0,814.23,32.79390633811726,15.027287378832286,3.0346101560033714,1.0085125587004746,file,1.0085125587004746,217,6,,
