time,ground_force_1_vx,ground_force_1_vy,ground_force_1_vz,ground_force_1_px,ground_force_1_py,ground_force_1_pz,ground_moment_1_mx,ground_moment_1_my,ground_moment_1_mz,ground_force_2_vx,ground_force_2_vy,ground_force_2_vz,ground_force_2_px,ground_force_2_py,ground_force_2_pz,ground_moment_2_mx,ground_moment_2_my,ground_moment_2_mz
17.61,-33.33885702,-2.551584141,-3.454980277,-0.000280196,7.18e-06,-0.000150956,-3.87e-05,-0.007450154,2.7e-05,-33.50429279311726,-2.2744075205041483,-3.2291794070033712,-0.000228678,3.03e-06,-0.000860229,-1.92e-07,7.39e-05,-8.02e-07
17.62,-33.35678491,-2.481664375,-3.615556579,-0.000276668,7.18e-06,-0.000145428,-3.78e-05,-0.00728558,2.64e-05,-33.60977902111726,-2.5832480125109605,-3.1229424380033715,-0.000230089,3.1e-06,-0.000853404,-1.52e-07,5.87e-05,-6.37e-07
17.63,-33.36086744,-2.774894094,-3.62339547,-0.000295745,7.27e-06,-0.000149297,-3.83e-05,-0.007386232,2.68e-05,-33.42866925211726,-1.9852682608207992,-3.7336369260033715,-0.000228896,3e-06,-0.000863043,-1.67e-07,6.43e-05,-6.98e-07
17.64,-33.51292003,-2.658169975,-3.613646276,-0.000291173,7.23e-06,-0.000153627,-3.89e-05,-0.007491336,2.72e-05,-31.77517645111726,4.348174350595736,-6.537962172003372,-0.000243368,2.2e-06,-0.000933029,6.53e-07,-0.000251886,2.73e-06
17.65,-33.47196775,-2.50998558,-3.39443221,-0.000282921,7.22e-06,-0.000142189,-3.72e-05,-0.00716726,2.6e-05,-30.13500047811726,12.714387380884675,-13.602267116003372,-0.000252212,1.64e-06,-0.000982111,1.38e-06,-0.000531973,5.77e-06
17.66,-33.45916876,-2.618539564,-3.402763113,-0.000286511,7.25e-06,-0.000139079,-3.64e-05,-0.007017785,2.55e-05,-28.34849473011726,31.62040328580148,-15.786538596003371,-0.000254323,1.16e-06,-0.001025815,1.29e-06,-0.00049808,5.4e-06
17.67,-33.52037838,-2.586244469,-3.559297537,-0.000279328,7.17e-06,-0.000151286,-3.83e-05,-0.007377673,2.68e-05,-22.41247468811726,72.01343163035074,-5.1880345900033715,-0.000261573,6.87e-07,-0.001068172,1.62e-06,-0.000625497,6.79e-06
17.68,-33.37707667,-2.745784881,-3.519200524,-0.000282156,7.18e-06,-0.000153574,-3.9e-05,-0.007507716,2.72e-05,-13.404048878117258,140.11147158169686,10.917222593996629,-0.000263251,5.8e-07,-0.001077584,2.01e-06,-0.000774096,8.4e-06
17.69,-33.40156942,-2.509719624,-3.616701223,-0.000277932,7.13e-06,-0.000162448,-4.05e-05,-0.007805591,2.83e-05,-9.925832318117259,192.5722489158677,6.758516330996629,-0.000261633,6.48e-07,-0.001071676,1.98e-06,-0.00076345,8.28e-06
17.7,-33.40277722,-2.464886613,-3.484009616,-0.000279044,7.1e-06,-0.000170484,-4.19e-05,-0.008071295,2.93e-05,-11.61981964811726,213.54398387946134,-19.58842955600337,-0.00026086,7.32e-07,-0.001064187,2.52e-06,-0.000969568,1.05e-05
17.71,-33.39917111,-2.470028383,-3.541037927,-0.00026847,7.14e-06,-0.00014537,-3.8e-05,-0.007330181,2.66e-05,-12.17510359811726,252.1309556905473,-39.34496947600338,-0.00025947,8.14e-07,-0.001056884,2.42e-06,-0.000931992,1.01e-05
17.72,-33.46131279,-2.469376594,-3.518097448,-0.000282254,7.24e-06,-0.000138263,-3.64e-05,-0.007023016,2.55e-05,-13.94221695811726,293.3943953819746,-49.493604186003374,-0.000257188,8.7e-07,-0.001052326,2.01e-06,-0.000774309,8.4e-06
17.73,-33.61170361,-2.249881467,-3.597573441,-0.000283877,7.2e-06,-0.000149401,-3.8e-05,-0.00731617,2.65e-05,-14.674063918117259,320.655027683396,-50.45453967600337,-0.000255411,9.05e-07,-0.001049545,1.56e-06,-0.000602893,6.54e-06
17.74,-33.70116281,-2.391552877,-3.644509043,-0.000293212,7.29e-06,-0.000140269,-3.64e-05,-0.007014591,2.55e-05,-15.92995379811726,323.5570115782697,-49.15684652600338,-0.000254226,9.31e-07,-0.001047401,9.72e-07,-0.00037485,4.07e-06
17.75,-33.4518831,-2.42807465,-3.681432742,-0.000304582,7.32e-06,-0.000147454,-3.75e-05,-0.007229427,2.62e-05,-20.96367173811726,321.3412046014987,-47.58745789600337,-0.000252003,9.84e-07,-0.001043068,1.23e-06,-0.000474643,5.15e-06
17.76,-33.34889303,-2.28527403,-3.659044028,-0.000296106,7.29e-06,-0.000142031,-3.66e-05,-0.007048279,2.56e-05,-29.34388626011726,332.26517624199846,-55.501892106003375,-0.000248251,1.09e-06,-0.001034216,1.49e-06,-0.000575166,6.24e-06
17.77,-33.32651938,-2.458002106,-3.508173288,-0.000289276,7.24e-06,-0.000146969,-3.77e-05,-0.007256262,2.63e-05,-37.76195785411726,342.2421130391611,-67.31537298600337,-0.000245019,1.18e-06,-0.001026712,1.67e-06,-0.000641994,6.97e-06
17.78,-33.32770095,-2.353628383,-3.608342348,-0.000285494,7.23e-06,-0.000145117,-3.77e-05,-0.007270235,2.64e-05,-41.63862637211726,377.89167987643543,-78.84404851600337,-0.000243044,1.26e-06,-0.001019986,9.86e-07,-0.000379914,4.12e-06
17.79,-33.4545767,-2.563791522,-3.794234057,-0.000293421,7.3e-06,-0.000137372,-3.63e-05,-0.007002256,2.54e-05,-44.70870784811726,443.344480266522,-96.39454086600337,-0.000242549,1.32e-06,-0.001014284,5.26e-07,-0.000202799,2.2e-06
17.8,-33.57691737,-2.561417237,-3.870543453,-0.0002957,7.29e-06,-0.000141805,-3.68e-05,-0.007084254,2.57e-05,-45.65484610811726,525.4842020657708,-112.44080845600337,-0.00024249,1.36e-06,-0.0010104,3.68e-07,-0.000141778,1.54e-06
17.81,-33.53048614,-2.388896271,-3.876772577,-0.000289512,7.31e-06,-0.000127238,-3.44e-05,-0.006620099,2.4e-05,-44.02584048811726,605.2614271229655,-123.93610735600336,-0.000242868,1.38e-06,-0.001009015,-1.47e-07,5.68e-05,-6.16e-07
17.82,-33.43181681,-2.5792548,-3.715236904,-0.000288028,7.29e-06,-0.000132352,-3.55e-05,-0.006833688,2.48e-05,-42.664333742117265,669.0509765999439,-131.63989905600337,-0.000243465,1.38e-06,-0.001008745,-6.35e-07,0.000244731,-2.66e-06
17.83,-32.99544283,-2.524143723,-3.781016726,-0.000277468,7.22e-06,-0.000136256,-3.61e-05,-0.006948365,2.52e-05,-39.94747617111726,723.7965437750084,-137.26196685600337,-0.000244038,1.38e-06,-0.001008521,-1.08e-06,0.000414687,-4.5e-06
17.84,-32.92652129,-2.471845098,-3.732128554,-0.000284715,7.26e-06,-0.000135103,-3.56e-05,-0.006864982,2.49e-05,-37.49494011611726,768.8510307848961,-141.06598955600336,-0.00024461,1.38e-06,-0.001008431,-1.31e-06,0.000504334,-5.47e-06
17.85,-33.37756344,-2.518545635,-3.681708158,-0.000296096,7.32e-06,-0.000134401,-3.54e-05,-0.006830808,2.48e-05,-36.29274229111726,802.6858121502984,-141.73111505600338,-0.000244904,1.38e-06,-0.001008458,-1.41e-06,0.000543376,-5.9e-06
17.86,-33.16319374,-2.51076815,-3.813937432,-0.000289839,7.32e-06,-0.000126201,-3.42e-05,-0.006597631,2.39e-05,-35.75889077911726,825.689903538359,-138.96525035600337,-0.000244876,1.38e-06,-0.001008607,-1.62e-06,0.000624528,-6.78e-06
17.87,-33.32367643,-2.395139729,-3.864001431,-0.000279278,7.22e-06,-0.00013871,-3.65e-05,-0.007035526,2.55e-05,-37.60761820611726,835.4963600615326,-135.18259695600338,-0.000244388,1.38e-06,-0.001008548,-1.67e-06,0.000644532,-6.99e-06
17.88,-33.58048343,-2.356341198,-3.938935817,-0.000292957,7.26e-06,-0.00014744,-3.76e-05,-0.007237631,2.63e-05,-41.27713987511726,838.5406676691202,-130.87331515600337,-0.00024366,1.38e-06,-0.00100825,-1.39e-06,0.000535622,-5.81e-06
17.89,-33.18725453,-2.489559515,-3.899190748,-0.000282876,7.24e-06,-0.00013807,-3.65e-05,-0.007040095,2.55e-05,-45.025215508117256,837.5630919391167,-125.30614305600336,-0.000242852,1.39e-06,-0.001007851,-1.04e-06,0.000400374,-4.34e-06
17.9,-33.30236221,-2.491086613,-3.965366762,-0.000285874,7.26e-06,-0.000137055,-3.62e-05,-0.006970124,2.53e-05,-48.473257668117256,831.2898885694711,-119.17875865600337,-0.000241996,1.4e-06,-0.001007494,-7.69e-07,0.000296322,-3.22e-06
17.91,-33.42520674,-2.511133768,-4.012762128,-0.00028604,7.24e-06,-0.000143797,-3.74e-05,-0.007210936,2.62e-05,-51.90529204811726,824.7343117685151,-113.65657935600336,-0.000240973,1.41e-06,-0.001006724,-6.33e-07,0.000244187,-2.65e-06
17.92,-33.20887384,-2.335580426,-3.905414572,-0.000280579,7.22e-06,-0.000139914,-3.69e-05,-0.007111982,2.58e-05,-54.97267759811726,818.7418341223616,-109.13114185600337,-0.000239794,1.43e-06,-0.001005013,-5.65e-07,0.000217909,-2.36e-06
17.93,-33.32347435,-2.445951489,-3.892460501,-0.00028743,7.27e-06,-0.000137177,-3.59e-05,-0.006918352,2.51e-05,-56.82088794811726,811.3518238129086,-105.06757205600337,-0.000238507,1.46e-06,-0.001002378,-6.3e-07,0.000242953,-2.64e-06
17.94,-33.31296144,-2.701261863,-3.769773947,-0.00028522,7.26e-06,-0.000135781,-3.59e-05,-0.00692485,2.51e-05,-57.72255190811726,803.4228078145314,-101.32442131600337,-0.000237016,1.5e-06,-0.000998913,-6.89e-07,0.000265709,-2.88e-06
17.95,-33.30050915,-2.59689532,-3.760989201,-0.000288933,7.29e-06,-0.000133859,-3.6e-05,-0.006929986,2.51e-05,-58.85878404811726,797.131218151577,-98.58105972600336,-0.000235255,1.56e-06,-0.000994227,-8.07e-07,0.000310973,-3.37e-06
17.96,-33.138556,-2.517875883,-4.084983529,-0.000272266,7.2e-06,-0.000133989,-3.6e-05,-0.006941585,2.52e-05,-61.13789270811726,790.0895571565121,-96.00286006600336,-0.00023315,1.62e-06,-0.00098886,-3.96e-07,0.000152698,-1.66e-06
17.97,-33.03237318,-2.533374382,-4.039061218,-0.000277492,7.21e-06,-0.000139543,-3.7e-05,-0.007138301,2.59e-05,-63.48601503811726,780.5983831405058,-94.05225778600337,-0.000230797,1.69e-06,-0.000983035,1.36e-07,-5.26e-05,5.7e-07
17.98,-33.11334177,-2.485852612,-3.861081372,-0.000284532,7.23e-06,-0.000143848,-3.78e-05,-0.007286942,2.64e-05,-65.69480011811726,771.6090395277411,-93.84809105600337,-0.000228597,1.76e-06,-0.000977179,3.92e-07,-0.000151112,1.64e-06
17.99,-33.02444591,-2.281769531,-3.901924399,-0.000286362,7.3e-06,-0.000125519,-3.45e-05,-0.00665233,2.41e-05,-67.35044634811726,765.4603323943093,-92.88601257600337,-0.000226597,1.82e-06,-0.00097219,7.55e-07,-0.000291104,3.16e-06
18.0,-32.99105626,-2.454735691,-4.018488303,-0.000303406,7.34e-06,-0.000138839,-3.66e-05,-0.007047971,2.56e-05,-68.06965767811727,760.3073484684161,-89.66363593600337,-0.000224812,1.87e-06,-0.000968105,9.05e-07,-0.000348821,3.78e-06
18.01,-33.06782044,-2.609081778,-3.922490504,-0.000302212,7.3e-06,-0.000148347,-3.86e-05,-0.007436306,2.7e-05,-68.91571835811726,753.9400504736387,-86.52274947600337,-0.000223008,1.91e-06,-0.000964278,1.1e-06,-0.000423368,4.59e-06
18.02,-33.07024454,-2.655444079,-3.943380225,-0.000279175,7.21e-06,-0.00013992,-3.75e-05,-0.007230555,2.62e-05,-69.93974471811725,747.3054969533596,-84.02619004600336,-0.000221209,1.96e-06,-0.0009604,1.11e-06,-0.000429026,4.66e-06
18.03,-32.90802081,-2.526274604,-3.986663242,-0.000271958,7.2e-06,-0.000133904,-3.63e-05,-0.0069998,2.54e-05,-70.20354038811726,740.3407963584592,-80.87467226600337,-0.000219801,2.01e-06,-0.000956518,1.06e-06,-0.000407044,4.42e-06
18.04,-32.98992705,-2.450010605,-4.022388649,-0.000295849,7.33e-06,-0.000132289,-3.55e-05,-0.006842606,2.48e-05,-70.18039167811726,733.1283636292758,-79.55818092600337,-0.000218545,2.05e-06,-0.000952411,1.3e-06,-0.00050154,5.44e-06
18.05,-33.04246771,-2.620158546,-4.070192539,-0.000292275,7.29e-06,-0.000138188,-3.68e-05,-0.007086714,2.57e-05,-69.45035078811726,727.0979562291946,-79.43745195600337,-0.000217451,2.1e-06,-0.000948686,1.32e-06,-0.000509947,5.53e-06
18.06,-32.96235994,-2.566037432,-3.975066659,-0.000293078,7.25e-06,-0.000149324,-3.88e-05,-0.007471628,2.71e-05,-67.75338920811726,723.4148452698829,-77.53386975600337,-0.000216903,2.13e-06,-0.000945481,1.78e-06,-0.000686838,7.45e-06
18.07,-32.82759143,-2.379075784,-3.929178342,-0.000289603,7.27e-06,-0.000139043,-3.7e-05,-0.007127591,2.59e-05,-66.03566713811726,721.4066954664034,-75.39745154600337,-0.00021646,2.16e-06,-0.00094293,2.54e-06,-0.000980432,1.06e-05
18.08,-32.74974121,-2.427195149,-4.038799714,-0.000297045,7.27e-06,-0.00014981,-3.86e-05,-0.0074343,2.7e-05,-64.32388346811726,720.8342880432378,-73.15299752600336,-0.000215938,2.19e-06,-0.000940689,2.96e-06,-0.001142424,1.24e-05
18.09,-32.85067505,-2.551141464,-4.052405143,-0.000296382,7.25e-06,-0.000155237,-3.96e-05,-0.007633218,2.77e-05,-63.35858550811726,723.2214476573612,-70.95811891600337,-0.000215426,2.21e-06,-0.00093838,3.39e-06,-0.001308707,1.42e-05
18.1,-32.96275102,-2.614767866,-4.042816346,-0.000294135,7.26e-06,-0.000149615,-3.88e-05,-0.007481033,2.71e-05,-63.05646595811726,726.0730082438787,-70.03163171600336,-0.000214892,2.24e-06,-0.000936179,3.78e-06,-0.001458889,1.58e-05
18.11,-32.84155198,-2.588045935,-4.099498448,-0.000288885,7.28e-06,-0.000136146,-3.66e-05,-0.007055879,2.56e-05,-63.097700078117256,729.0845327388283,-69.68170074600337,-0.000214517,2.27e-06,-0.000933722,3.93e-06,-0.001513906,1.64e-05
