time,ground_force_1_vx,ground_force_1_vy,ground_force_1_vz,ground_force_1_px,ground_force_1_py,ground_force_1_pz,ground_moment_1_mx,ground_moment_1_my,ground_moment_1_mz,ground_force_2_vx,ground_force_2_vy,ground_force_2_vz,ground_force_2_px,ground_force_2_py,ground_force_2_pz,ground_moment_2_mx,ground_moment_2_my,ground_moment_2_mz
119.21,-33.42896518,-2.428023532,-2.339051743,-0.000287635,7.27e-06,-0.00013554,-3.41e-05,-0.006562293,2.38e-05,-33.46531209211726,-2.2594609811494344,-3.1962100810033713,-0.00022746,3.06e-06,-0.000857672,-1.51e-07,5.83e-05,-6.32e-07
119.22,-33.37408806,-2.467981289,-2.235124209,-0.000289959,7.19e-06,-0.000161883,-3.86e-05,-0.007428336,2.7e-05,-33.32802145511726,-2.6161814338608504,-2.7286901710033713,-0.000231001,3.07e-06,-0.000855369,-3.08e-07,0.000118637,-1.29e-06
119.23,-33.35588715,-2.449093946,-2.203960808,-0.000277798,7.13e-06,-0.000162157,-3.9e-05,-0.007506486,2.72e-05,-33.43180382011726,-2.1953862148408376,-3.6042073720033714,-0.000226287,3.03e-06,-0.000860879,-3.43e-07,0.000132149,-1.43e-06
119.24,-33.42879083,-2.545659843,-2.32450804,-0.000279362,7.19e-06,-0.000146404,-3.62e-05,-0.006976517,2.53e-05,-31.94525932011726,4.72389312254745,-6.873458551003371,-0.000221514,2.52e-06,-0.000909236,1.76e-07,-6.79e-05,7.37e-07
119.25,-33.49834734,-2.685826406,-2.304025869,-0.000288534,7.24e-06,-0.000146079,-3.58e-05,-0.006904209,2.51e-05,-30.78117399811726,12.904695667310945,-13.65296728600337,-0.000215618,2.21e-06,-0.000939175,1.05e-07,-4.03e-05,4.37e-07
119.26,-33.54764535,-2.622178144,-2.358742586,-0.000288423,7.23e-06,-0.000147454,-3.62e-05,-0.006970101,2.53e-05,-29.55232479211726,26.732154753717715,-18.25813380600337,-0.000210686,1.98e-06,-0.000960772,3.98e-07,-0.000153537,1.67e-06
119.27,-33.31426474,-2.577047844,-2.257150992,-0.000279681,7.17e-06,-0.0001528,-3.73e-05,-0.007185125,2.61e-05,-23.65897532511726,59.654127549722176,-3.986130386003371,-0.000209808,1.54e-06,-0.001002251,1.03e-06,-0.000396205,4.3e-06
119.28,-33.41555174,-2.553888208,-2.364673295,-0.000281047,7.21e-06,-0.000144805,-3.58e-05,-0.006889498,2.5e-05,-15.721405098117259,130.39888115470927,22.14500234399663,-0.000206755,1.39e-06,-0.001016041,1.53e-06,-0.000589266,6.39e-06
119.29,-33.37236302,-2.514246694,-2.498806888,-0.000291971,7.24e-06,-0.000151254,-3.65e-05,-0.007039531,2.55e-05,-13.18476273811726,194.07417130220085,36.81144102399663,-0.000203327,1.47e-06,-0.001009513,1.35e-06,-0.000519999,5.64e-06
119.3,-33.24095609,-2.318395713,-2.595228116,-0.000291429,7.23e-06,-0.000153877,-3.69e-05,-0.007108465,2.58e-05,-15.89130599811726,202.22518421138807,15.46337245399663,-0.000200795,1.59e-06,-0.000999622,1.04e-06,-0.000400037,4.34e-06
119.31,-33.42501163,-2.309160548,-2.450504716,-0.000291695,7.29e-06,-0.000136394,-3.41e-05,-0.006562375,2.38e-05,-16.90195601811726,200.57353431909377,-5.024265975003371,-0.000199987,1.69e-06,-0.000990821,1.17e-06,-0.000452017,4.9e-06
119.32,-33.41344346,-2.383279517,-2.292964825,-0.000292354,7.28e-06,-0.000141546,-3.51e-05,-0.006758664,2.45e-05,-15.41566583811726,204.34033104541896,-4.2126661760033715,-0.000199846,1.74e-06,-0.000986245,2.29e-07,-8.83e-05,9.58e-07
119.33,-33.31600989,-2.564282792,-2.516680206,-0.000288583,7.22e-06,-0.000151944,-3.7e-05,-0.007123422,2.58e-05,-12.15244034811726,216.64033285295432,1.1226978519966289,-0.000199142,1.83e-06,-0.000977931,-1.39e-06,0.000534586,-5.8e-06
119.34,-33.2235546,-2.548532546,-2.620476145,-0.000283638,7.19e-06,-0.000152163,-3.71e-05,-0.007145703,2.59e-05,-20.504455448117263,212.3870128261523,-7.3996520460033715,-0.000195143,1.91e-06,-0.000971709,2.92e-07,-0.000112495,1.22e-06
119.35,-33.38064675,-2.444600656,-2.565755295,-0.000278749,7.18e-06,-0.000149782,-3.64e-05,-0.007004954,2.54e-05,-29.92060796811726,198.451125690384,-11.352923808003371,-0.000190865,1.99e-06,-0.000965282,1.75e-06,-0.000675212,7.33e-06
