time,ground_force_1_vx,ground_force_1_vy,ground_force_1_vz,ground_force_1_px,ground_force_1_py,ground_force_1_pz,ground_moment_1_mx,ground_moment_1_my,ground_moment_1_mz,ground_force_2_vx,ground_force_2_vy,ground_force_2_vz,ground_force_2_px,ground_force_2_py,ground_force_2_pz,ground_moment_2_mx,ground_moment_2_my,ground_moment_2_mz
30.09,-32.84632421,-2.400012252,4.916963422,-0.000275072,7.2e-06,-0.000136916,-2.84e-05,-0.005472181,1.99e-05,-33.29219146711726,-2.657017216726448,-2.8727684970033716,-0.000231327,3.1e-06,-0.000853144,-4.62e-07,0.000178278,-1.93e-06
30.1,-32.80422502,-2.339956517,5.025091128,-0.000277575,7.28e-06,-0.000120595,-2.61e-05,-0.005035076,1.83e-05,-33.42951155511726,-2.7501267167057613,-2.9916886080033716,-0.000230603,3.11e-06,-0.000852289,-4.1e-07,0.000157893,-1.71e-06
30.11,-32.77100637,-2.226545745,5.080489646,-0.000275204,7.31e-06,-0.000107587,-2.37e-05,-0.004563106,1.66e-05,-33.37162977611726,-2.3594983673846137,-2.7387438140033713,-0.000232087,3.08e-06,-0.000854203,-3.64e-07,0.000140427,-1.52e-06
30.12,-32.78031624,-2.150598221,5.063688725,-0.00027752,7.23e-06,-0.000132938,-2.78e-05,-0.005358839,1.94e-05,-32.02814717511726,2.4774171477596862,-6.118513651003371,-0.00022792,2.6e-06,-0.000899908,-1.25e-07,4.83e-05,-5.24e-07
30.13,-32.73346499,-2.269965439,5.022354187,-0.000267997,7.18e-06,-0.00013434,-2.79e-05,-0.005383897,1.95e-05,-30.47155803611726,16.139225978949156,-1.0667505840033713,-0.000218662,1.96e-06,-0.000960899,2.93e-07,-0.000112967,1.23e-06
30.14,-32.63578639,-2.453215911,4.990002542,-0.000260655,7.16e-06,-0.000128789,-2.67e-05,-0.005147167,1.87e-05,-27.244957970117262,37.742023768761406,6.61898144699663,-0.000217293,1.65e-06,-0.000989544,4.61e-07,-0.000177614,1.93e-06
30.15,-32.70134567,-2.278575509,5.015688205,-0.000269676,7.22e-06,-0.000125296,-2.61e-05,-0.005024013,1.82e-05,-24.02071783011726,65.64355784407286,10.40179334399663,-0.000214373,1.56e-06,-0.000998616,3.22e-07,-0.000124205,1.35e-06
30.16,-32.71942522,-2.264447947,5.103945378,-0.000254839,7.19e-06,-0.000112954,-2.37e-05,-0.00455888,1.65e-05,-23.16947920011726,96.9849581311281,11.00176796399663,-0.00021268,1.58e-06,-0.00099714,1.87e-07,-7.2e-05,7.82e-07
30.17,-32.88909702,-2.206808082,4.964005352,-0.00026773,7.22e-06,-0.000122263,-2.57e-05,-0.004956001,1.8e-05,-24.57728504711726,112.56988744826768,0.20194682499662875,-0.000210557,1.68e-06,-0.000989188,9.48e-08,-3.66e-05,3.97e-07
30.18,-32.79484571,-2.197524841,4.896419988,-0.000277274,7.22e-06,-0.000134288,-2.8e-05,-0.005399424,1.96e-05,-25.21857892611726,118.93461545049166,-10.535278767003371,-0.000209567,1.74e-06,-0.000983351,3.24e-07,-0.000124992,1.36e-06
30.19,-32.73489236,-2.225105394,4.894443064,-0.000271632,7.27e-06,-0.000113229,-2.42e-05,-0.004658327,1.69e-05,-24.942512954117262,131.47652482887852,-16.839499836003373,-0.000209906,1.79e-06,-0.000978625,9.14e-07,-0.000352284,3.82e-06
30.2,-32.79264767,-2.283159726,4.897327644,-0.000272192,7.31e-06,-0.000103692,-2.27e-05,-0.004380071,1.59e-05,-24.197311449117258,151.41135710098797,-20.386048496003372,-0.000209687,1.83e-06,-0.000975588,1.48e-06,-0.000568619,6.17e-06
30.21,-32.62022514,-2.217076801,4.80357021,-0.000261449,7.21e-06,-0.000116675,-2.47e-05,-0.004762827,1.73e-05,-24.49339907211726,170.8116643037691,-21.232990856003372,-0.000208676,1.86e-06,-0.000972922,1.49e-06,-0.000572573,6.21e-06
30.22,-32.6309107,-2.274909394,4.736510932,-0.000266697,7.24e-06,-0.000114656,-2.43e-05,-0.004676812,1.7e-05,-24.38953928711726,181.89673453018062,-21.54675729600337,-0.000207773,1.89e-06,-0.000970458,1.15e-06,-0.000442202,4.8e-06
30.23,-32.69128455,-2.310735459,4.81684172,-0.000260962,7.28e-06,-9.65e-05,-2.11e-05,-0.004072026,1.48e-05,-22.84521179911726,188.79068454014552,-22.16008091600337,-0.000208001,1.91e-06,-0.000968477,4.62e-07,-0.000178081,1.93e-06
30.24,-32.61483198,-2.176003585,4.916028329,-0.000252785,7.21e-06,-0.00010337,-2.23e-05,-0.004297504,1.56e-05,-22.09137895811726,195.3591832108137,-22.42055176600337,-0.000207546,1.93e-06,-0.000966251,7.56e-08,-2.92e-05,3.16e-07
30.25,-32.78922284,-2.22580595,4.601462746,-0.000264102,7.22e-06,-0.000115437,-2.44e-05,-0.004708507,1.71e-05,-21.65972724811726,203.41659052260889,-22.99663023600337,-0.000207187,1.95e-06,-0.000964692,-4.11e-07,0.000158461,-1.72e-06
30.26,-32.70368918,-2.357842724,4.515896854,-0.00026388,7.2e-06,-0.000121328,-2.54e-05,-0.004899589,1.78e-05,-22.02204833811726,217.72598088959944,-23.50848983600337,-0.000206453,1.96e-06,-0.000963676,-5.31e-07,0.000204555,-2.22e-06
30.27,-32.53790556,-2.412276114,4.742526891,-0.000251013,7.08e-06,-0.000136239,-2.78e-05,-0.005366452,1.95e-05,-24.13133782511726,240.04459304854555,-25.88616350600337,-0.000204759,1.98e-06,-0.00096249,-5.44e-07,0.000209645,-2.27e-06
30.28,-32.58103414,-2.359318387,4.7507973,-0.000275328,7.23e-06,-0.000129411,-2.73e-05,-0.005268917,1.91e-05,-25.89223005611726,269.1743797338786,-29.51385688600337,-0.000202941,2e-06,-0.000960764,-9.35e-07,0.000360457,-3.91e-06
30.29,-32.59569708,-2.214978414,4.776889573,-0.000263518,7.2e-06,-0.000121346,-2.55e-05,-0.004916509,1.78e-05,-28.78819120011726,318.69252578045604,-36.15533494600337,-0.000200473,2.08e-06,-0.000954704,-1.28e-06,0.000495133,-5.37e-06
30.3,-32.53675792,-2.5762322,4.568351008,-0.000270225,7.23e-06,-0.000122143,-2.6e-05,-0.005006411,1.82e-05,-35.40802665111726,369.36136882286365,-51.231873956003376,-0.00019788,2.15e-06,-0.000948745,-9.58e-07,0.000369276,-4.01e-06
30.31,-32.40883865,-2.425858362,4.48126882,-0.000282182,7.28e-06,-0.000127038,-2.74e-05,-0.005273538,1.91e-05,-38.79777586811726,414.05573566403433,-63.72122325600338,-0.000196042,2.2e-06,-0.000944179,-1.06e-06,0.00040978,-4.45e-06
30.32,-32.57581681,-2.373785538,4.446623371,-0.000254537,7.15e-06,-0.000121076,-2.56e-05,-0.004924845,1.79e-05,-38.97765106111726,462.23912542429736,-72.33698416600336,-0.000195296,2.23e-06,-0.000941402,-2.57e-06,0.000990365,-1.07e-05
30.33,-32.56439447,-2.483483552,4.479381718,-0.00028036,7.33e-06,-0.000109309,-2.46e-05,-0.004747203,1.72e-05,-42.12375306811726,507.2938717227639,-78.77220340600337,-0.000194271,2.24e-06,-0.000941022,-2.74e-06,0.001055716,-1.15e-05
