time,ground_force_1_vx,ground_force_1_vy,ground_force_1_vz,ground_force_1_px,ground_force_1_py,ground_force_1_pz,ground_moment_1_mx,ground_moment_1_my,ground_moment_1_mz,ground_force_2_vx,ground_force_2_vy,ground_force_2_vz,ground_force_2_px,ground_force_2_py,ground_force_2_pz,ground_moment_2_mx,ground_moment_2_my,ground_moment_2_mz
86.94,-33.25794992,-2.766546451,-3.510901811,-0.000289631,7.2e-06,-0.000159115,-4e-05,-0.007712381,2.8e-05,-33.35003445511726,-2.4336184230341438,-3.0759968670033713,-0.000228201,3.04e-06,-0.000858925,-3.61e-07,0.000139005,-1.51e-06
86.95,-33.27481836,-2.622999481,-3.586545565,-0.000284527,7.13e-06,-0.000171608,-4.22e-05,-0.008136327,2.95e-05,-33.48394414311726,-2.7001338314245498,-2.9390197770033715,-0.000228698,3.1e-06,-0.000853241,-3.34e-07,0.000128617,-1.4e-06
86.96,-33.26325962,-2.593968063,-3.473398647,-0.000292789,7.17e-06,-0.000171598,-4.22e-05,-0.008122945,2.95e-05,-33.20298285611726,-1.310350871094606,-3.6631061280033714,-0.000233948,2.91e-06,-0.000870128,-2.3e-07,8.88e-05,-9.63e-07
86.97,-33.29179873,-2.611466559,-3.388985453,-0.000296193,7.22e-06,-0.000161663,-4.04e-05,-0.007786055,2.83e-05,-32.95926590911726,2.7384519358415904,-6.451924138003371,-0.000236728,2.43e-06,-0.000913566,1.22e-07,-4.71e-05,5.11e-07
86.98,-33.30677854,-2.491519448,-3.561764427,-0.000293097,7.26e-06,-0.000146034,-3.75e-05,-0.007224155,2.62e-05,-32.85772520411726,7.148371705137601,-9.335427584003371,-0.00023819,2.2e-06,-0.000934394,8.26e-08,-3.18e-05,3.46e-07
86.99,-33.40290781,-2.62838559,-3.584379595,-0.000294862,7.26e-06,-0.000150095,-3.83e-05,-0.007376174,2.68e-05,-32.88918084511726,12.7724214897758,-13.175483816003371,-0.000240533,1.99e-06,-0.000952899,1.37e-07,-5.27e-05,5.72e-07
87.0,-33.46462739,-2.561079728,-3.579114636,-0.000296315,7.2e-06,-0.000167631,-4.13e-05,-0.007950703,2.88e-05,-32.39167922311726,20.973158616498594,-16.57552805600337,-0.000244467,1.77e-06,-0.000972255,3.7e-07,-0.000142801,1.55e-06
87.01,-33.31821715,-2.308517275,-3.64047081,-0.000296508,7.22e-06,-0.000161599,-4.01e-05,-0.007734365,2.81e-05,-27.78969569111726,37.40666285565885,-7.279087452003372,-0.000250166,1.36e-06,-0.001008427,6.05e-07,-0.000233082,2.53e-06
87.02,-33.28649934,-2.619960002,-3.607978173,-0.000305867,7.24e-06,-0.000170334,-4.11e-05,-0.007916514,2.87e-05,-21.947977718117258,66.07475337910984,4.974334297996629,-0.000252328,1.09e-06,-0.001032889,4.53e-07,-0.00017461,1.89e-06
87.03,-33.41667895,-2.768143464,-3.582826038,-0.000284138,7.14e-06,-0.000166807,-4.08e-05,-0.007870933,2.86e-05,-18.83662857811726,101.3479261645934,12.414441303996629,-0.000250281,1.09e-06,-0.001033775,7.4e-07,-0.00028515,3.09e-06
