timestamp,packet_counter,right_thigh_q1,right_thigh_q2,right_thigh_q3,right_thigh_q4,right_calf_q1,right_calf_q2,right_calf_q3,right_calf_q4,left_thigh_q1,left_thigh_q2,left_thigh_q3,left_thigh_q4,left_calf_q1,left_calf_q2,left_calf_q3,left_calf_q4,trunk_q1,trunk_q2,trunk_q3,trunk_q4,right_foot_q0,right_foot_q1,right_foot_q2,right_foot_q3,right_pressure0,right_pressure1,right_pressure2,right_pressure3,right_pressure4,right_pressure5,right_pressure6,right_pressure7,right_pressure8,right_pressure9,right_pressure10,right_pressure11,right_pressure12,right_pressure13,right_pressure14,right_pressure15,right_pressure16,right_pressure17,right_pressure18,right_pressure19,right_pressure20,right_pressure21,right_pressure22,right_pressure23,right_pressure24,right_pressure25,right_pressure26,right_pressure27,right_pressure28,right_pressure29,right_pressure30,right_pressure31,right_pressure32,right_pressure33,right_pressure34,right_pressure35,right_pressure36,right_pressure37,right_pressure38,right_pressure39,right_pressure40,right_pressure41,right_pressure42,right_pressure43,right_pressure44,left_foot_q0,left_foot_q1,left_foot_q2,left_foot_q3,left_pressure0,left_pressure1,left_pressure2,left_pressure3,left_pressure4,left_pressure5,left_pressure6,left_pressure7,left_pressure8,left_pressure9,left_pressure10,left_pressure11,left_pressure12,left_pressure13,left_pressure14,left_pressure15,left_pressure16,left_pressure17,left_pressure18,left_pressure19,left_pressure20,left_pressure21,left_pressure22,left_pressure23,left_pressure24,left_pressure25,left_pressure26,left_pressure27,left_pressure28,left_pressure29,left_pressure30,left_pressure31,left_pressure32,left_pressure33,left_pressure34,left_pressure35,left_pressure36,left_pressure37,left_pressure38,left_pressure39,left_pressure40,left_pressure41,left_pressure42,left_pressure43,left_pressure44,right_pressure_sum,left_pressure_sum
02:00.1,12089,0.458,0.469,0.569,0.497,0.407,0.258,0.72,0.498,0.105,0.516,-0.556,-0.643,-0.616,-0.605,0.358,0.355,0.655,0.326,-0.497,-0.467,-0.351,0.686,0.32,0.551,0.057,0.107,0.198,0.043,0.834,0.709,0.316,0.038,0.038,0.326,0.407,0.122,0.198,0.558,0.366,0.343,0.065,0.117,0.432,0.48,0.067,0.046,0.294,0.497,0.722,0.181,0.233,0.336,0.275,0.001,0.002,0.078,0.552,0.735,0.46,0.564,0.007,0.648,0.759,1.099,0.928,0.441,0.199,0.31,0.134,-0.778,-0.088,0.61,-0.123,0,0.001,0.001,0.001,0,0.001,0.001,0,0,0.142,0.105,0.001,0,0.001,0.026,0,0,0,0.089,0,0.001,0,0,0.001,0.001,0,0,0.001,0.001,0,0,0,0.006,0.01,0,0,0.001,0.049,0,0.001,0,0.001,0,0,0,15.322,0.442
02:00.2,12090,0.46,0.468,0.569,0.496,0.409,0.257,0.721,0.497,0.105,0.515,-0.556,-0.643,-0.617,-0.604,0.36,0.353,0.654,0.326,-0.498,-0.467,-0.35,0.687,0.322,0.549,0.043,0.089,0.15,0.009,0.819,0.703,0.311,0.038,0.017,0.274,0.353,0.084,0.167,0.543,0.361,0.343,0.065,0.049,0.358,0.452,0.026,0.038,0.293,0.497,0.72,0.187,0.25,0.271,0.226,0.001,0.001,0.077,0.557,0.735,0.464,0.569,0.006,0.653,0.764,1.114,0.929,0.447,0.206,0.324,0.148,-0.779,-0.078,0.61,-0.122,0,0,0.001,0,0,0,0,0.001,0,0.16,0.093,0.001,0.001,0,0.022,0.001,0,0,0.11,0.002,0,0,0.001,0.001,0.001,0.001,0,0.001,0.001,0,0,0.001,0.002,0.011,0,0.001,0.001,0.053,0,0,0,0,0.001,0,0,14.731,0.468
02:00.2,12091,0.461,0.468,0.568,0.495,0.41,0.256,0.721,0.496,0.105,0.515,-0.557,-0.643,-0.617,-0.604,0.362,0.351,0.653,0.326,-0.499,-0.467,-0.35,0.688,0.323,0.548,0.044,0.04,0.072,0.001,0.808,0.72,0.305,0.037,0.002,0.188,0.321,0.033,0.116,0.521,0.36,0.342,0.068,0.022,0.288,0.4,0.01,0.017,0.275,0.499,0.72,0.195,0.256,0.238,0.162,0.001,0.001,0.07,0.558,0.734,0.464,0.563,0.006,0.657,0.768,1.126,0.951,0.452,0.215,0.335,0.16,-0.781,-0.065,0.609,-0.122,0.001,0.017,0,0.001,0,0.001,0,0.001,0,0.244,0.11,0.001,0.001,0,0.024,0.001,0.001,0.001,0.142,0.001,0.001,0.001,0,0,0,0.001,0,0.001,0,0.001,0.001,0.001,0.007,0.011,0,0.001,0,0.051,0,0,0,0.001,0,0.001,0,14.121,0.626
02:00.2,12092,0.462,0.467,0.568,0.495,0.413,0.255,0.721,0.495,0.105,0.514,-0.557,-0.644,-0.618,-0.603,0.364,0.349,0.652,0.326,-0.5,-0.467,-0.35,0.689,0.324,0.546,0.013,0.011,0.021,0.001,0.773,0.714,0.299,0.035,0.001,0.144,0.236,0.022,0.079,0.52,0.353,0.342,0.07,0.004,0.232,0.357,0.001,0.011,0.261,0.503,0.719,0.197,0.264,0.197,0.095,0.001,0.001,0.056,0.56,0.735,0.475,0.573,0.006,0.664,0.772,1.133,0.954,0.457,0.22,0.343,0.176,-0.78,-0.057,0.61,-0.124,0,0.076,0,0.001,0,0.001,0.005,0.001,0,0.321,0.137,0.001,0,0,0.028,0.001,0,0,0.28,0.001,0.001,0.001,0,0.001,0.001,0,0,0,0.001,0.001,0.001,0.001,0.009,0.011,0.001,0,0,0.044,0.001,0,0,0.001,0,0.001,0,13.601,0.929
02:00.2,12093,0.463,0.467,0.568,0.495,0.415,0.254,0.721,0.493,0.106,0.513,-0.558,-0.644,-0.619,-0.602,0.366,0.347,0.652,0.326,-0.5,-0.468,-0.349,0.69,0.323,0.546,0.02,0.001,0.001,0.001,0.733,0.707,0.292,0.035,0.001,0.104,0.197,0.016,0.026,0.518,0.349,0.341,0.068,0.001,0.192,0.293,0.001,0.001,0.247,0.503,0.718,0.201,0.259,0.193,0.063,0.001,0.001,0.04,0.563,0.736,0.481,0.569,0.006,0.67,0.777,1.139,0.967,0.464,0.226,0.349,0.198,-0.783,-0.04,0.607,-0.129,0,0.159,0.001,0.001,0,0.001,0.002,0.001,0,0.403,0.211,0.001,0,0.001,0.026,0.001,0,0,0.411,0.01,0,0.001,0.001,0,0,0.001,0.001,0.013,0.001,0,0.001,0,0.006,0.011,0,0.001,0.001,0.04,0,0.001,0.001,0.001,0,0.001,0,13.269,1.311
02:00.2,12094,0.464,0.467,0.567,0.495,0.418,0.254,0.72,0.492,0.106,0.512,-0.559,-0.643,-0.62,-0.601,0.369,0.344,0.651,0.325,-0.501,-0.468,-0.347,0.69,0.323,0.546,0.007,0.001,0.001,0.001,0.662,0.694,0.283,0.033,0.001,0.093,0.179,0.001,0.002,0.498,0.344,0.336,0.067,0.001,0.182,0.256,0.001,0.001,0.208,0.51,0.716,0.201,0.26,0.147,0.043,0.001,0.001,0.027,0.562,0.739,0.484,0.573,0.005,0.67,0.783,1.149,0.961,0.468,0.232,0.358,0.219,-0.785,-0.031,0.604,-0.135,0.051,0.237,0,0.001,0,0,0,0,0.072,0.449,0.228,0,0,0,0.024,0.001,0,0,0.582,0.016,0,0,0,0.001,0,0,0,0.01,0.001,0,0,0,0.005,0.01,0,0,0,0.039,0.001,0.001,0,0.001,0,0,0.001,12.961,1.731
02:00.2,12095,0.465,0.466,0.567,0.494,0.421,0.253,0.719,0.491,0.107,0.51,-0.561,-0.643,-0.621,-0.599,0.372,0.341,0.65,0.325,-0.501,-0.469,-0.345,0.692,0.321,0.547,0.002,0.001,0.001,0.001,0.6,0.659,0.282,0.034,0.001,0.105,0.162,0.001,0.001,0.449,0.346,0.333,0.066,0.001,0.182,0.239,0.001,0.001,0.158,0.514,0.713,0.205,0.263,0.121,0.037,0.001,0.001,0.015,0.562,0.74,0.49,0.569,0.004,0.668,0.786,1.156,0.965,0.468,0.236,0.361,0.239,-0.786,-0.025,0.602,-0.139,0.261,0.372,0.001,0,0,0.001,0,0.001,0.36,0.508,0.278,0,0.001,0.001,0.028,0,0,0.049,0.634,0.046,0.001,0,0,0,0.001,0.001,0,0.018,0,0.001,0.001,0,0.005,0.01,0,0.001,0.001,0.04,0,0.001,0,0.001,0,0,0,12.74,2.623
02:00.2,12096,0.467,0.466,0.566,0.494,0.423,0.252,0.719,0.491,0.108,0.509,-0.562,-0.643,-0.623,-0.597,0.376,0.337,0.649,0.325,-0.502,-0.47,-0.343,0.694,0.318,0.548,0.009,0.001,0.001,0.001,0.541,0.615,0.283,0.032,0.001,0.112,0.149,0.001,0.001,0.402,0.346,0.332,0.067,0.001,0.184,0.222,0.001,0.001,0.112,0.515,0.709,0.211,0.264,0.114,0.032,0.001,0.001,0.011,0.56,0.74,0.49,0.573,0.004,0.67,0.792,1.158,0.957,0.463,0.239,0.364,0.25,-0.784,-0.027,0.603,-0.146,0.459,0.469,0,0.001,0,0.001,0,0,0.505,0.582,0.346,0,0,0.001,0.033,0.001,0.001,0.192,0.696,0.063,0.001,0,0,0,0,0.001,0.001,0.012,0.001,0.001,0,0.001,0.005,0.01,0.001,0.001,0,0.038,0,0.001,0.001,0,0.001,0.001,0,12.533,3.427
02:00.2,12097,0.468,0.466,0.566,0.493,0.425,0.252,0.718,0.491,0.109,0.508,-0.564,-0.642,-0.626,-0.596,0.378,0.332,0.648,0.324,-0.502,-0.471,-0.34,0.696,0.314,0.549,0.013,0.001,0.001,0.001,0.498,0.563,0.286,0.031,0.001,0.128,0.137,0.001,0.001,0.365,0.343,0.332,0.07,0,0.182,0.209,0.001,0.001,0.072,0.51,0.708,0.209,0.269,0.088,0.018,0.001,0.001,0.002,0.558,0.739,0.49,0.578,0.002,0.674,0.797,1.167,0.946,0.463,0.242,0.374,0.263,-0.781,-0.032,0.603,-0.156,0.526,0.551,0.001,0.001,0,0.001,0,0,0.552,0.584,0.396,0,0.001,0,0.032,0,0.001,0.255,0.72,0.101,0.001,0,0.001,0,0.001,0,0,0.015,0,0.001,0.001,0,0.007,0.011,0,0,0.001,0.039,0.001,0.001,0.001,0,0.001,0.001,0,12.336,3.805
02:00.2,12098,0.47,0.466,0.564,0.493,0.426,0.252,0.717,0.49,0.111,0.507,-0.565,-0.641,-0.628,-0.596,0.379,0.327,0.647,0.324,-0.503,-0.473,-0.339,0.698,0.31,0.55,0.012,0.001,0.001,0.001,0.453,0.521,0.286,0.028,0.001,0.143,0.128,0.001,0.001,0.298,0.341,0.33,0.067,0.001,0.181,0.192,0.001,0.001,0.042,0.507,0.705,0.206,0.265,0.065,0.01,0.001,0.001,0.001,0.551,0.735,0.498,0.575,0.002,0.68,0.802,1.171,0.954,0.469,0.248,0.375,0.274,-0.777,-0.045,0.602,-0.178,0.541,0.589,0.001,0,0.001,0.001,0.012,0,0.527,0.614,0.404,0.001,0,0.001,0.035,0,0,0.283,0.74,0.151,0.001,0,0.001,0,0.001,0,0,0.016,0,0,0,0.001,0.005,0.011,0.001,0,0,0.038,0.001,0,0,0.001,0.001,0.001,0.001,12.126,3.981
02:00.2,12099,0.471,0.467,0.563,0.493,0.427,0.251,0.717,0.491,0.112,0.506,-0.567,-0.641,-0.629,-0.597,0.377,0.324,0.646,0.324,-0.503,-0.474,-0.337,0.7,0.304,0.552,0.011,0.001,0.001,0.001,0.425,0.497,0.284,0.024,0.001,0.145,0.114,0.001,0.001,0.232,0.338,0.326,0.063,0.001,0.172,0.186,0.001,0.001,0.021,0.495,0.702,0.204,0.254,0.046,0.002,0.001,0.001,0.001,0.54,0.739,0.496,0.574,0.002,0.691,0.81,1.181,0.963,0.476,0.253,0.381,0.282,-0.777,-0.045,0.602,-0.178,0.541,0.589,0.001,0,0.001,0.001,0.012,0,0.527,0.614,0.404,0.001,0,0.001,0.035,0,0,0.283,0.74,0.151,0.001,0,0.001,0,0.001,0,0,0.016,0,0,0,0.001,0.005,0.011,0.001,0,0,0.038,0.001,0,0,0.001,0.001,0.001,0.001,11.941,3.981
02:00.3,12100,0.471,0.468,0.562,0.493,0.428,0.25,0.717,0.491,0.112,0.504,-0.568,-0.641,-0.63,-0.598,0.375,0.324,0.645,0.323,-0.504,-0.475,-0.336,0.701,0.3,0.553,0.009,0.001,0.001,0.001,0.376,0.426,0.277,0.024,0.001,0.148,0.112,0.001,0.001,0.195,0.327,0.32,0.061,0.001,0.164,0.181,0.001,0.001,0.018,0.486,0.697,0.201,0.233,0.027,0.001,0.001,0.001,0.001,0.536,0.737,0.495,0.569,0.002,0.701,0.817,1.186,0.972,0.486,0.261,0.391,0.294,-0.777,-0.045,0.602,-0.178,0.541,0.589,0.001,0,0.001,0.001,0.012,0,0.527,0.614,0.404,0.001,0,0.001,0.035,0,0,0.283,0.74,0.151,0.001,0,0.001,0,0.001,0,0,0.016,0,0,0,0.001,0.005,0.011,0.001,0,0,0.038,0.001,0,0,0.001,0.001,0.001,0.001,11.742,3.981
02:00.3,12101,0.471,0.469,0.561,0.493,0.429,0.249,0.717,0.491,0.111,0.503,-0.568,-0.642,-0.631,-0.598,0.372,0.325,0.644,0.323,-0.505,-0.475,-0.336,0.701,0.3,0.553,0.009,0.001,0.001,0.001,0.376,0.426,0.277,0.024,0.001,0.148,0.112,0.001,0.001,0.195,0.327,0.32,0.061,0.001,0.164,0.181,0.001,0.001,0.018,0.486,0.697,0.201,0.233,0.027,0.001,0.001,0.001,0.001,0.536,0.737,0.495,0.569,0.002,0.701,0.817,1.186,0.972,0.486,0.261,0.391,0.294,-0.777,-0.045,0.602,-0.178,0.541,0.589,0.001,0,0.001,0.001,0.012,0,0.527,0.614,0.404,0.001,0,0.001,0.035,0,0,0.283,0.74,0.151,0.001,0,0.001,0,0.001,0,0,0.016,0,0,0,0.001,0.005,0.011,0.001,0,0,0.038,0.001,0,0,0.001,0.001,0.001,0.001,11.742,3.981
