timestamp,packet_counter,right_thigh_q1,right_thigh_q2,right_thigh_q3,right_thigh_q4,right_calf_q1,right_calf_q2,right_calf_q3,right_calf_q4,left_thigh_q1,left_thigh_q2,left_thigh_q3,left_thigh_q4,left_calf_q1,left_calf_q2,left_calf_q3,left_calf_q4,trunk_q1,trunk_q2,trunk_q3,trunk_q4,right_foot_q0,right_foot_q1,right_foot_q2,right_foot_q3,right_pressure0,right_pressure1,right_pressure2,right_pressure3,right_pressure4,right_pressure5,right_pressure6,right_pressure7,right_pressure8,right_pressure9,right_pressure10,right_pressure11,right_pressure12,right_pressure13,right_pressure14,right_pressure15,right_pressure16,right_pressure17,right_pressure18,right_pressure19,right_pressure20,right_pressure21,right_pressure22,right_pressure23,right_pressure24,right_pressure25,right_pressure26,right_pressure27,right_pressure28,right_pressure29,right_pressure30,right_pressure31,right_pressure32,right_pressure33,right_pressure34,right_pressure35,right_pressure36,right_pressure37,right_pressure38,right_pressure39,right_pressure40,right_pressure41,right_pressure42,right_pressure43,right_pressure44,left_foot_q0,left_foot_q1,left_foot_q2,left_foot_q3,left_pressure0,left_pressure1,left_pressure2,left_pressure3,left_pressure4,left_pressure5,left_pressure6,left_pressure7,left_pressure8,left_pressure9,left_pressure10,left_pressure11,left_pressure12,left_pressure13,left_pressure14,left_pressure15,left_pressure16,left_pressure17,left_pressure18,left_pressure19,left_pressure20,left_pressure21,left_pressure22,left_pressure23,left_pressure24,left_pressure25,left_pressure26,left_pressure27,left_pressure28,left_pressure29,left_pressure30,left_pressure31,left_pressure32,left_pressure33,left_pressure34,left_pressure35,left_pressure36,left_pressure37,left_pressure38,left_pressure39,left_pressure40,left_pressure41,left_pressure42,left_pressure43,left_pressure44,right_pressure_sum,left_pressure_sum
00:38.4,3918,-0.406,-0.401,-0.62,-0.538,-0.406,-0.665,0.368,0.506,0.305,-0.09,0.748,0.583,0.651,0.659,-0.274,-0.258,0.302,0.395,0.425,0.756,0.608,-0.314,-0.706,-0.182,0.126,0.149,0.126,0.001,0.573,0.477,0.181,0.023,0.082,0.449,0.47,0.092,0.178,0.441,0.253,0.288,0.049,0.208,0.523,0.612,0.137,0.116,0.249,0.446,0.65,0.161,0.176,0.438,0.393,0.071,0.01,0.133,0.556,0.726,0.4,0.529,0.039,0.781,0.852,1.177,0.944,0.562,0.25,0.374,0.16,0.568,0.424,-0.437,0.553,0,0,0.001,0.001,0.001,0,0.001,0.001,0,0.096,0.082,0.001,0.001,0,0.001,0.001,0.001,0,0.028,0.009,0,0,0.001,0,0,0,0,0.001,0,0,0.001,0,0.01,0.01,0.001,0,0.001,0.092,0,0.001,0,0,0.001,0,0.001,15.631,0.345
00:38.4,3919,-0.41,-0.402,-0.619,-0.535,-0.404,-0.666,0.367,0.509,0.305,-0.089,0.748,0.583,0.653,0.658,-0.278,-0.251,0.304,0.396,0.424,0.755,0.606,-0.311,-0.71,-0.18,0.122,0.149,0.122,0.001,0.571,0.48,0.181,0.023,0.068,0.441,0.47,0.084,0.182,0.442,0.252,0.289,0.049,0.203,0.51,0.611,0.128,0.12,0.243,0.447,0.65,0.16,0.179,0.438,0.383,0.059,0.01,0.136,0.557,0.726,0.403,0.524,0.035,0.781,0.852,1.178,0.947,0.562,0.252,0.375,0.161,0.551,0.375,-0.461,0.586,0.001,0,0.001,0.001,0,0.001,0.001,0.001,0.001,0.105,0.077,0.001,0.001,0.001,0,0.001,0.001,0.001,0.038,0.013,0.001,0,0,0.001,0.001,0.001,0.001,0,0,0,0.001,0,0.013,0.011,0.001,0,0,0.105,0,0.001,0.001,0,0.001,0,0,15.556,0.385
00:38.4,3920,-0.414,-0.403,-0.618,-0.533,-0.402,-0.666,0.365,0.511,0.305,-0.087,0.748,0.583,0.654,0.659,-0.279,-0.243,0.306,0.397,0.424,0.754,0.605,-0.313,-0.709,-0.181,0.015,0.001,0.001,0.001,0.314,0.309,0.121,0.015,0.001,0.138,0.136,0.001,0.001,0.275,0.209,0.267,0.059,0.001,0.203,0.289,0.001,0.001,0.084,0.43,0.634,0.187,0.187,0.12,0.044,0.001,0.001,0.027,0.581,0.736,0.444,0.49,0.002,0.845,0.879,1.249,0.999,0.614,0.313,0.424,0.383,0.534,0.385,-0.448,0.604,0.501,0.57,0.001,0.001,0.001,0.001,0.012,0,0.443,0.621,0.432,0.001,0.001,0.001,0.039,0,0,0.227,0.755,0.164,0.001,0.001,0,0,0.001,0.001,0,0.01,0,0,0,0.001,0.018,0.016,0,0.001,0,0.077,0.001,0,0.001,0.001,0.005,0,0,12.033,3.906
00:38.5,3921,-0.417,-0.405,-0.617,-0.531,-0.4,-0.666,0.363,0.514,0.306,-0.086,0.748,0.583,0.656,0.661,-0.277,-0.236,0.307,0.399,0.423,0.753,0.603,-0.317,-0.709,-0.182,0.013,0.001,0.001,0.001,0.304,0.294,0.109,0.011,0.001,0.136,0.117,0.001,0.001,0.241,0.193,0.27,0.059,0.001,0.214,0.281,0.001,0.001,0.06,0.42,0.631,0.187,0.172,0.1,0.044,0.001,0.001,0.002,0.578,0.74,0.447,0.491,0.001,0.861,0.883,1.255,1.015,0.63,0.316,0.432,0.41,0.534,0.385,-0.448,0.604,0.501,0.57,0.001,0.001,0.001,0.001,0.012,0,0.443,0.621,0.432,0.001,0.001,0.001,0.039,0,0,0.227,0.755,0.164,0.001,0.001,0,0,0.001,0.001,0,0.01,0,0,0,0.001,0.018,0.016,0,0.001,0,0.077,0.001,0,0.001,0.001,0.005,0,0,11.928,3.906
00:38.5,3922,-0.419,-0.407,-0.615,-0.529,-0.399,-0.666,0.361,0.516,0.307,-0.086,0.747,0.583,0.658,0.662,-0.273,-0.232,0.307,0.401,0.423,0.752,0.602,-0.321,-0.708,-0.183,0.015,0.001,0.001,0.001,0.289,0.253,0.098,0.007,0.001,0.147,0.096,0.001,0.001,0.199,0.171,0.263,0.057,0.001,0.219,0.26,0.001,0.001,0.018,0.398,0.628,0.187,0.166,0.063,0.035,0.001,0.001,0.001,0.574,0.746,0.443,0.475,0.001,0.88,0.89,1.259,1.022,0.653,0.317,0.436,0.422,0.534,0.385,-0.448,0.604,0.501,0.57,0.001,0.001,0.001,0.001,0.012,0,0.443,0.621,0.432,0.001,0.001,0.001,0.039,0,0,0.227,0.755,0.164,0.001,0.001,0,0,0.001,0.001,0,0.01,0,0,0,0.001,0.018,0.016,0,0.001,0,0.077,0.001,0,0.001,0.001,0.005,0,0,11.699,3.906
00:38.5,3923,-0.422,-0.409,-0.613,-0.528,-0.399,-0.665,0.359,0.519,0.309,-0.086,0.746,0.583,0.66,0.662,-0.269,-0.232,0.306,0.403,0.424,0.751,0.602,-0.321,-0.708,-0.183,0.015,0.001,0.001,0.001,0.289,0.253,0.098,0.007,0.001,0.147,0.096,0.001,0.001,0.199,0.171,0.263,0.057,0.001,0.219,0.26,0.001,0.001,0.018,0.398,0.628,0.187,0.166,0.063,0.035,0.001,0.001,0.001,0.574,0.746,0.443,0.475,0.001,0.88,0.89,1.259,1.022,0.653,0.317,0.436,0.422,0.534,0.385,-0.448,0.604,0.501,0.57,0.001,0.001,0.001,0.001,0.012,0,0.443,0.621,0.432,0.001,0.001,0.001,0.039,0,0,0.227,0.755,0.164,0.001,0.001,0,0,0.001,0.001,0,0.01,0,0,0,0.001,0.018,0.016,0,0.001,0,0.077,0.001,0,0.001,0.001,0.005,0,0,11.699,3.906
00:38.5,3924,-0.424,-0.411,-0.611,-0.527,-0.398,-0.665,0.357,0.522,0.313,-0.087,0.745,0.582,0.662,0.66,-0.266,-0.235,0.305,0.405,0.424,0.75,0.602,-0.321,-0.708,-0.183,0.015,0.001,0.001,0.001,0.289,0.253,0.098,0.007,0.001,0.147,0.096,0.001,0.001,0.199,0.171,0.263,0.057,0.001,0.219,0.26,0.001,0.001,0.018,0.398,0.628,0.187,0.166,0.063,0.035,0.001,0.001,0.001,0.574,0.746,0.443,0.475,0.001,0.88,0.89,1.259,1.022,0.653,0.317,0.436,0.422,0.534,0.385,-0.448,0.604,0.501,0.57,0.001,0.001,0.001,0.001,0.012,0,0.443,0.621,0.432,0.001,0.001,0.001,0.039,0,0,0.227,0.755,0.164,0.001,0.001,0,0,0.001,0.001,0,0.01,0,0,0,0.001,0.018,0.016,0,0.001,0,0.077,0.001,0,0.001,0.001,0.005,0,0,11.699,3.906
00:38.5,3925,-0.425,-0.412,-0.609,-0.528,-0.398,-0.664,0.354,0.525,0.317,-0.089,0.744,0.581,0.662,0.658,-0.267,-0.239,0.304,0.407,0.424,0.75,0.602,-0.321,-0.708,-0.183,0.015,0.001,0.001,0.001,0.289,0.253,0.098,0.007,0.001,0.147,0.096,0.001,0.001,0.199,0.171,0.263,0.057,0.001,0.219,0.26,0.001,0.001,0.018,0.398,0.628,0.187,0.166,0.063,0.035,0.001,0.001,0.001,0.574,0.746,0.443,0.475,0.001,0.88,0.89,1.259,1.022,0.653,0.317,0.436,0.422,0.534,0.385,-0.448,0.604,0.501,0.57,0.001,0.001,0.001,0.001,0.012,0,0.443,0.621,0.432,0.001,0.001,0.001,0.039,0,0,0.227,0.755,0.164,0.001,0.001,0,0,0.001,0.001,0,0.01,0,0,0,0.001,0.018,0.016,0,0.001,0,0.077,0.001,0,0.001,0.001,0.005,0,0,11.699,3.906
00:38.5,3926,-0.427,-0.413,-0.607,-0.528,-0.397,-0.664,0.351,0.527,0.321,-0.091,0.743,0.581,0.661,0.655,-0.272,-0.244,0.302,0.408,0.423,0.75,0.602,-0.321,-0.708,-0.183,0.015,0.001,0.001,0.001,0.289,0.253,0.098,0.007,0.001,0.147,0.096,0.001,0.001,0.199,0.171,0.263,0.057,0.001,0.219,0.26,0.001,0.001,0.018,0.398,0.628,0.187,0.166,0.063,0.035,0.001,0.001,0.001,0.574,0.746,0.443,0.475,0.001,0.88,0.89,1.259,1.022,0.653,0.317,0.436,0.422,0.534,0.385,-0.448,0.604,0.501,0.57,0.001,0.001,0.001,0.001,0.012,0,0.443,0.621,0.432,0.001,0.001,0.001,0.039,0,0,0.227,0.755,0.164,0.001,0.001,0,0,0.001,0.001,0,0.01,0,0,0,0.001,0.018,0.016,0,0.001,0,0.077,0.001,0,0.001,0.001,0.005,0,0,11.699,3.906
00:38.5,3927,-0.428,-0.413,-0.604,-0.53,-0.396,-0.663,0.348,0.531,0.325,-0.092,0.742,0.58,0.66,0.652,-0.279,-0.246,0.301,0.408,0.423,0.751,0.602,-0.321,-0.708,-0.183,0.015,0.001,0.001,0.001,0.289,0.253,0.098,0.007,0.001,0.147,0.096,0.001,0.001,0.199,0.171,0.263,0.057,0.001,0.219,0.26,0.001,0.001,0.018,0.398,0.628,0.187,0.166,0.063,0.035,0.001,0.001,0.001,0.574,0.746,0.443,0.475,0.001,0.88,0.89,1.259,1.022,0.653,0.317,0.436,0.422,0.537,0.332,-0.491,0.6,0.466,0.567,0.01,0,0.001,0,0.01,0,0.418,0.635,0.463,0.001,0,0,0.038,0.001,0,0.209,0.761,0.223,0.001,0.001,0.001,0,0,0.001,0,0.009,0.001,0.001,0,0,0.016,0.015,0.001,0,0,0.065,0.001,0.001,0,0,0.016,0,0,11.699,3.933
