timestamp,packet_counter,right_thigh_q1,right_thigh_q2,right_thigh_q3,right_thigh_q4,right_calf_q1,right_calf_q2,right_calf_q3,right_calf_q4,left_thigh_q1,left_thigh_q2,left_thigh_q3,left_thigh_q4,left_calf_q1,left_calf_q2,left_calf_q3,left_calf_q4,trunk_q1,trunk_q2,trunk_q3,trunk_q4,right_foot_q0,right_foot_q1,right_foot_q2,right_foot_q3,right_pressure0,right_pressure1,right_pressure2,right_pressure3,right_pressure4,right_pressure5,right_pressure6,right_pressure7,right_pressure8,right_pressure9,right_pressure10,right_pressure11,right_pressure12,right_pressure13,right_pressure14,right_pressure15,right_pressure16,right_pressure17,right_pressure18,right_pressure19,right_pressure20,right_pressure21,right_pressure22,right_pressure23,right_pressure24,right_pressure25,right_pressure26,right_pressure27,right_pressure28,right_pressure29,right_pressure30,right_pressure31,right_pressure32,right_pressure33,right_pressure34,right_pressure35,right_pressure36,right_pressure37,right_pressure38,right_pressure39,right_pressure40,right_pressure41,right_pressure42,right_pressure43,right_pressure44,left_foot_q0,left_foot_q1,left_foot_q2,left_foot_q3,left_pressure0,left_pressure1,left_pressure2,left_pressure3,left_pressure4,left_pressure5,left_pressure6,left_pressure7,left_pressure8,left_pressure9,left_pressure10,left_pressure11,left_pressure12,left_pressure13,left_pressure14,left_pressure15,left_pressure16,left_pressure17,left_pressure18,left_pressure19,left_pressure20,left_pressure21,left_pressure22,left_pressure23,left_pressure24,left_pressure25,left_pressure26,left_pressure27,left_pressure28,left_pressure29,left_pressure30,left_pressure31,left_pressure32,left_pressure33,left_pressure34,left_pressure35,left_pressure36,left_pressure37,left_pressure38,left_pressure39,left_pressure40,left_pressure41,left_pressure42,left_pressure43,left_pressure44,right_pressure_sum,left_pressure_sum
01:28.9,8962,0.443,0.437,0.588,0.516,0.652,0.71,0.266,0.015,-0.08,0.364,-0.672,-0.64,-0.615,-0.589,0.387,0.354,0.332,0.03,-0.59,-0.736,0.634,-0.209,-0.738,-0.095,0.581,0.484,0.449,0.239,0.897,0.669,0.278,0.023,0.694,0.742,0.694,0.341,0.255,0.488,0.309,0.286,0.002,0.72,0.785,0.821,0.372,0.112,0.225,0.464,0.702,0.074,0.071,0.51,0.411,0.172,0.007,0.039,0.513,0.708,0.231,0.46,0.002,0.681,0.777,0.844,0.74,0.419,0.148,0.116,0.018,-0.524,0.391,0.358,0.667,0,0.001,0,0,0,0,0,0,0,0.123,0.082,0,0,0,0.029,0,0,0,0.082,0.009,0,0.001,0.001,0.001,0,0.001,0,0,0.001,0,0,0,0.022,0.01,0,0.001,0,0.09,0,0,0,0.001,0.016,0,0,18.573,0.471
01:28.9,8963,0.447,0.436,0.587,0.514,0.652,0.71,0.266,0.013,-0.08,0.362,-0.672,-0.641,-0.616,-0.587,0.388,0.353,0.331,0.03,-0.589,-0.736,0.634,-0.209,-0.738,-0.095,0.581,0.484,0.449,0.239,0.897,0.669,0.278,0.023,0.694,0.742,0.694,0.341,0.255,0.488,0.309,0.286,0.002,0.72,0.785,0.821,0.372,0.112,0.225,0.464,0.702,0.074,0.071,0.51,0.411,0.172,0.007,0.039,0.513,0.708,0.231,0.46,0.002,0.681,0.777,0.844,0.74,0.419,0.148,0.116,0.018,-0.519,0.397,0.347,0.673,0,0.001,0.001,0,0,0.001,0,0.001,0,0.144,0.093,0,0.001,0,0.033,0,0,0,0.104,0.01,0.001,0,0,0.001,0.001,0,0,0,0.001,0.001,0,0,0.015,0.011,0.001,0.002,0.001,0.076,0,0,0,0.001,0.01,0,0.001,18.573,0.512
01:28.9,8964,0.451,0.436,0.587,0.512,0.653,0.709,0.267,0.011,-0.079,0.359,-0.672,-0.642,-0.617,-0.585,0.39,0.353,0.33,0.029,-0.589,-0.737,0.627,-0.209,-0.745,-0.091,0.341,0.328,0.339,0.101,0.762,0.643,0.25,0.028,0.418,0.641,0.586,0.247,0.256,0.504,0.293,0.303,0.017,0.53,0.714,0.705,0.331,0.165,0.261,0.465,0.707,0.129,0.134,0.516,0.454,0.179,0.011,0.085,0.531,0.706,0.376,0.508,0.005,0.717,0.806,1.066,0.889,0.486,0.188,0.278,0.044,-0.512,0.407,0.33,0.681,0,0.001,0.001,0,0.001,0,0,0.001,0,0.147,0.093,0,0,0.001,0.033,0.001,0.001,0.001,0.106,0.011,0.001,0.001,0.001,0.001,0,0.001,0.001,0.001,0.001,0.001,0,0,0.015,0.011,0,0.001,0,0.076,0.001,0,0.001,0.001,0.013,0.001,0,18.043,0.527
01:28.9,8965,0.454,0.437,0.585,0.51,0.653,0.709,0.267,0.01,-0.078,0.356,-0.673,-0.644,-0.618,-0.582,0.392,0.354,0.329,0.029,-0.589,-0.737,0.626,-0.209,-0.745,-0.091,0.028,0.004,0.001,0.001,0.581,0.485,0.183,0.023,0.001,0.158,0.216,0.001,0.038,0.425,0.28,0.309,0.038,0.002,0.22,0.376,0.001,0.016,0.243,0.482,0.686,0.194,0.205,0.211,0.123,0.001,0.001,0.084,0.569,0.723,0.479,0.578,0.015,0.77,0.841,1.209,0.979,0.535,0.255,0.359,0.179,-0.506,0.415,0.317,0.686,0.001,0.001,0.001,0.001,0,0.001,0,0,0,0.154,0.095,0,0,0.001,0.035,0,0,0.001,0.11,0.013,0,0,0,0.001,0.001,0.001,0,0,0,0.001,0.001,0,0.016,0.011,0.001,0,0.001,0.076,0.001,0.001,0.001,0,0.015,0,0.001,13.108,0.543
01:28.9,8966,0.458,0.438,0.584,0.508,0.653,0.708,0.267,0.008,-0.076,0.353,-0.673,-0.645,-0.619,-0.579,0.395,0.354,0.327,0.028,-0.589,-0.738,0.626,-0.21,-0.746,-0.091,0.015,0.001,0.001,0.001,0.538,0.447,0.175,0.023,0.001,0.116,0.188,0.001,0.004,0.404,0.27,0.302,0.042,0.001,0.184,0.287,0.001,0.001,0.195,0.476,0.683,0.195,0.209,0.179,0.082,0.001,0.001,0.055,0.575,0.722,0.487,0.579,0.004,0.78,0.847,1.214,0.985,0.541,0.266,0.365,0.201,-0.499,0.425,0.301,0.693,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0.158,0.098,0.001,0.001,0,0.035,0,0,0,0.111,0.012,0.001,0,0,0.001,0.001,0,0,0.001,0.001,0.001,0,0.001,0.013,0.011,0,0.001,0,0.078,0.001,0,0,0,0.013,0,0,12.645,0.547
01:28.9,8967,0.461,0.439,0.582,0.506,0.653,0.708,0.268,0.006,-0.073,0.35,-0.675,-0.646,-0.62,-0.575,0.4,0.353,0.325,0.028,-0.589,-0.739,0.626,-0.21,-0.746,-0.091,0.015,0.001,0.001,0.001,0.538,0.447,0.175,0.023,0.001,0.116,0.188,0.001,0.004,0.404,0.27,0.302,0.042,0.001,0.184,0.287,0.001,0.001,0.195,0.476,0.683,0.195,0.209,0.179,0.082,0.001,0.001,0.055,0.575,0.722,0.487,0.579,0.004,0.78,0.847,1.214,0.985,0.541,0.266,0.365,0.201,-0.493,0.434,0.288,0.697,0.001,0.006,0.001,0,0.001,0,0.001,0.001,0,0.153,0.099,0.001,0,0.001,0.045,0.001,0,0.001,0.109,0.02,0,0.001,0,0.001,0.001,0,0.001,0.001,0,0.001,0.001,0,0.015,0.011,0,0,0.001,0.07,0.001,0.001,0.001,0.001,0.016,0,0.001,12.645,0.566
01:28.9,8968,0.464,0.44,0.579,0.504,0.654,0.707,0.268,0.003,-0.07,0.347,-0.676,-0.646,-0.621,-0.572,0.405,0.351,0.323,0.027,-0.589,-0.74,0.626,-0.21,-0.746,-0.091,0.015,0.001,0.001,0.001,0.538,0.447,0.175,0.023,0.001,0.116,0.188,0.001,0.004,0.404,0.27,0.302,0.042,0.001,0.184,0.287,0.001,0.001,0.195,0.476,0.683,0.195,0.209,0.179,0.082,0.001,0.001,0.055,0.575,0.722,0.487,0.579,0.004,0.78,0.847,1.214,0.985,0.541,0.266,0.365,0.201,-0.485,0.444,0.272,0.702,0,0.161,0.001,0,0.001,0,0.001,0.001,0,0.363,0.188,0,0,0.001,0.05,0.001,0.001,0,0.389,0.01,0,0,0.001,0.001,0.001,0,0.001,0,0,0.001,0.001,0.001,0.018,0.01,0,0.001,0,0.078,0.001,0.001,0,0,0.017,0,0,12.645,1.301
01:28.9,8969,0.467,0.442,0.577,0.503,0.655,0.706,0.269,0,-0.067,0.344,-0.678,-0.646,-0.622,-0.569,0.411,0.348,0.321,0.027,-0.589,-0.741,0.626,-0.21,-0.746,-0.091,0.015,0.001,0.001,0.001,0.538,0.447,0.175,0.023,0.001,0.116,0.188,0.001,0.004,0.404,0.27,0.302,0.042,0.001,0.184,0.287,0.001,0.001,0.195,0.476,0.683,0.195,0.209,0.179,0.082,0.001,0.001,0.055,0.575,0.722,0.487,0.579,0.004,0.78,0.847,1.214,0.985,0.541,0.266,0.365,0.201,-0.483,0.455,0.267,0.699,0.293,0.393,0,0.001,0.001,0.001,0.001,0,0.315,0.537,0.254,0,0,0,0.051,0.001,0.001,0.037,0.632,0.042,0,0.001,0,0,0.001,0.001,0,0.018,0.001,0,0.001,0,0.017,0.01,0,0.001,0.001,0.074,0.001,0,0,0,0.016,0.001,0,12.645,2.704
01:29.0,8970,0.47,0.444,0.575,0.501,0.656,0.705,0.27,-0.004,-0.064,0.34,-0.681,-0.645,-0.621,-0.567,0.417,0.343,0.319,0.026,-0.588,-0.743,0.626,-0.21,-0.746,-0.091,0.015,0.001,0.001,0.001,0.538,0.447,0.175,0.023,0.001,0.116,0.188,0.001,0.004,0.404,0.27,0.302,0.042,0.001,0.184,0.287,0.001,0.001,0.195,0.476,0.683,0.195,0.209,0.179,0.082,0.001,0.001,0.055,0.575,0.722,0.487,0.579,0.004,0.78,0.847,1.214,0.985,0.541,0.266,0.365,0.201,-0.48,0.463,0.248,0.703,0.601,0.615,0.001,0,0,0,0.001,0.001,0.608,0.692,0.42,0,0.001,0,0.071,0.001,0,0.35,0.759,0.198,0.001,0.001,0.001,0,0,0,0,0.037,0.001,0,0.001,0,0.018,0.011,0.001,0.001,0,0.071,0.001,0,0.001,0,0.02,0,0.001,12.645,4.486
01:29.0,8971,0.473,0.445,0.572,0.5,0.657,0.704,0.27,-0.008,-0.059,0.336,-0.683,-0.646,-0.62,-0.569,0.422,0.337,0.318,0.025,-0.588,-0.743,0.626,-0.21,-0.746,-0.091,0.015,0.001,0.001,0.001,0.538,0.447,0.175,0.023,0.001,0.116,0.188,0.001,0.004,0.404,0.27,0.302,0.042,0.001,0.184,0.287,0.001,0.001,0.195,0.476,0.683,0.195,0.209,0.179,0.082,0.001,0.001,0.055,0.575,0.722,0.487,0.579,0.004,0.78,0.847,1.214,0.985,0.541,0.266,0.365,0.201,-0.48,0.463,0.248,0.703,0.601,0.615,0.001,0,0,0,0.001,0.001,0.608,0.692,0.42,0,0.001,0,0.071,0.001,0,0.35,0.759,0.198,0.001,0.001,0.001,0,0,0,0,0.037,0.001,0,0.001,0,0.018,0.011,0.001,0.001,0,0.071,0.001,0,0.001,0,0.02,0,0.001,12.645,4.486
