time,ground_force_1_vx,ground_force_1_vy,ground_force_1_vz,ground_force_1_px,ground_force_1_py,ground_force_1_pz,ground_moment_1_mx,ground_moment_1_my,ground_moment_1_mz,ground_force_2_vx,ground_force_2_vy,ground_force_2_vz,ground_force_2_px,ground_force_2_py,ground_force_2_pz,ground_moment_2_mx,ground_moment_2_my,ground_moment_2_mz
15.08,-33.72284947,-2.599693557,-2.558259152,-0.000280326,7.16e-06,-0.000156331,-3.99e-05,-0.007685826,2.79e-05,-33.49045429391543,-1.8710291374435126,-2.553123279248912,-0.000219832,3.05e-06,-0.000860533,-3.3e-07,0.000127193,-1.38e-06
15.09,-33.7124976,-2.59772179,-2.565012415,-0.000277245,7.13e-06,-0.000160782,-4.08e-05,-0.007854959,2.85e-05,-33.732447984915424,-3.3176064774435137,-3.233732892248912,-0.000222268,3.15e-06,-0.00085012,-4.86e-07,0.000187503,-2.03e-06
15.1,-33.77053418,-2.475065165,-2.40952467,-0.000278251,7.14e-06,-0.000158909,-4.05e-05,-0.007796248,2.83e-05,-33.327517701915426,0.163206622556487,-1.6729101812489118,-0.000215841,2.85e-06,-0.000879791,7.86e-08,-3.03e-05,3.29e-07
15.11,-33.80460453,-2.441749497,-2.461552975,-0.000286056,7.19e-06,-0.000156187,-4e-05,-0.007715947,2.8e-05,-31.885625223915426,2.191507862556488,0.025758710751088376,-0.000206953,2.44e-06,-0.000919252,8.67e-07,-0.000334314,3.63e-06
15.12,-33.78742233,-2.374399911,-2.627091603,-0.000293252,7.21e-06,-0.000159727,-4.06e-05,-0.007820006,2.84e-05,-33.264405694915425,4.625409782556485,1.0246887677510883,-0.000204324,2.44e-06,-0.000920626,8.33e-07,-0.000321247,3.49e-06
15.13,-34.00014323,-2.410130214,-2.469860419,-0.000275579,7.1e-06,-0.000165466,-4.16e-05,-0.008025251,2.91e-05,-31.965360533915426,8.084482122556487,7.447661144751088,-0.000185754,1.8e-06,-0.000983917,8.55e-07,-0.000329654,3.58e-06
15.14,-33.8236122,-2.561218306,-2.420014407,-0.000284321,7.13e-06,-0.00016914,-4.22e-05,-0.0081321,2.95e-05,-34.83003251291542,64.5367107625565,17.98777702475109,-0.000151181,1.43e-06,-0.001025761,2.35e-06,-0.000906569,9.84e-06
15.15,-33.6518198,-2.521005243,-2.472883531,-0.000279119,7.14e-06,-0.000159902,-4.06e-05,-0.007823183,2.84e-05,-39.582947385915425,172.32763309255648,27.067053434751088,-0.00015263,1.55e-06,-0.001014736,2.05e-06,-0.000791661,8.59e-06
15.16,-33.74745894,-2.677707875,-2.601427716,-0.000280229,7.15e-06,-0.000160032,-4.08e-05,-0.007861845,2.85e-05,-31.857073337915423,203.1882923925565,-7.410232413248911,-0.000157633,1.67e-06,-0.001002291,1.22e-06,-0.000468457,5.08e-06
15.17,-33.71418438,-2.64845471,-2.570903485,-0.000282638,7.16e-06,-0.000159927,-4.07e-05,-0.007848498,2.85e-05,-25.868300375915425,204.55718059255648,-48.65690729524891,-0.000157283,1.84e-06,-0.000986958,1.17e-06,-0.000452103,4.91e-06
15.18,-33.84312676,-2.492824527,-2.630881041,-0.000289645,7.18e-06,-0.000163292,-4.13e-05,-0.007964183,2.89e-05,-30.599069180915425,230.6648992925565,-58.89730359524891,-0.000157743,1.91e-06,-0.000979801,3.13e-06,-0.001208339,1.31e-05
15.19,-33.83962041,-2.362146948,-2.593049538,-0.000287497,7.19e-06,-0.000157393,-4.01e-05,-0.00772152,2.8e-05,-32.27181648891543,252.13097779255648,-61.62278474524891,-0.000156266,1.94e-06,-0.000978054,4.04e-06,-0.001559053,1.69e-05
15.2,-33.77643492,-2.456796552,-2.686418673,-0.000284648,7.19e-06,-0.00015534,-3.97e-05,-0.007642519,2.77e-05,-26.200730150915426,263.03860539255646,-61.923411915248906,-0.00015819,1.95e-06,-0.000976679,1.56e-06,-0.000602062,6.53e-06
15.21,-33.87848669,-2.312679834,-2.597287203,-0.00029196,7.25e-06,-0.000147922,-3.85e-05,-0.007421556,2.69e-05,-26.276998382915423,278.1812541925565,-61.79566257524891,-0.000157342,1.94e-06,-0.000977177,4.86e-07,-0.000187415,2.03e-06
15.22,-33.81866484,-2.284777271,-2.478355222,-0.000298149,7.27e-06,-0.000152234,-3.92e-05,-0.007554666,2.74e-05,-34.58205581691543,313.58634679255647,-66.93573455524891,-0.000154787,1.95e-06,-0.000977596,4.7e-07,-0.000181317,1.97e-06
15.23,-33.79428085,-2.481663708,-2.662465899,-0.000293756,7.22e-06,-0.000158204,-4.02e-05,-0.007754244,2.81e-05,-42.300970455915426,366.45400819255644,-74.84098036524891,-0.000152962,1.95e-06,-0.000977808,-4.56e-07,0.000175829,-1.91e-06
15.24,-33.64823232,-2.422944207,-2.548169921,-0.00028577,7.25e-06,-0.000139226,-3.72e-05,-0.007166926,2.6e-05,-48.169622209915424,413.37890399255645,-83.45819767524891,-0.000151906,1.95e-06,-0.000977721,-8.84e-07,0.000340755,-3.7e-06
