time,ground_force_1_vx,ground_force_1_vy,ground_force_1_vz,ground_force_1_px,ground_force_1_py,ground_force_1_pz,ground_moment_1_mx,ground_moment_1_my,ground_moment_1_mz,ground_force_2_vx,ground_force_2_vy,ground_force_2_vz,ground_force_2_px,ground_force_2_py,ground_force_2_pz,ground_moment_2_mx,ground_moment_2_my,ground_moment_2_mz
148.98,-33.87182155,-2.394853651,-2.952324863,-0.00031071,7.26e-06,-0.00017164,-4.11e-05,-0.007910394,2.87e-05,-33.87536294391543,-2.4977679474435135,-2.9626822432489117,-0.000219959,3.09e-06,-0.000856609,-3.01e-07,0.000116227,-1.26e-06
148.99,-33.83586048,-2.421202384,-2.775777693,-0.000296126,7.18e-06,-0.000173029,-4.14e-05,-0.007982519,2.9e-05,-33.603748796915426,-2.771898097443513,-3.0043930662489116,-0.000222751,3.1e-06,-0.000855323,-2.69e-07,0.000103618,-1.12e-06
149.0,-33.63563789,-2.383765287,-2.77999955,-0.000295867,7.26e-06,-0.000149965,-3.71e-05,-0.007154569,2.6e-05,-33.85245741891543,-2.367295237443514,-2.9299143602489117,-0.000221182,3.04e-06,-0.000860664,-3.73e-07,0.000143907,-1.56e-06
149.01,-33.6570776,-2.626294087,-2.613918892,-0.00030458,7.29e-06,-0.000155506,-3.8e-05,-0.007330021,2.66e-05,-34.64439143391542,-0.3740854374435152,-3.781735586248912,-0.000210038,3e-06,-0.000867622,-5.65e-07,0.000217756,-2.36e-06
149.02,-33.87909331,-2.538996332,-2.872746859,-0.00028514,7.12e-06,-0.000174147,-4.16e-05,-0.008011313,2.91e-05,-34.097915648915425,-1.0623810674435141,-3.887059120248912,-0.000214936,3.02e-06,-0.000863921,-5.81e-07,0.00022405,-2.43e-06
149.03,-33.84581415,-2.545145549,-2.955877477,-0.000286921,7.19e-06,-0.000156547,-3.85e-05,-0.007414194,2.69e-05,-34.30874271391542,-0.13915856744351274,-4.063861382248912,-0.0002097,3.02e-06,-0.000865442,-7.26e-07,0.000279743,-3.04e-06
149.04,-33.78374253,-2.398852655,-2.760752972,-0.000289069,7.19e-06,-0.000159825,-3.95e-05,-0.007620104,2.76e-05,-34.59872602291542,2.2275677125564854,-5.160374569248912,-0.000199378,2.93e-06,-0.000876489,-8.22e-07,0.000316984,-3.44e-06
149.05,-33.75822781,-2.153186968,-2.696065287,-0.000302833,7.24e-06,-0.000166715,-4.04e-05,-0.007790609,2.83e-05,-34.447082683915426,3.3722931725564855,-7.679879339248911,-0.000194658,2.93e-06,-0.000877862,-9.64e-07,0.000371746,-4.03e-06
149.06,-33.76580371,-2.431631338,-2.653528373,-0.000294172,7.25e-06,-0.00015009,-3.72e-05,-0.007159371,2.6e-05,-34.18939429391543,9.095013502556487,-5.007344359248911,-0.000185423,2.74e-06,-0.000897525,-5.01e-07,0.000193016,-2.09e-06
149.07,-33.76031246,-2.550857553,-2.810662477,-0.000285792,7.19e-06,-0.000156711,-3.86e-05,-0.007445731,2.7e-05,-32.77148287091543,23.161087222556485,-2.0861905682489117,-0.000168752,2.49e-06,-0.000924015,2.38e-07,-9.16e-05,9.93e-07
149.08,-33.58242983,-2.423563934,-2.766226729,-0.000301404,7.2e-06,-0.000174973,-4.18e-05,-0.0080541,2.92e-05,-34.529516484915426,83.3479470925565,3.1592143497510885,-0.000146788,2.57e-06,-0.000921934,9.49e-07,-0.000365993,3.97e-06
149.09,-33.32412942,-2.332646453,-3.079678917,-0.00029814,7.34e-06,-0.000131644,-3.44e-05,-0.006626298,2.4e-05,-40.537711077915425,170.0400892925565,1.0090032297510882,-0.000142426,2.75e-06,-0.000906831,1.24e-06,-0.000478086,5.19e-06
149.1,-33.42853396,-2.388440622,-3.266358254,-0.000312287,7.37e-06,-0.000144536,-3.64e-05,-0.007008095,2.54e-05,-40.93169900991543,188.6498472925565,-21.50477309524891,-0.000141647,2.86e-06,-0.000896589,2.62e-06,-0.001010045,1.1e-05
149.11,-33.53560793,-2.437105737,-3.097816846,-0.000291567,7.22e-06,-0.000154534,-3.83e-05,-0.007385303,2.68e-05,-36.849748760915425,182.7800047925565,-36.00441420524891,-0.000142242,2.94e-06,-0.000888758,3.29e-06,-0.001268857,1.38e-05
149.12,-33.45796964,-2.387950266,-3.166199898,-0.000299626,7.29e-06,-0.000148046,-3.72e-05,-0.007175436,2.6e-05,-36.23953989191543,189.4622554925565,-38.56647470524891,-0.000143047,3.03e-06,-0.00088061,3.87e-06,-0.001492045,1.62e-05
149.13,-33.50455583,-2.362187646,-3.288392068,-0.000308544,7.34e-06,-0.000145881,-3.66e-05,-0.007057876,2.56e-05,-31.202639766915425,187.9899479925565,-38.91254940524891,-0.000145064,3.06e-06,-0.000877589,3.28e-06,-0.001264693,1.37e-05
149.14,-33.56004943,-2.428782467,-3.3588433,-0.000294103,7.25e-06,-0.000151408,-3.77e-05,-0.007264356,2.64e-05,-29.771668316915424,189.73629399255648,-41.18587502524891,-0.000145721,3.09e-06,-0.000874162,2.17e-06,-0.000836089,9.07e-06
149.15,-33.55720402,-2.402792715,-3.291659916,-0.000295907,7.26e-06,-0.000150218,-3.77e-05,-0.007256562,2.63e-05,-33.90416498191542,204.0031683925565,-47.71117460524891,-0.000143818,3.13e-06,-0.000871155,1.83e-06,-0.000705095,7.65e-06
149.16,-33.62300707,-2.619957762,-3.27587556,-0.000291854,7.25e-06,-0.000148019,-3.73e-05,-0.007184935,2.61e-05,-36.46647399391542,235.70616379255648,-53.99291445524891,-0.000143038,3.12e-06,-0.000872109,1.38e-06,-0.000532678,5.78e-06
149.17,-33.52532934,-2.520962351,-3.337495028,-0.000296972,7.31e-06,-0.000139157,-3.56e-05,-0.006850423,2.49e-05,-37.75960181291543,281.8269724925565,-59.06128908524891,-0.000143295,3.09e-06,-0.000874762,8.92e-07,-0.000343841,3.73e-06
149.18,-33.32291609,-2.410993258,-3.287001972,-0.000290198,7.3e-06,-0.000132749,-3.46e-05,-0.006666666,2.42e-05,-37.32898984591542,331.21743179255645,-63.99621468524891,-0.000144441,3.06e-06,-0.000877384,5.5e-07,-0.000211919,2.3e-06
149.19,-33.45262701,-2.488821435,-3.364368956,-0.000289753,7.3e-06,-0.000129924,-3.41e-05,-0.006572858,2.38e-05,-36.76598807391542,374.8490367925565,-68.72568341524891,-0.00014506,3.04e-06,-0.000878679,-2.6e-08,1e-05,-1.09e-07
149.2,-33.39661698,-2.44036184,-3.344105096,-0.000296706,7.29e-06,-0.000142552,-3.66e-05,-0.007054953,2.56e-05,-38.651095576915424,410.73142139255646,-72.21720893524892,-0.000144908,3.04e-06,-0.000879585,-1.75e-07,6.75e-05,-7.32e-07
149.21,-33.26392535,-2.545751414,-3.460073754,-0.000294031,7.23e-06,-0.000157553,-3.91e-05,-0.007530836,2.73e-05,-41.73927009391542,441.9624788925565,-73.21008460524891,-0.000144668,3.02e-06,-0.000881482,-3.22e-07,0.000123946,-1.34e-06
149.22,-33.27913697,-2.47432731,-3.632134546,-0.000293181,7.29e-06,-0.000139724,-3.61e-05,-0.006953959,2.52e-05,-44.757269439915426,470.6551864925565,-73.62684116524892,-0.000144191,3e-06,-0.000882669,-6.88e-07,0.000265294,-2.88e-06
149.23,-33.29246186,-2.248693846,-3.481039772,-0.000290486,7.26e-06,-0.00014403,-3.7e-05,-0.007135797,2.59e-05,-47.87852786991542,493.89611239255646,-73.85635538524892,-0.000143775,2.99e-06,-0.000883864,-6.67e-07,0.000257079,-2.79e-06
149.24,-33.33466983,-2.447185419,-3.535787623,-0.000294449,7.26e-06,-0.000149078,-3.77e-05,-0.00726848,2.64e-05,-50.91767664991542,509.50181259255646,-73.42733194524891,-0.000143205,2.98e-06,-0.000884848,-6.59e-07,0.000254061,-2.76e-06
149.25,-33.17962975,-2.530842767,-3.540290519,-0.000297233,7.3e-06,-0.000141824,-3.65e-05,-0.007034426,2.55e-05,-54.16165552991542,519.6872431925565,-72.13965539524892,-0.000142655,2.98e-06,-0.000885472,-4.58e-07,0.000176433,-1.91e-06
149.26,-33.11575864,-2.422222278,-3.595403113,-0.000287142,7.26e-06,-0.000138649,-3.59e-05,-0.006912179,2.51e-05,-56.94630358991542,527.5302038925564,-70.18141580524892,-0.000142119,2.97e-06,-0.000886367,-8.06e-07,0.000310867,-3.37e-06
149.27,-33.11855193,-2.512237969,-3.493804294,-0.000284242,7.23e-06,-0.000141696,-3.65e-05,-0.007026787,2.55e-05,-59.89319687991542,534.2744093925564,-67.81734130524892,-0.000141549,2.96e-06,-0.000887244,-9.33e-07,0.000359648,-3.9e-06
149.28,-33.05019348,-2.404017804,-3.593585269,-0.000294231,7.25e-06,-0.000150803,-3.81e-05,-0.007337527,2.66e-05,-62.694327069915424,540.3370934925565,-65.31086399524891,-0.000141079,2.95e-06,-0.000888042,-6.88e-07,0.000265093,-2.88e-06
