time,ground_force_1_vx,ground_force_1_vy,ground_force_1_vz,ground_force_1_px,ground_force_1_py,ground_force_1_pz,ground_moment_1_mx,ground_moment_1_my,ground_moment_1_mz,ground_force_2_vx,ground_force_2_vy,ground_force_2_vz,ground_force_2_px,ground_force_2_py,ground_force_2_pz,ground_moment_2_mx,ground_moment_2_my,ground_moment_2_mz
31.24,-33.8495342,-2.425236708,-2.580033776,-0.000291435,7.24e-06,-0.000149654,-3.84e-05,-0.007389901,2.68e-05,-34.00938391591542,-2.369867357443514,-2.6883953292489116,-0.000220125,3.06e-06,-0.000859793,-4.25e-07,0.000163973,-1.78e-06
31.25,-33.96535511,-2.43583433,-2.519269391,-0.000295369,7.19e-06,-0.000169,-4.13e-05,-0.007962176,2.89e-05,-33.928853606915425,-2.7020853574435133,-2.5802847332489116,-0.000220763,3.14e-06,-0.000851496,-3.9e-08,1.5e-05,-1.63e-07
31.26,-33.89875915,-2.471246667,-2.538419922,-0.000288519,7.21e-06,-0.000153151,-3.86e-05,-0.007443875,2.7e-05,-33.999127925915424,-1.4360065774435142,-3.5459112492489115,-0.000213989,2.99e-06,-0.000867193,-4.08e-07,0.000157454,-1.71e-06
31.27,-34.04279755,-2.375750232,-2.316304727,-0.000282031,7.14e-06,-0.000165142,-4.09e-05,-0.007877405,2.86e-05,-34.17357144991542,0.47322330255648737,-4.735993264248911,-0.000205237,2.86e-06,-0.00088143,-6.06e-07,0.000233784,-2.54e-06
31.28,-33.98441252,-2.303362777,-2.549092274,-0.000286367,7.12e-06,-0.000175167,-4.24e-05,-0.008171615,2.97e-05,-34.099716163915424,1.2546777325564875,-4.749153988248912,-0.000203875,2.81e-06,-0.000886155,-6.3e-07,0.000242859,-2.64e-06
31.29,-34.02248147,-2.356467167,-2.535966921,-0.00029456,7.27e-06,-0.000147566,-3.73e-05,-0.007194232,2.61e-05,-34.325024166915426,4.026323692556488,-6.758918017248911,-0.000192747,2.64e-06,-0.000904996,-9.03e-07,0.000347984,-3.78e-06
31.3,-33.90897389,-2.369798409,-2.393947203,-0.000284315,7.17e-06,-0.000158034,-3.95e-05,-0.007616413,2.76e-05,-33.65314848491543,9.758777402556486,-8.055045224248913,-0.000183085,2.39e-06,-0.000930302,-8.44e-07,0.000325374,-3.53e-06
31.31,-33.82711008,-2.381925356,-2.459208636,-0.000287585,7.17e-06,-0.000165109,-4.08e-05,-0.007862072,2.85e-05,-32.64047753691543,22.288830552556487,-3.3789724952489117,-0.000173136,2.03e-06,-0.000965953,1.75e-08,-6.76e-06,7.33e-08
31.32,-33.90337845,-2.504491434,-2.404110709,-0.000264376,7.09e-06,-0.000153903,-3.89e-05,-0.007494238,2.72e-05,-30.832905169915424,41.52928828255649,-1.4382288762489117,-0.000159069,1.78e-06,-0.000991552,3.27e-07,-0.000125903,1.37e-06
31.33,-33.86542963,-2.401867569,-2.520287982,-0.000283541,7.14e-06,-0.000165276,-4.05e-05,-0.00779917,2.83e-05,-27.400547158915423,111.5772522925565,2.7202169067510886,-0.000151195,1.71e-06,-0.001000023,3.28e-07,-0.000126316,1.37e-06
31.34,-33.77097863,-2.397471255,-2.449095251,-0.000300637,7.24e-06,-0.000161943,-3.98e-05,-0.007671492,2.78e-05,-25.541678482915422,182.73175369255648,-0.5536169222489118,-0.000152169,1.83e-06,-0.000988603,9.8e-07,-0.000377974,4.1e-06
31.35,-33.83319623,-2.462538882,-2.602408671,-0.000273116,7.1e-06,-0.000161613,-4.02e-05,-0.007738737,2.81e-05,-25.466665589915426,189.1203643925565,-26.249426645248914,-0.000148941,1.96e-06,-0.000978059,5.52e-07,-0.000212928,2.31e-06
31.36,-33.92199409,-2.373213477,-2.766385321,-0.000285464,7.2e-06,-0.000153082,-3.85e-05,-0.0074135,2.69e-05,-28.851160089915425,194.42419049255648,-47.853253555248905,-0.000146601,2.08e-06,-0.000966999,5.91e-07,-0.000227946,2.47e-06
31.37,-33.81332791,-2.48518071,-2.584015671,-0.000300021,7.26e-06,-0.000156521,-3.91e-05,-0.0075252,2.73e-05,-35.32913914391543,205.5526988925565,-53.08702627524891,-0.000142917,2.18e-06,-0.000958723,2.67e-06,-0.001028442,1.12e-05
31.38,-33.76356586,-2.368458701,-2.624996022,-0.000287484,7.25e-06,-0.00014232,-3.68e-05,-0.007093677,2.57e-05,-37.13440664891542,213.1061249925565,-50.90920568524891,-0.000141671,2.23e-06,-0.00095421,3.75e-06,-0.001446358,1.57e-05
31.39,-33.78122239,-2.311745684,-2.671826942,-0.000282028,7.27e-06,-0.000128687,-3.46e-05,-0.006669892,2.42e-05,-35.346753771915424,220.23900039255648,-51.80462890524891,-0.000141398,2.27e-06,-0.000950723,4.11e-06,-0.00158249,1.72e-05
31.4,-33.96446334,-2.457855254,-2.726004063,-0.000285443,7.24e-06,-0.000141535,-3.69e-05,-0.007112084,2.58e-05,-33.220553829915424,242.92783789255648,-56.54795899524891,-0.00014022,2.31e-06,-0.000947484,3.89e-06,-0.001499154,1.63e-05
31.41,-33.76859689,-2.398336938,-2.644451489,-0.000292187,7.21e-06,-0.000158483,-3.98e-05,-0.007667025,2.78e-05,-35.07140534191542,293.04462699255646,-64.34957589524892,-0.000139035,2.35e-06,-0.000943826,3.63e-06,-0.00140068,1.52e-05
31.42,-33.69490327,-2.364955105,-2.64996907,-0.000294168,7.26e-06,-0.000149782,-3.83e-05,-0.007381896,2.68e-05,-42.41626140591542,355.04194159255644,-77.70300017524892,-0.000137156,2.39e-06,-0.000941323,4.44e-06,-0.001711978,1.86e-05
31.43,-33.72491111,-2.323699391,-2.844130551,-0.000297076,7.34e-06,-0.000129883,-3.5e-05,-0.006740178,2.45e-05,-49.80367371991542,416.2225534925565,-91.91723639524892,-0.000135637,2.43e-06,-0.000937789,4.97e-06,-0.001914445,2.08e-05
31.44,-33.64280913,-2.252275168,-2.824222578,-0.000278905,7.18e-06,-0.000148487,-3.84e-05,-0.007406753,2.69e-05,-49.87374632991542,469.43643109255646,-102.52626928524892,-0.000135985,2.46e-06,-0.000935026,3.76e-06,-0.00144771,1.57e-05
31.45,-33.60935687,-2.327523602,-2.898027724,-0.000282053,7.22e-06,-0.0001435,-3.76e-05,-0.007251768,2.63e-05,-49.22447612991542,510.0562134925565,-106.36126628524892,-0.000136849,2.46e-06,-0.000934639,2.34e-06,-0.000903514,9.8e-06
31.46,-33.43381968,-2.398164049,-2.895490206,-0.000283151,7.24e-06,-0.000138307,-3.7e-05,-0.007128886,2.59e-05,-52.55540575991542,540.3312925925565,-107.01145228524892,-0.000136458,2.46e-06,-0.000934989,1.86e-06,-0.000715271,7.76e-06
31.47,-33.63891714,-2.353436261,-2.845396059,-0.000280223,7.16e-06,-0.000156336,-4e-05,-0.007709714,2.8e-05,-54.27036599991543,560.3034631925565,-107.19844848524892,-0.000136388,2.45e-06,-0.000935201,7.12e-07,-0.000274308,2.98e-06
31.48,-33.56695446,-2.220623139,-2.942660741,-0.000287324,7.21e-06,-0.00015238,-3.89e-05,-0.007489123,2.72e-05,-55.873313389915424,569.5612596925564,-106.71292578524891,-0.000136306,2.46e-06,-0.000935055,-4.48e-07,0.000172642,-1.87e-06
31.49,-33.4975944,-2.399194153,-2.882390918,-0.00027417,7.18e-06,-0.000143037,-3.76e-05,-0.007244184,2.63e-05,-58.606430129915424,572.9161940925565,-106.88405288524892,-0.000135493,2.47e-06,-0.000934262,-1.18e-06,0.000454678,-4.93e-06
31.5,-33.66036194,-2.322809889,-2.826306987,-0.000297869,7.28e-06,-0.000147053,-3.77e-05,-0.007270732,2.64e-05,-61.30533247991542,573.1717045925565,-107.35435198524891,-0.000134559,2.49e-06,-0.000932617,-2.05e-06,0.00078881,-8.56e-06
31.51,-33.45869122,-2.282891921,-2.883409615,-0.000298285,7.27e-06,-0.000152042,-3.87e-05,-0.007454044,2.7e-05,-64.11723856991543,572.0471358925564,-107.20583568524891,-0.000133467,2.51e-06,-0.000930904,-2.81e-06,0.001082629,-1.17e-05
31.52,-33.39195389,-2.438130261,-2.959960723,-0.000285958,7.21e-06,-0.000150789,-3.88e-05,-0.007467269,2.71e-05,-67.21786516991543,570.7402339925565,-105.84291868524892,-0.00013233,2.53e-06,-0.000929396,-3.86e-06,0.001489562,-1.62e-05
31.53,-33.48155273,-2.314921795,-2.872633365,-0.000287603,7.25e-06,-0.000143163,-3.75e-05,-0.007232713,2.62e-05,-69.60207145991542,570.4703077925565,-104.32590748524892,-0.000131238,2.54e-06,-0.000928055,-4.92e-06,0.001898349,-2.06e-05
31.54,-33.64649888,-2.327316762,-2.993986294,-0.000290107,7.27e-06,-0.000139424,-3.69e-05,-0.007104288,2.58e-05,-70.34403591991543,573.3305284925565,-103.47933728524892,-0.000130543,2.56e-06,-0.000927086,-5.35e-06,0.002062738,-2.24e-05
31.55,-33.40864029,-2.463024165,-3.038743517,-0.00029673,7.29e-06,-0.000144271,-3.74e-05,-0.007211385,2.62e-05,-69.78487096991543,575.0292168925564,-101.06959465524892,-0.000129865,2.56e-06,-0.000926639,-5.97e-06,0.002300428,-2.5e-05
31.56,-33.42923165,-2.428489342,-2.884633723,-0.000285205,7.19e-06,-0.000155395,-3.97e-05,-0.007650789,2.78e-05,-69.46745642991542,573.9703556925565,-97.34512166524891,-0.000129011,2.57e-06,-0.000926642,-6.85e-06,0.002640835,-2.87e-05
