time,ground_force_1_vx,ground_force_1_vy,ground_force_1_vz,ground_force_1_px,ground_force_1_py,ground_force_1_pz,ground_moment_1_mx,ground_moment_1_my,ground_moment_1_mz,ground_force_2_vx,ground_force_2_vy,ground_force_2_vz,ground_force_2_px,ground_force_2_py,ground_force_2_pz,ground_moment_2_mx,ground_moment_2_my,ground_moment_2_mz
139.31,-33.78016381,-2.302939123,-3.202921129,-0.000281951,7.18e-06,-0.00015407,-3.85e-05,-0.007423649,2.69e-05,-33.91666762591542,-2.370048427443514,-3.0668128532489116,-0.000219746,3.07e-06,-0.000858662,-2.51e-07,9.68e-05,-1.05e-06
139.32,-33.69929439,-2.39588843,-3.107790838,-0.000295279,7.26e-06,-0.000151486,-3.81e-05,-0.00733873,2.66e-05,-33.78501565991542,-2.4684029174435143,-2.5759590852489116,-0.000223034,3.15e-06,-0.000849936,-1.34e-07,5.18e-05,-5.62e-07
139.33,-33.69350496,-2.491149665,-3.08079281,-0.000293505,7.2e-06,-0.000163458,-4.01e-05,-0.007717624,2.8e-05,-34.048362481915426,-1.8351940974435141,-2.910565030248912,-0.000218231,3.08e-06,-0.000857858,-5.15e-07,0.000198415,-2.15e-06
139.34,-33.77869704,-2.367432042,-2.997751217,-0.000286521,7.2e-06,-0.000155189,-3.84e-05,-0.007394299,2.68e-05,-34.29146164491542,0.049804242556486855,-4.012232061248912,-0.000210021,2.91e-06,-0.000875344,-5.85e-07,0.000225548,-2.45e-06
139.35,-33.56604785,-2.541052433,-3.096324055,-0.000308703,7.34e-06,-0.000147448,-3.69e-05,-0.007112473,2.58e-05,-34.309181354915424,-0.6923040074435143,-4.1877471562489115,-0.000210896,2.96e-06,-0.000870816,-5.36e-07,0.000206628,-2.24e-06
139.36,-33.56392393,-2.472622324,-3.148875538,-0.000299004,7.25e-06,-0.000159107,-3.92e-05,-0.007557037,2.74e-05,-34.13922057391542,2.482491342556486,-1.3241807742489118,-0.000207433,2.68e-06,-0.000897528,-9.4e-08,3.62e-05,-3.93e-07
139.37,-33.61165913,-2.424016882,-3.176191016,-0.0002754,7.1e-06,-0.000165663,-4.08e-05,-0.007859435,2.85e-05,-33.297319155915424,6.3618221725564865,0.8071905477510883,-0.000202071,2.4e-06,-0.000924868,5.62e-07,-0.000216655,2.35e-06
139.38,-33.78515973,-2.387186122,-3.145339905,-0.000291001,7.19e-06,-0.000162401,-4.02e-05,-0.007746712,2.81e-05,-33.258232783915425,13.568755672556488,0.8346853087510882,-0.000192232,2.28e-06,-0.000937589,7.01e-07,-0.000270196,2.93e-06
139.39,-33.75672206,-2.538411638,-3.249008756,-0.000287033,7.19e-06,-0.000156736,-3.91e-05,-0.007526754,2.73e-05,-32.785912700915425,26.91183979255649,3.9777826847510886,-0.000180291,2.04e-06,-0.000962547,5.73e-07,-0.000220936,2.4e-06
139.4,-33.58687126,-2.490132965,-3.285308357,-0.00028021,7.14e-06,-0.000162857,-4.02e-05,-0.007745648,2.81e-05,-33.03974443391542,55.01476789255649,7.873140594751089,-0.000168787,1.92e-06,-0.000976887,6.54e-07,-0.000252098,2.74e-06
139.41,-33.65129334,-2.258706104,-3.211122639,-0.00029381,7.22e-06,-0.000157816,-3.91e-05,-0.007534042,2.73e-05,-34.37261919291542,104.57210169255649,10.666853904751088,-0.000163764,1.95e-06,-0.000975513,3.16e-07,-0.000121986,1.32e-06
139.42,-33.61513388,-2.27103094,-3.341652383,-0.000299238,7.23e-06,-0.000163131,-4e-05,-0.00771108,2.8e-05,-34.15948565091542,123.1914489925565,1.3587366477510883,-0.000163139,2.06e-06,-0.00096544,6.47e-08,-2.5e-05,2.71e-07
139.43,-33.69218502,-2.320597673,-3.339713409,-0.000296686,7.28e-06,-0.00014697,-3.73e-05,-0.007182535,2.61e-05,-31.991266823915424,121.45537579255648,-17.04608283524891,-0.000162966,2.19e-06,-0.000953003,-1.89e-07,7.27e-05,-7.89e-07
139.44,-33.50672126,-2.343797494,-3.193876303,-0.000287188,7.24e-06,-0.000144955,-3.7e-05,-0.0071371,2.59e-05,-31.574646817915426,132.8958861925565,-32.90535978524891,-0.000163335,2.31e-06,-0.000941863,-3.4e-07,0.000130882,-1.42e-06
139.45,-33.50433982,-2.334889998,-3.31712694,-0.000294136,7.23e-06,-0.000157059,-3.87e-05,-0.007464367,2.71e-05,-31.348053812915424,148.77356079255648,-42.10873532524891,-0.000162342,2.38e-06,-0.000935924,-3.46e-07,0.000133258,-1.45e-06
139.46,-33.63895558,-2.330825989,-3.514730978,-0.000284051,7.22e-06,-0.000146245,-3.71e-05,-0.007143395,2.59e-05,-31.837458878915424,172.4789422925565,-41.58761581524891,-0.000160141,2.42e-06,-0.000932522,-1.93e-07,7.42e-05,-8.05e-07
139.47,-33.53969006,-2.259129782,-3.372176294,-0.000298379,7.23e-06,-0.000162024,-3.98e-05,-0.007666549,2.78e-05,-35.62652920891542,193.5015318925565,-41.713362285248905,-0.00015673,2.48e-06,-0.000928217,5.75e-07,-0.000221782,2.41e-06
