time,ground_force_1_vx,ground_force_1_vy,ground_force_1_vz,ground_force_1_px,ground_force_1_py,ground_force_1_pz,ground_moment_1_mx,ground_moment_1_my,ground_moment_1_mz,ground_force_2_vx,ground_force_2_vy,ground_force_2_vz,ground_force_2_px,ground_force_2_py,ground_force_2_pz,ground_moment_2_mx,ground_moment_2_my,ground_moment_2_mz
29.99,-33.81092284,-2.467969763,-2.930410065,-0.000292705,7.24e-06,-0.000152892,-3.85e-05,-0.007419236,2.69e-05,-33.781345274915424,-2.362317317443514,-2.8226669862489118,-0.000222263,3.08e-06,-0.00085692,-2.13e-07,8.22e-05,-8.91e-07
30.0,-33.71619667,-2.489041165,-2.940492854,-0.000270311,7.16e-06,-0.000141483,-3.69e-05,-0.007102704,2.58e-05,-33.80208977991543,-2.953039687443514,-2.6853589792489116,-0.000221255,3.09e-06,-0.00085627,-3.53e-07,0.000135915,-1.47e-06
30.01,-33.81133688,-2.511600497,-2.825668847,-0.000275817,7.11e-06,-0.000163489,-4.07e-05,-0.007835427,2.84e-05,-34.64121227191542,-0.4354616174435151,-3.4332371772489116,-0.000212965,2.92e-06,-0.000873511,-5.9e-07,0.000227339,-2.47e-06
30.02,-33.81060648,-2.474845314,-2.628169119,-0.000272751,7.16e-06,-0.000146034,-3.75e-05,-0.007234311,2.62e-05,-34.45269462291542,-0.4908457274435136,-3.908839005248912,-0.000212193,2.93e-06,-0.000872943,-4.93e-07,0.000190076,-2.06e-06
30.03,-33.88772845,-2.468298899,-2.941897078,-0.000274522,7.18e-06,-0.000143087,-3.7e-05,-0.007123446,2.58e-05,-34.166791157915426,-0.08132524744351244,-3.909540403248912,-0.000210694,2.92e-06,-0.000874822,-5.05e-07,0.000194823,-2.11e-06
30.04,-33.81175599,-2.182732387,-2.926212747,-0.000280741,7.16e-06,-0.000156374,-3.94e-05,-0.007591902,2.75e-05,-33.739108839915424,2.871046282556488,-2.449067295248912,-0.000200459,2.66e-06,-0.00090079,-1.87e-07,7.2e-05,-7.82e-07
30.05,-33.73128734,-2.418536875,-2.973422435,-0.000289587,7.21e-06,-0.000155223,-3.88e-05,-0.007471901,2.71e-05,-33.74089181291542,7.099827782556485,-1.4914324282489118,-0.00019307,2.42e-06,-0.000924712,2.33e-07,-8.98e-05,9.74e-07
30.06,-33.85551538,-2.49385224,-2.855035039,-0.0002913,7.23e-06,-0.000151518,-3.83e-05,-0.007383495,2.68e-05,-33.54243420991543,14.912579192556485,0.5597752627510881,-0.000183933,2.09e-06,-0.000956946,5.34e-08,-2.06e-05,2.23e-07
30.07,-33.64752519,-2.46109523,-2.905436352,-0.000284087,7.17e-06,-0.000158014,-3.95e-05,-0.007620695,2.77e-05,-33.97239556791543,36.67084582255649,3.0545864677510886,-0.00016809,1.78e-06,-0.000990015,1.98e-07,-7.63e-05,8.28e-07
30.08,-33.73521419,-2.562483101,-3.036953665,-0.000287831,7.18e-06,-0.000161308,-3.99e-05,-0.007693749,2.79e-05,-34.211430445915425,103.01995099255649,10.281527014751088,-0.000160924,1.7e-06,-0.000998703,9.33e-07,-0.000359525,3.9e-06
30.09,-33.64173067,-2.481168265,-3.018312315,-0.000292432,7.28e-06,-0.000139328,-3.6e-05,-0.006935989,2.52e-05,-30.985176385915423,152.99337449255648,9.065627654751088,-0.000159993,1.85e-06,-0.000985683,8.02e-07,-0.000309357,3.36e-06
30.1,-33.57372727,-2.419992702,-3.080306164,-0.000289662,7.25e-06,-0.000143883,-3.7e-05,-0.007139116,2.59e-05,-33.24867846491542,162.9260495925565,-12.764314585248913,-0.000153595,2.01e-06,-0.00097186,8.37e-07,-0.000322805,3.5e-06
30.11,-33.718286,-2.350908058,-2.98390162,-0.000281673,7.14e-06,-0.000165061,-4.12e-05,-0.007933725,2.88e-05,-39.72734955691543,178.2221537925565,-37.06324313524891,-0.000150107,2.19e-06,-0.000956465,1.25e-06,-0.000481017,5.22e-06
30.12,-33.68869711,-2.393823255,-3.119721967,-0.000289961,7.21e-06,-0.000155185,-3.9e-05,-0.007509942,2.72e-05,-42.627404402915424,193.2196213925565,-48.52242702524891,-0.000148293,2.27e-06,-0.000949002,1.76e-06,-0.000679057,7.37e-06
