Subject_ID,Speed,Height,Weight,Insole_Size,Cycle_ID,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,knee_adduction_r,knee_rotation_r,ankle_angle_r,ankle_adduction_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,knee_adduction_l,knee_rotation_l,ankle_angle_l,ankle_adduction_l,Left_pressure1,Left_pressure2,Left_pressure3,Left_pressure4,Left_pressure5,Left_pressure6,Left_pressure7,Left_pressure8,Left_pressure9,Left_pressure10,Left_pressure11,Left_pressure12,Left_pressure13,Left_pressure14,Left_pressure15,Left_pressure16,Left_totalForce,Left_cop_x,Left_cop_y,Right_pressure1,Right_pressure2,Right_pressure3,Right_pressure4,Right_pressure5,Right_pressure6,Right_pressure7,Right_pressure8,Right_pressure9,Right_pressure10,Right_pressure11,Right_pressure12,Right_pressure13,Right_pressure14,Right_pressure15,Right_pressure16,Right_totalForce,Right_cop_x,Right_cop_y,Left_GRF_ML,Left_GRF_V,Left_GRF_AP,Right_GRF_ML,Right_GRF_V,Right_GRF_AP,Left_GRM_y,Left_GRM_x,Left_GRM_z,Right_GRM_y,Right_GRM_x,Right_GRM_z,time
7,3.6,1.82,80.8,43,1,-1.865105064,1.254005097,195.3747309,0,1.033309607,0,-7.660671454,2.397207719,-7.809294719,-6.844382916,1.158611736,-0.160360701,14.98205731,-4.508669443,19.34171847,-2.183491247,0.692191033,-13.21861359,2.04118153,-3.784671263,2.839326299,4.567388757,-6.53e-06,-6.94e-06,-5.82e-07,-4.38e-07,1.17e-07,1.69e-07,2.22e-08,3.72e-06,0.971312903,0.864746568,0.72388705,-0.00525966,-0.000931253,-0.001988749,-0.000400743,6.27e-05,7.814190689,1.43e-05,5.38e-06,19.3325968,17.17892656,17.60301529,13.89159678,19.69885105,17.67609456,9.225638327,11.41981913,13.76713585,6.51050592,9.112193433,7.183828029,9.138954906,18.09081523,4.590077046,2.465444443,585.3591003,-0.041577363,-0.042873766,-1.558159169,-8.322414782,3.808361659,70.7231076,794.8865595,-69.2839804,-1.470370093,2.163399988,-1.581184344,-108.913671,3.677117225,-105.8889841,101
7,3.6,1.82,80.8,43,1,-2.046197519,1.251992807,195.0046288,0,1.03193012,0,-8.133492551,2.287299447,-7.482294303,-6.821397825,1.187026908,-0.314404549,15.24486778,-4.208185991,18.60696324,-2.039136978,0.670866169,-9.096174146,1.883997191,-4.589869,2.896264952,5.082393735,-1.36e-05,-1.28e-05,-2.79e-06,-2.98e-06,8.38e-08,1.73e-07,2.51e-08,1.4e-06,1.120792261,0.772967907,0.630893661,-0.000157884,-0.000858623,-0.001772157,-0.000360854,3.44e-05,7.77137762,-3.22e-05,-2.91e-06,18.35448091,15.95008438,16.96986518,13.1697599,18.8627155,17.19863283,9.574487223,11.2468619,14.65333729,7.27185189,9.869429488,8.196546744,10.8578575,18.44569772,4.935422505,2.632156192,588.8388035,-0.027590513,-0.043609573,-1.538054805,-6.517507962,3.218951436,75.92233263,792.0209886,-70.66454224,-1.223863118,1.708291721,-1.744198519,-108.6789646,3.951618609,-112.4643717,102
7,3.6,1.82,80.8,43,1,-2.230064641,1.227291796,194.664224,0,1.030705412,0,-8.568204247,2.175860241,-7.160592229,-6.882374085,1.208127081,-0.448792658,15.50635233,-3.88978862,17.96516849,-1.898246302,0.668601757,-5.350666098,1.775962203,-5.390717798,3.187144528,5.85489184,-1.95e-05,-1.62e-05,-6.2e-06,-7.17e-06,-9.91e-08,1e-09,3.96e-09,8.63e-08,1.056780792,0.751614225,0.469782357,0.001786274,-0.00051975,-0.001049469,-0.000215181,1.2e-05,7.024180388,-3.66e-05,-4.73e-06,17.18822124,14.73114753,16.20767365,12.45234886,18.11556618,16.7728104,9.783257156,11.09270135,15.5933811,8.178333767,10.7261176,9.491329276,12.74973096,18.92646358,5.26918172,2.783034821,593.6741456,-0.012443409,-0.045279854,-1.13270678,1.802095485,2.173985592,80.65855799,785.7923995,-72.06817714,-0.407391995,1.434799315,-0.025105462,-107.9823667,3.749404108,-118.1826141,103
7,3.6,1.82,80.8,43,1,-2.406053797,1.190102311,194.3205585,0,1.029388205,0,-8.969090704,2.057523075,-6.842838857,-7.029664486,1.222044071,-0.568386556,15.76259297,-3.55659307,17.44712188,-1.751760877,0.683377903,-2.128752691,1.71204381,-6.163865831,3.609585527,6.745504537,-1.62e-05,-8.91e-06,-9.5e-06,-1.17e-05,-5.21e-07,-4.94e-07,-6.34e-08,-4.39e-07,0.808359257,0.806410818,0.284226274,0.002056369,-0.000212084,-0.000414867,-8.59e-05,-1.53e-07,5.826846651,-2.48e-05,-3.63e-06,15.79768575,13.64363517,15.38784605,11.57524536,17.46457648,16.4177629,9.838697507,10.99462505,16.58723753,9.227031594,11.73495194,10.9683827,14.52603933,19.56059533,5.554250446,2.898266423,599.0380524,0.003432139,-0.047282507,0.860054659,21.1900834,0.427816018,85.23902834,774.5800002,-73.06594425,1.316600066,1.344837594,4.340722872,-106.5613719,3.313580586,-122.8262238,104
7,3.6,1.82,80.8,43,1,-2.559005718,1.155656867,194.0014756,0,1.028014458,0,-9.345306421,1.925594242,-6.530959542,-7.268856205,1.22990031,-0.679539353,16.01372366,-3.21519017,17.10616406,-1.587763983,0.711602846,0.33891662,1.684869078,-6.880447962,4.019334308,7.543107251,1.04e-05,2.13e-05,-9.01e-06,-1.24e-05,-1.19e-06,-1.4e-06,-1.92e-07,-5.67e-07,0.486556703,0.888278802,0.125790259,0.001771684,-2.76e-05,-4.29e-05,-9.61e-06,-4.33e-06,4.565876843,-1.2e-05,-1.93e-06,14.22787235,12.64118425,14.55512494,10.47482315,16.86611356,16.15187845,9.786187106,10.94958196,17.64028282,10.41763805,12.98855882,12.4650895,15.99487404,20.35038402,5.763900315,3.01215987,604.3417347,0.01982342,-0.048937441,4.746439788,56.93552461,-2.613788166,89.99728561,757.4451165,-73.13390729,4.403895145,1.429640182,12.13561779,-104.2923399,3.224084789,-126.2769685,105
7,3.6,1.82,80.8,43,1,-2.674675129,1.139395968,193.7857913,0,1.026887751,0,-9.708664523,1.77399441,-6.228147203,-7.609251253,1.233375893,-0.788722125,16.26534537,-2.872197968,17.003876,-1.394558944,0.750680234,1.810825322,1.694727423,-7.514393927,4.281264083,8.03560122,7.6e-05,8.59e-05,1.85e-06,-1.39e-06,-1.86e-06,-2.53e-06,-3.61e-07,-5.99e-07,0.209676524,0.918899323,0.036095846,0.001368834,4.66e-05,0.000101464,2.05e-05,-4.2e-06,3.513356683,-3.88e-06,-6.74e-07,12.54947185,11.57001557,13.68284316,9.214754047,16.28305774,15.95343168,9.675768378,10.94640807,18.69747004,11.81297713,14.52938012,13.83438941,17.13384936,21.28997139,5.92261707,3.195322456,609.3213376,0.036853229,-0.0499852,6.11705038,113.1510373,-7.663504305,94.64235939,734.0197651,-71.72619904,9.290053858,2.269532166,24.11245317,-101.1184502,3.72798651,-128.3317807,106
7,3.6,1.82,80.8,43,1,-2.743081707,1.150056015,193.5882746,0,1.025492395,0,-10.06066288,1.598924283,-5.93213446,-8.048469178,1.233087846,-0.899658365,16.51085249,-2.529556333,17.16053175,-1.164716688,0.79618189,2.159847449,1.746370481,-8.043070008,4.314162277,8.083030598,0.000184933,0.000181412,3.12e-05,3.17e-05,-1.83e-06,-3.13e-06,-4.67e-07,-6.38e-07,0.037997926,0.84207923,0.025883307,0.000627231,5.54e-05,0.000113411,2.35e-05,-2.62e-06,2.715403477,-8.55e-07,-6.98e-08,10.82412681,10.3121052,12.70918465,7.922987171,15.65475927,15.76305293,9.530724132,10.98525346,19.65632003,13.45620427,16.27478935,14.99584549,18.00982143,22.32542245,6.121683363,3.50040438,613.4641693,0.054622918,-0.050657347,-1.456848302,190.3040137,-12.67340732,98.51958296,703.7477977,-68.27127007,16.14855644,4.146956861,40.68983241,-96.9247188,4.680092736,-128.5791995,107
7,3.6,1.82,80.8,43,1,-2.762980988,1.18976335,193.5091469,0,1.024384141,0,-10.40440699,1.400695499,-5.651401607,-8.601948533,1.227584661,-1.013520068,16.7545913,-2.181158776,17.56210379,-0.89535967,0.827826123,1.425024817,1.83499537,-8.412195856,4.118176018,7.677993445,0.000303897,0.000265475,8.27e-05,9.35e-05,1.68e-07,-1.56e-06,-2.82e-07,-5.55e-07,-0.035269664,0.650963741,0.079189389,-0.001133997,3.82e-05,7.46e-05,1.59e-05,-1.12e-06,2.073025445,-7.1e-07,5.34e-08,9.089112222,8.848331686,11.61036055,6.733887768,14.89497786,15.51850765,9.393877199,11.07877146,20.44738383,15.19642655,18.04246364,15.95686275,18.67555426,23.37506582,6.471936743,3.903294678,615.9566048,0.072886054,-0.051303306,-18.37167866,284.0167871,-14.38873658,100.8546122,665.6345876,-62.47856469,24.91244409,6.57789954,61.40122567,-91.52974463,5.916039786,-126.4625158,108
7,3.6,1.82,80.8,43,1,-2.737154268,1.253072672,193.4770323,0,1.02331524,0,-10.72915353,1.180239402,-5.394553947,-9.284711893,1.210058896,-1.12973941,16.98128326,-1.806358048,18.11056563,-0.584270093,0.801406587,-0.127633801,1.927347516,-8.498611327,3.750489517,6.936527799,0.000326801,0.000228358,0.000144099,0.000173036,5.74e-06,4.59e-06,5.46e-07,-1.68e-09,-0.04798223,0.399643741,0.157930822,-0.004640783,1.82e-05,3.29e-05,7.5e-06,-1.84e-07,1.509030903,-3.94e-07,-1.4e-08,7.35990945,7.237598884,10.39986205,5.735312861,13.95886279,15.14855492,9.34625299,11.23478417,21.09333917,16.71665624,19.66507609,16.78528545,19.16042197,24.41910174,7.026498904,4.297402872,616.1979125,0.091263423,-0.051975382,-39.74449205,383.3803068,-10.25170278,101.2108237,618.6705402,-54.36917105,34.90400925,8.421841957,83.79061056,-84.80123127,7.372290171,-121.6545659,109
7,3.6,1.82,80.8,43,1,-2.670200431,1.331999279,193.4627021,0,1.02232019,0,-11.02221194,0.939292356,-5.176965747,-10.1221665,1.169542664,-1.248168872,17.17482319,-1.376130638,18.67126909,-0.228253147,0.652506199,-2.118565271,1.961162915,-8.114211011,3.288255596,6.05399764,4.93e-05,-0.000118318,0.0001693,0.0002201,1.57e-05,1.75e-05,2.35e-06,1.5e-06,-0.036080046,0.177375859,0.20674354,-0.009848969,4.34e-06,8.02e-06,1.76e-06,2.06e-07,1.009894327,3.38e-06,3.45e-08,5.692837675,5.595829465,9.084647703,4.906198473,12.89308691,14.54135218,9.431921942,11.41889461,21.70686918,17.75008296,21.11695124,17.56457035,19.50310572,25.49514354,7.735109456,4.576559216,614.1414716,0.1095146,-0.052325648,-61.26948854,474.3268023,0.912422749,99.05617552,562.784862,-44.34507099,44.88360364,8.874713415,104.354143,-76.72688252,8.917675622,-114.0022533,110
