Subject_ID,Speed,Height,Weight,Insole_Size,Cycle_ID,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,knee_adduction_r,knee_rotation_r,ankle_angle_r,ankle_adduction_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,knee_adduction_l,knee_rotation_l,ankle_angle_l,ankle_adduction_l,Left_pressure1,Left_pressure2,Left_pressure3,Left_pressure4,Left_pressure5,Left_pressure6,Left_pressure7,Left_pressure8,Left_pressure9,Left_pressure10,Left_pressure11,Left_pressure12,Left_pressure13,Left_pressure14,Left_pressure15,Left_pressure16,Left_totalForce,Left_cop_x,Left_cop_y,Right_pressure1,Right_pressure2,Right_pressure3,Right_pressure4,Right_pressure5,Right_pressure6,Right_pressure7,Right_pressure8,Right_pressure9,Right_pressure10,Right_pressure11,Right_pressure12,Right_pressure13,Right_pressure14,Right_pressure15,Right_pressure16,Right_totalForce,Right_cop_x,Right_cop_y,Left_GRF_ML,Left_GRF_V,Left_GRF_AP,Right_GRF_ML,Right_GRF_V,Right_GRF_AP,Left_GRM_y,Left_GRM_x,Left_GRM_z,Right_GRM_y,Right_GRM_x,Right_GRM_z,time
6,4.5,1.685,56,39,1,0.579438561,-1.132909976,175.3092016,0,0.951652596,0,-8.517065112,5.945472359,-4.022860943,-7.576922792,0.656461288,-1.457152454,12.53564992,2.441367499,25.82175632,-0.113666712,-1.915103826,-28.58977354,1.397949329,-3.270702492,7.161898004,7.01708378,-0.000988187,-0.000930227,-0.001168695,0.000599695,6.58e-05,9.06e-05,9.02e-06,-7e-05,4.04e-06,0.307978811,0.075126825,0.050379633,6.62e-06,1.54506792,1.29e-06,-5.17e-06,4.023363758,3.93e-06,5.19e-08,7.595716494,5.785928015,7.939119785,10.05871441,9.799978879,11.292223,4.536512613,24.72499396,8.505928365,3.327594111,6.858497923,7.808424695,28.2891619,33.53950871,3.050787896,16.06760951,448.0391068,0.068583496,-0.136387803,1.176162157,-6.371237704,3.329552254,41.59290239,557.2113965,-21.74119747,-1.7676371,-0.386067296,-3.455371862,-33.40908505,3.818974007,-78.8224262,56
6,4.5,1.685,56,39,1,0.64372966,-1.19015419,175.0487227,0,0.950195838,0,-9.426735576,6.02896104,-3.170174879,-7.41941257,0.659934839,-2.070866225,12.74455371,2.621475343,25.31305404,-0.091390836,-1.015521983,-24.34885314,1.834074662,-3.932496389,7.253968872,7.226132908,0.005189877,0.006125692,0.00080326,0.006921628,6.6e-05,5.28e-05,9.8e-06,6.06e-05,1.56e-05,0.284304069,0.005292247,0.132489289,1.05e-05,1.522581046,-4.2e-06,-4.5e-06,3.937286319,-0.000114184,-1.84e-05,7.179244175,5.327846141,6.741309293,9.516599132,8.314732316,10.27497573,4.14389344,24.69316474,9.209001632,4.239117439,8.190110534,9.658438075,30.37424194,34.27316947,3.878697385,16.80491646,454.4429997,0.084809034,-0.140573889,0.973876907,-5.939336466,3.646407765,48.88481595,573.7271922,-22.25392564,-1.608609511,-0.319383123,-2.903383721,-33.99224192,4.066238944,-86.8554073,57
6,4.5,1.685,56,39,1,0.674635162,-1.236974845,174.8052614,0,0.948785719,0,-10.27690435,6.100264954,-2.346750283,-7.352681981,0.631058249,-2.579865254,12.96876583,2.79174439,24.75480055,-0.047820955,0.0899809,-20.28031005,2.180633341,-4.82936334,7.531398031,7.335212345,0.017507499,0.019985143,0.005631299,0.017833676,-2.56e-06,-0.000111387,8.54e-06,0.00037251,2.17e-05,0.323071926,-0.02091798,0.224595957,1.38e-05,1.517269166,-4.75e-06,-3.13e-06,4.208010992,-0.000333185,-5.19e-05,6.859151013,5.159929465,5.710799057,9.09608814,7.063348478,9.473217462,3.833151734,24.4734808,10.06099482,5.379440492,10.02813626,11.67842664,32.20402675,35.00475601,4.938344746,17.26004492,465.4847942,0.099547095,-0.142725659,1.261315634,-1.886023416,3.863344349,56.19455379,587.638243,-22.05555501,-1.184973065,-0.344980871,-1.393800302,-34.47251125,4.313243388,-94.55116991,58
6,4.5,1.685,56,39,1,0.687198746,-1.274468484,174.5403061,0,0.947211651,0,-11.06306423,6.145546056,-1.603099171,-7.411512445,0.589910196,-2.968702421,13.20447969,2.959662528,24.16896413,0.012097958,1.216307337,-16.53630546,2.384143925,-5.743996183,7.91217591,7.372630091,0.034543536,0.038852955,0.013602047,0.030484135,-0.000197194,-0.000466589,-5.09e-07,0.000878247,2.96e-05,0.348074727,-0.022386178,0.274770766,6.98e-06,1.516874381,-3.19e-06,-1.31e-06,4.48730038,-0.000612924,-9.37e-05,6.524125043,5.137525942,4.847219507,8.651305438,6.021450794,8.825633536,3.562322515,23.96295943,11.25907366,6.678826168,12.37412897,13.8032669,33.5126579,35.86690737,6.333908607,17.64360009,479.9878107,0.114056249,-0.141965024,3.075854824,9.135729037,3.548329345,63.18926769,597.701435,-21.24197065,-0.322146279,-0.381209927,1.872958937,-34.76701483,4.623523888,-101.4783706,59
6,4.5,1.685,56,39,1,0.699443248,-1.304337283,174.2629524,0,0.945520407,0,-11.78017297,6.150986417,-1.004613844,-7.641660694,0.559215017,-3.214964987,13.45206691,3.13444504,23.59222194,0.085325747,2.136477843,-13.32425153,2.417398702,-6.406136507,8.302802142,7.375071651,0.047253108,0.052303812,0.022238153,0.034844178,-0.000549854,-0.000998063,-2.49e-05,0.001410219,3.82e-05,0.31886425,-0.014714818,0.245281452,-2.27e-05,1.45599877,-9.32e-07,1.8e-06,4.369434757,-0.000773739,-0.000115369,6.095785457,5.14661167,4.229150921,8.124078891,5.148126563,8.323557228,3.321825748,23.14858208,12.93457732,8.083281694,15.00146065,15.92721509,34.1998818,36.96538578,8.00885438,18.08012938,496.8366135,0.12860427,-0.137976947,7.495606232,30.27530204,2.169123665,69.56917831,602.62178,-20.07306079,1.164524984,-0.233794774,7.581160376,-34.80285676,4.974693121,-107.3442419,60
6,4.5,1.685,56,39,1,0.726265561,-1.327927073,174.0262042,0,0.943996173,0,-12.42676526,6.107689395,-0.60792084,-8.086004182,0.555306911,-3.297550635,13.7161189,3.324404009,23.06226653,0.173393464,2.661855532,-10.8250997,2.288898745,-6.587435069,8.630196826,7.37481464,0.034165583,0.036042162,0.023714896,0.010777567,-0.00098654,-0.001478186,-6.89e-05,0.001458758,3.48e-05,0.247505523,-0.006669432,0.161737062,-8.62e-05,1.313947171,1.69e-06,7.31e-06,3.69166285,-0.000423581,-5.67e-05,5.620320608,5.178236808,3.886735464,7.525917844,4.401860274,7.997315081,3.144297581,22.06985912,15.08378514,9.645900253,17.6698298,17.81233234,34.37575424,38.39169573,9.704919718,18.57694488,515.1978684,0.142458633,-0.130866789,14.8207273,62.19117696,-0.427505373,75.46632541,600.6997241,-18.84749576,3.263460594,0.098034987,15.62279832,-34.46685797,5.262094184,-112.0208286,61
6,4.5,1.685,56,39,1,0.773799355,-1.344392647,173.7435538,0,0.942167948,0,-12.99561021,6.010198125,-0.432839826,-8.753332293,0.581532909,-3.21081773,13.98676243,3.530708017,22.5816345,0.280727286,2.713240434,-9.094227481,2.034045663,-6.186490098,8.848209212,7.384187392,-0.039373033,-0.048597828,0.003047476,-0.069768905,-0.00120613,-0.001306186,-0.000123685,6.58e-05,-5.63e-06,0.182887617,-0.00144059,0.088311436,-0.000179553,1.152851472,4.65e-06,1.52e-05,2.520719468,0.001028476,0.000171681,5.208142473,5.209234542,3.716485031,6.919870415,3.769441827,7.84404962,3.046713543,20.7807901,17.53965645,11.44301207,20.28080028,19.24247021,34.23170161,40.18212673,11.12441352,19.08305289,534.0163385,0.154908728,-0.121315923,20.42863691,101.0887874,-3.86769534,81.17218721,590.2163991,-17.70955279,5.663084991,0.731760632,24.60648896,-33.67386827,5.423760388,-115.2634641,62
6,4.5,1.685,56,39,1,0.839590471,-1.34959939,173.5124987,0,0.940552434,0,-13.4894477,5.861143314,-0.46194723,-9.646596496,0.632418188,-2.976538821,14.24946638,3.754367832,22.15363149,0.41992593,2.336563476,-8.088064297,1.694376121,-5.254071466,8.931671179,7.404895434,-0.209528701,-0.240993068,-0.059600515,-0.228147362,-0.000570574,0.000560831,-0.000151801,-0.004009964,-0.00011447,0.169965868,0.000880909,0.070740866,-0.00025979,1.053531857,7.19e-06,2.21e-05,0.915634947,0.00412448,0.000648093,4.911347738,5.133770692,3.582171235,6.374942483,3.26786785,7.775979469,2.999320771,19.36811329,19.98179991,13.46435668,22.78730759,20.25673054,33.90032553,42.2583223,12.15993039,19.56411765,551.895648,0.165903073,-0.110702434,19.29272281,142.8966263,-7.457478182,86.58622181,569.6475648,-16.40507777,8.083612528,1.83219218,33.36948979,-32.29533584,5.541062518,-116.660159,63
6,4.5,1.685,56,39,1,0.914650839,-1.334526233,173.2969454,0,0.938935139,0,-13.90402692,5.659024949,-0.641262058,-10.74251706,0.698766029,-2.642860071,14.46168685,3.991224921,21.74575437,0.608821247,1.669121197,-7.643150397,1.304345311,-3.949568816,8.842950524,7.424267041,-0.478820093,-0.541196106,-0.159192026,-0.444002732,0.001856942,0.005341771,-7.35e-05,-0.011520276,-0.00030772,0.203574516,0.001314922,0.116151624,-0.000217609,1.062275553,6.85e-06,1.91e-05,-0.983215782,0.008696382,0.001337513,4.719994121,4.888477331,3.428681533,5.892819623,2.891162489,7.633698442,2.944810043,17.95125445,22.05965197,15.62415463,25.08495508,21.10481467,33.43727157,44.46357474,12.93785789,20.03868411,567.6149485,0.17581567,-0.100588468,12.38879504,188.3522145,-10.25747598,90.93361765,538.1545422,-14.66592449,10.73706588,3.200944186,42.31312414,-30.28533998,5.768426443,-115.6967088,64
6,4.5,1.685,56,39,1,0.98819507,-1.288305132,173.1092408,0,0.937358653,0,-14.23705444,5.401595007,-0.908376884,-12.01669568,0.773320302,-2.265953546,14.57710825,4.237016267,21.32554304,0.868124287,0.872868668,-7.578552795,0.883741175,-2.464321898,8.534649641,7.430346724,-0.75033908,-0.836094492,-0.185780187,-0.598401503,0.006888359,0.013481228,0.000228926,-0.021019124,-0.00054129,0.228380513,0.00090542,0.192439223,0.000132497,1.187090919,-1.03e-06,-9.34e-06,-2.284159312,0.012710202,0.001915312,4.617941249,4.548733361,3.269785484,5.40559731,2.592940795,7.281257089,2.827498528,16.62830103,23.66901763,17.76218011,27.04873481,22.0017684,32.84178007,46.64280058,13.6725688,20.56989399,580.6781017,0.185003391,-0.091826427,0.807773901,239.8894152,-11.11184199,92.78220392,495.4326415,-12.2241745,13.88519372,4.554989148,52.2119957,-27.60495346,6.038797547,-111.7098434,65
