Subject_ID,Speed,Height,Weight,Insole_Size,Cycle_ID,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,knee_adduction_r,knee_rotation_r,ankle_angle_r,ankle_adduction_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,knee_adduction_l,knee_rotation_l,ankle_angle_l,ankle_adduction_l,Left_pressure1,Left_pressure2,Left_pressure3,Left_pressure4,Left_pressure5,Left_pressure6,Left_pressure7,Left_pressure8,Left_pressure9,Left_pressure10,Left_pressure11,Left_pressure12,Left_pressure13,Left_pressure14,Left_pressure15,Left_pressure16,Left_totalForce,Left_cop_x,Left_cop_y,Right_pressure1,Right_pressure2,Right_pressure3,Right_pressure4,Right_pressure5,Right_pressure6,Right_pressure7,Right_pressure8,Right_pressure9,Right_pressure10,Right_pressure11,Right_pressure12,Right_pressure13,Right_pressure14,Right_pressure15,Right_pressure16,Right_totalForce,Right_cop_x,Right_cop_y,Left_GRF_ML,Left_GRF_V,Left_GRF_AP,Right_GRF_ML,Right_GRF_V,Right_GRF_AP,Left_GRM_y,Left_GRM_x,Left_GRM_z,Right_GRM_y,Right_GRM_x,Right_GRM_z,time
5,2.7,1.71,65.1,39,1,-2.25546467,1.038489649,192.241532,0,1.009448899,0,-6.315233149,3.242640879,-0.099625978,-6.213350454,1.090747009,-2.432168034,11.66673585,-5.297498595,22.77489678,5.168321633,9.523005546,-28.3998552,-0.297357905,-1.064362256,7.145024278,1.696756353,-0.002566109,-0.001683612,-0.001300713,-0.00092424,4.93e-06,1.57e-05,1.49e-08,5.38e-06,-1.13e-06,-1.21e-07,-1.01e-06,-8.49e-05,-1.91e-06,0.001087202,-7.28e-07,-2.35e-06,-0.013237572,3.99e-05,9.23e-07,13.18826164,5.717491479,13.83658224,5.375937809,7.098939543,2.129580717,8.255572248,4.983596393,41.95637862,34.43881146,10.67698537,2.957070004,4.710221816,46.08455499,0.377272621,0.377271886,502.0024114,0.132798537,0.094405989,-3.323601723,-2.504090751,1.547661172,28.42630121,628.1003768,-27.71227462,-0.669848787,0.924468858,-1.267574719,-41.64129962,5.090782133,3.301020154,35
5,2.7,1.71,65.1,39,1,-2.252000137,1.160623853,192.0604498,0,1.009025235,0,-6.918759044,3.221388118,-0.005881836,-5.97444339,0.992266194,-2.628483215,11.81028912,-5.256433662,22.47367749,5.126973033,8.850993293,-25.01017803,-0.727201826,0.199122814,7.0936213,1.825084557,-0.002737631,-0.00244316,-0.001562316,-0.001050081,7.64e-06,2.6e-05,2.41e-08,-1.1e-05,-4.71e-07,-1.58e-07,-1.33e-06,-3.69e-05,-2.01e-06,0.000547547,-3.28e-07,-1.95e-06,-0.017288738,4.46e-05,2.11e-06,12.04107197,5.245785107,12.86441401,5.175237473,6.768149744,2.028095501,7.982383189,4.73838368,42.09418928,35.4913725,11.76768084,2.993857954,4.984543271,46.99987317,0.629276451,0.216817748,500.7502947,0.142465348,0.094455185,-5.483091054,-2.146524064,1.050566706,31.6586145,627.3661571,-28.10885886,-0.635786003,1.560825541,-1.087466492,-41.51599921,5.312711294,-0.571369845,36
5,2.7,1.71,65.1,39,1,-2.247561237,1.247386944,191.7718013,0,1.008222503,0,-7.496410244,3.194446497,0.061438175,-5.806042624,0.921221048,-2.765387921,11.96519799,-5.171992228,22.09602305,5.033581231,8.107234673,-21.71087613,-1.145693027,1.719105813,7.069131265,2.062259356,-0.000354811,-0.00206107,-0.000673391,-0.000308818,7.41e-06,2.81e-05,2.53e-08,-4.72e-05,-9.79e-08,-3.06e-07,-1.1e-06,-3.11e-06,-1.37e-06,0.000159893,-1.08e-07,-1.39e-06,-0.007598589,1.1e-05,3.37e-06,10.76291986,4.691729633,12.17370842,5.053775955,6.499147955,1.828534879,7.61689653,4.678677435,42.21978096,36.44896953,13.04299208,3.115602176,5.261025959,48.13876671,0.836482355,0.188211806,501.0992516,0.152118533,0.093544375,-8.112261076,0.908110869,0.278721356,34.67118286,623.7121606,-28.38691727,-0.301466631,2.305298059,-0.040844643,-41.14956855,5.376720677,-4.494076832,37
5,2.7,1.71,65.1,39,1,-2.243186416,1.30005077,191.4766388,0,1.007570301,0,-8.047193927,3.16084189,0.106341559,-5.720957515,0.87918878,-2.842454581,12.13978574,-5.047485757,21.66427943,4.897092375,7.315009681,-18.56179302,-1.526993724,3.426089331,7.079041857,2.383703163,0.006871729,0.001203321,0.002590918,0.002147745,-1.04e-06,4.81e-06,2.12e-09,-0.00010254,-5.33e-08,-4.8e-07,-1.8e-07,6.16e-06,-1.06e-07,-3.34e-05,-6.18e-08,-1.07e-06,0.030238895,-9.74e-05,3.49e-06,9.524983321,4.141514919,11.66650789,4.928036331,6.179894405,1.646185298,7.104724847,4.852031999,42.39835523,37.25575888,14.44822132,3.343139126,5.441337093,49.4921989,0.950104045,0.306785348,502.7972671,0.161349145,0.091649606,-9.674695861,8.542233953,-0.563917528,37.71477742,617.176915,-28.19249556,0.486648334,2.797242765,2.34296295,-40.601517,5.349101637,-8.437400833,38
5,2.7,1.71,65.1,39,1,-2.236161804,1.324713963,191.1322171,0,1.006811155,0,-8.566943882,3.118116293,0.136840007,-5.725793644,0.859771127,-2.863186873,12.33225477,-4.888157585,21.19376866,4.731199242,6.497391275,-15.62419018,-1.837060228,5.155899877,7.110964088,2.730690904,0.02043815,0.009328566,0.009258109,0.006957193,-2.43e-05,-6.73e-05,-6.67e-08,-0.00015426,-2.76e-07,-4.71e-07,1.88e-06,-1.33e-05,2.07e-06,-8.87e-05,-1.1e-07,-8.2e-07,0.10814496,-0.000306787,1.9e-07,8.357851484,3.782901515,11.19095377,4.694686319,5.772275569,1.578882922,6.462708493,5.168733405,42.62459213,37.89642065,15.92721849,3.656628937,5.433370708,50.98869683,0.978076369,0.511388848,504.9276375,0.170028912,0.089197475,-8.010509015,23.58325935,-1.3237647,40.97208355,607.8469014,-27.28121684,1.985803564,2.635484859,6.701276765,-39.91367214,5.28841184,-12.21872588,39
5,2.7,1.71,65.1,39,1,-2.223160447,1.330204383,190.7498062,0,1.005956333,0,-9.051897667,3.064569014,0.163344732,-5.832647924,0.853750506,-2.83235112,12.54479822,-4.703981853,20.71443712,4.555007301,5.689040537,-13.00378504,-2.041474909,6.668619406,7.146633529,3.025764536,0.037987181,0.022898789,0.018708511,0.013481471,-6.55e-05,-0.000204024,-1.95e-07,-0.000141117,-6.35e-07,7.86e-08,5.37e-06,-6.27e-05,5.31e-06,-7.59e-05,-1.29e-07,-3.4e-08,0.218748811,-0.000586898,-9.5e-06,7.268940826,3.688597485,10.66912299,4.298656706,5.306019382,1.622307796,5.788349886,5.44842523,42.85108012,38.38530022,17.28564526,4.007982198,5.323577648,52.53233085,0.96391518,0.726558996,506.4006117,0.178190277,0.086945271,-2.002580595,49.96161557,-1.76040147,44.5428547,595.9323176,-25.55090746,4.658378819,1.707115572,13.96541341,-39.18988578,5.325555601,-15.75654633,40
5,2.7,1.71,65.1,39,1,-2.201517865,1.325152534,190.3894782,0,1.005279179,0,-9.50085174,2.999059438,0.196217236,-6.056891775,0.852396609,-2.754114308,12.78433645,-4.505575487,20.26142376,4.386619393,4.926299422,-10.81279545,-2.120360878,7.724624016,7.169030822,3.196954347,0.048554375,0.03787359,0.026235687,0.018083717,-0.00011544,-0.000382911,-3.58e-07,4.49e-05,-8.64e-07,1.6e-06,9.59e-06,-0.000132187,8.79e-06,-4.4e-05,3.88e-08,2.1e-06,0.306905858,-0.000775989,-2.74e-05,6.417133418,3.756046143,10.10259832,3.785286282,4.82954587,1.688644949,5.191672749,5.573021752,43.05450001,38.74965105,18.27629612,4.35369115,5.331456439,54.05444346,0.967633643,0.942386671,507.0878051,0.185597858,0.085358056,5.862144041,90.4704874,-1.494543785,48.42714491,580.9358921,-23.29505193,8.903054522,0.327220829,24.92978741,-38.34352663,5.47583492,-18.96204121,41
5,2.7,1.71,65.1,39,1,-2.16846788,1.314434525,189.9587144,0,1.004259811,0,-9.90713456,2.919266354,0.242200424,-6.400645293,0.848730131,-2.631071945,13.04644122,-4.297051735,19.84371727,4.233581567,4.229954469,-9.105604351,-2.078089575,8.175368935,7.160678003,3.201153314,0.027937549,0.041155793,0.020322931,0.012322415,-0.000137692,-0.000495161,-4.52e-07,0.000532876,-4.8e-07,4.32e-06,1.16e-05,-0.000184257,9.57e-06,-1.65e-05,5.66e-07,6.16e-06,0.237834839,-0.000504609,-5.01e-05,6.00448545,3.779281787,9.484606138,3.251724563,4.379733037,1.71469765,4.709108662,5.517957916,43.24912186,39.00468885,18.83676757,4.644270565,5.565732636,55.49009173,1.059661656,1.229783974,507.3855182,0.192128792,0.084530879,9.373808552,144.7375776,-0.821174385,52.39188255,561.9691139,-21.00828523,14.64672533,-0.595547158,39.77991402,-37.24419561,5.645963476,-21.79313939,42
5,2.7,1.71,65.1,39,1,-2.125980711,1.299475157,189.5602023,0,1.003427456,0,-10.26982615,2.826150628,0.305357225,-6.876170316,0.840803113,-2.473572828,13.33748681,-4.070821461,19.47600355,4.100549592,3.616412583,-7.895158708,-1.944528578,8.026351104,7.102620041,3.041617919,-0.0607146,0.007357936,-0.018035508,-0.017194997,-5.7e-05,-0.000297808,-2.47e-07,0.001376589,1.21e-06,7.6e-06,5.35e-06,-0.000133868,1.88e-06,5.93e-07,1.54e-06,1.15e-05,-0.210851169,0.000806125,-6.27e-05,5.972728802,3.574491128,8.802860481,2.73748628,3.973807524,1.716511297,4.305624805,5.297097488,43.42998979,39.16275334,19.08902997,4.809016823,5.876556589,56.76203579,1.305905383,1.668039573,506.8037056,0.19844307,0.084650222,5.234049632,210.4389416,-0.74219892,56.01568809,537.8847137,-18.93799358,21.53991374,-0.284149432,58.46079352,-35.77575776,5.76916023,-24.17379666,43
5,2.7,1.71,65.1,39,1,-2.077506954,1.278324113,189.1467639,0,1.002521773,0,-10.57753198,2.718752763,0.389518721,-7.489269295,0.829095258,-2.302588704,13.64980495,-3.799248344,19.1460638,3.985666876,3.096048439,-7.11359639,-1.765118323,7.427671134,6.952788392,2.760617739,-0.251920165,-0.097586111,-0.109418764,-0.0840316,0.000234885,0.000582722,6.01e-07,0.002357161,4.85e-06,9.05e-06,-1.83e-05,0.000155032,-2.21e-05,9.96e-06,2.75e-06,1.5e-05,-1.279969302,0.003729311,-3.32e-05,5.996919574,3.15826413,8.111183235,2.22974872,3.618758943,1.728329158,3.922722867,4.973208738,43.52317181,39.22900739,19.15690979,4.793975214,6.002214713,57.82824829,1.719786478,2.243302386,504.2255696,0.20526119,0.085814127,-5.622128191,284.3914285,-1.281892116,58.793486,507.55845,-17.00534901,29.27753112,1.158104317,80.36603831,-33.88490643,5.823308893,-25.91657786,44
