Subject_ID,Speed,Height,Weight,Insole_Size,Cycle_ID,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,knee_adduction_r,knee_rotation_r,ankle_angle_r,ankle_adduction_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,knee_adduction_l,knee_rotation_l,ankle_angle_l,ankle_adduction_l,Left_pressure1,Left_pressure2,Left_pressure3,Left_pressure4,Left_pressure5,Left_pressure6,Left_pressure7,Left_pressure8,Left_pressure9,Left_pressure10,Left_pressure11,Left_pressure12,Left_pressure13,Left_pressure14,Left_pressure15,Left_pressure16,Left_totalForce,Left_cop_x,Left_cop_y,Right_pressure1,Right_pressure2,Right_pressure3,Right_pressure4,Right_pressure5,Right_pressure6,Right_pressure7,Right_pressure8,Right_pressure9,Right_pressure10,Right_pressure11,Right_pressure12,Right_pressure13,Right_pressure14,Right_pressure15,Right_pressure16,Right_totalForce,Right_cop_x,Right_cop_y,Left_GRF_ML,Left_GRF_V,Left_GRF_AP,Right_GRF_ML,Right_GRF_V,Right_GRF_AP,Left_GRM_y,Left_GRM_x,Left_GRM_z,Right_GRM_y,Right_GRM_x,Right_GRM_z,time
9,4.5,1.82,81,43,1,-0.250034184,-2.434497595,200.7397239,0,1.042746392,0,-7.671106137,6.343707159,1.515501048,-10.28964118,0.637632255,-1.069303307,21.5363383,-1.122383694,24.74680294,-1.664396219,-0.500982637,-15.71995943,0.022201482,-3.190282796,16.92488627,4.326424181,-0.00375922,-0.003471296,-0.000485192,0.0005931,-2.34e-07,8.37e-06,1.35e-08,1.03e-05,0.12519152,0.000506395,-8.31e-07,-0.009897327,-1.34e-06,8.57e-06,-3.87e-07,2.83e-07,0.452850797,2.05e-06,-1.88e-06,12.88071398,13.73262757,12.11798484,9.181446814,0.438356543,6.181420724,1.600995318,17.6519666,22.36131952,17.90412569,27.58402972,21.9812146,26.25646244,31.33741665,12.77407759,18.29656566,706.9937452,0.111549082,-0.09420844,0.511852415,-10.11856194,-0.099650853,87.82988664,866.2869257,-50.19179229,-1.25431425,-1.260056996,-4.058353932,-110.0479123,7.845710945,-200.2816958,41
9,4.5,1.82,81,43,1,-0.362947456,-2.52616435,200.4150576,0,1.040129995,0,-8.157604793,6.322939925,1.840586125,-10.49537313,0.707629275,-1.227175824,22.14916057,-1.208072838,24.84518103,-1.668180042,-0.483463655,-13.06140416,-0.306968063,-3.370927353,17.11539177,4.369933376,0.008219013,0.010876117,-0.000655088,0.003904346,-5.2e-07,1.64e-05,1.64e-08,3.61e-06,0.208071778,7.71e-05,-6.7e-07,-0.014939836,-9.55e-06,1.35e-05,7.1e-07,-6.01e-08,0.847614635,-0.000138193,-2.06e-05,10.75607759,11.42644534,10.76319506,8.196784309,0.222717993,6.229138307,1.83002938,17.89092831,22.92484907,18.72388051,29.1326856,23.14873515,27.08426046,33.53425369,13.26817747,18.62183922,710.6435482,0.128937474,-0.094717223,2.164642284,-4.018857991,-0.653758062,95.85526667,859.588965,-48.49418643,-0.744525048,-1.396255622,-2.835705873,-108.7151979,8.630353826,-208.5165094,42
9,4.5,1.82,81,43,1,-0.459083638,-2.612660978,200.133146,0,1.037664836,0,-8.626787892,6.316057757,2.060653249,-10.78893164,0.695036172,-1.260610411,22.76674958,-1.257988399,24.99011158,-1.683805242,-0.375186097,-10.83873327,-0.559141966,-3.646762375,17.39763541,4.523059495,0.034037398,0.040717471,-0.000455527,0.009326646,-7.98e-07,2.23e-05,7.46e-09,-1.96e-05,0.250568191,-0.000100497,1.23e-07,-0.013748292,-2.3e-05,1.27e-05,3.37e-06,-5.47e-07,1.185701611,-0.000396421,-5.29e-05,8.796657336,9.232430901,9.245323276,7.343101379,0.068482649,6.267457913,1.948025665,18.00401928,23.52597,19.6185618,30.61688584,24.26050728,27.99787442,36.13337038,13.74807884,19.09010409,715.4049072,0.146228878,-0.094905133,4.572012139,14.81112403,-2.019033555,103.1464653,848.2753702,-47.08115601,0.770401121,-1.379532875,1.656450895,-106.8796618,9.064651994,-215.0883975,43
9,4.5,1.82,81,43,1,-0.535585874,-2.687288172,199.8428859,0,1.03510447,0,-9.080671593,6.308141579,2.188889099,-11.1700873,0.616359876,-1.191892962,23.37539292,-1.261680675,25.16471108,-1.703802641,-0.198693352,-9.067983167,-0.745763318,-3.971088409,17.75227397,4.767019079,0.072539643,0.083772969,0.000597057,0.015124329,-7.58e-07,1.58e-05,-2.62e-08,-6.57e-05,0.220005458,-0.000125603,2.12e-06,0.004122876,-3.74e-05,-2.04e-06,7.83e-06,-1.03e-06,1.354896184,-0.000722685,-9.01e-05,7.042483959,7.342748954,7.741386342,6.585912137,-0.010153588,6.231839336,1.912248005,17.98121853,24.13247516,20.59820828,31.92707339,25.21001583,28.96467369,38.98754392,14.23395043,19.71872068,720.8616919,0.162525861,-0.094711929,7.505157319,51.92955354,-4.458596277,110.1004867,832.2687267,-45.94672668,3.618029155,-1.111144714,10.99077455,-104.535213,9.365291976,-219.818855,44
9,4.5,1.82,81,43,1,-0.588185081,-2.741419254,199.5469961,0,1.032491023,0,-9.523931997,6.278920154,2.24404766,-11.64253806,0.497399358,-1.052380415,23.96338688,-1.203778368,25.35332536,-1.718605834,0.012173352,-7.785967307,-0.875942603,-4.270005353,18.16131299,5.057555664,0.107074126,0.119602297,0.002997362,0.015910649,1.53e-07,-1.95e-05,-9.54e-08,-0.000129342,0.140679474,-8.8e-05,5.61e-06,0.051194712,-3.95e-05,-4.11e-05,1.27e-05,-1.17e-06,1.376811528,-0.000901857,-0.000102498,5.539860212,5.950678163,6.524657332,5.898847568,-0.033783991,6.108400891,1.723414009,17.83104055,24.69396329,21.66262441,33.03216515,26.00538902,29.80952729,41.95616194,14.72516623,20.45970549,727.2575263,0.176692078,-0.093955872,9.397561856,108.1300203,-7.989260808,117.3105975,811.075474,-44.97855733,7.739465754,-0.437585284,25.21142448,-101.5845736,9.799482337,-222.6967957,45
9,4.5,1.82,81,43,1,-0.612498791,-2.766773162,199.300161,0,1.0301332,0,-9.964328087,6.209564702,2.243103541,-12.21513136,0.362101949,-0.870119953,24.52710281,-1.068323822,25.5490368,-1.719021017,0.225705523,-7.040126381,-0.952814491,-4.470233171,18.61572049,5.342592228,0.093913857,0.097004247,0.00675238,0.00145653,2.61e-06,-0.000100556,-1.94e-07,-0.000176511,0.062549475,-4.12e-05,9.78e-06,0.132803336,-4.08e-06,-0.000109384,1.35e-05,-2.65e-07,1.184317448,-0.000469708,-3.05e-05,4.365856965,5.119626822,5.776434353,5.320641063,-0.029659537,5.911876926,1.424296832,17.57266121,25.22995932,22.74207327,33.98340534,26.68108542,30.3175096,44.98156659,15.19265617,21.17756987,735.0884787,0.187862089,-0.092258055,4.835397159,176.6693912,-12.14886898,124.9292414,783.9588526,-43.64280358,12.55739473,0.946996122,42.15192317,-97.91246194,10.50649879,-223.4431735,46
9,4.5,1.82,81,43,1,-0.60616295,-2.756820739,198.999555,0,1.027515752,0,-10.40008894,6.085140568,2.196314494,-12.88159128,0.225099362,-0.662848804,25.04860603,-0.846743808,25.72990915,-1.697899817,0.420916944,-6.840390997,-0.975456151,-4.524085979,19.09481724,5.575938428,-0.042605933,-0.069908489,0.010458952,-0.041648511,6.94e-06,-0.000227916,-2.75e-07,-0.000126743,0.012539504,-7.02e-06,1.15e-05,0.22801255,0.000102096,-0.000190521,1.65e-06,2.6e-06,0.34779637,0.001266777,0.000208762,3.579155893,4.733146969,5.439552897,4.936736658,-0.017392177,5.660605865,1.077040111,17.20292637,25.81516396,23.7087226,34.88519085,27.24209182,30.39463523,48.06958846,15.58065949,21.74473215,744.2629764,0.196015472,-0.089342304,-9.643212045,246.9357608,-15.35833599,132.4905466,750.0460279,-41.43109703,17.29557021,3.009534927,58.86455193,-93.3510448,11.57335618,-221.4376542,47
9,4.5,1.82,81,43,1,-0.568489403,-2.712448186,198.7549016,0,1.025195636,0,-10.83564564,5.905457141,2.102667957,-13.65102543,0.089701491,-0.434031895,25.52803531,-0.534865982,25.90067536,-1.648625799,0.588483071,-7.170424155,-0.945164088,-4.419841648,19.57530621,5.732772291,-0.390519662,-0.476558077,0.010132026,-0.121876577,1.21e-05,-0.000354795,-2.17e-07,0.000149566,-0.00942644,1.13e-05,4.52e-06,0.283899681,0.000300234,-0.00022362,-3.42e-05,8.1e-06,-1.818922977,0.004930598,0.000677504,3.152045165,4.60114531,5.293429029,4.769388343,-0.00677458,5.398060082,0.728110739,16.65820055,26.46496505,24.45342906,35.8026124,27.67349197,30.08043057,51.20912537,15.83709444,22.14428482,753.4695235,0.201974009,-0.085289515,-30.11300942,313.1236045,-17.04061237,138.8179921,708.7825737,-38.16597591,21.70211533,5.341180169,73.67805327,-87.84552034,12.99260064,-216.0676754,48
9,4.5,1.82,81,43,1,-0.500711032,-2.637894599,198.5242971,0,1.022919884,0,-11.26519681,5.67275143,1.953270463,-14.51848155,-0.045463763,-0.179921955,25.93665471,-0.133883289,26.04130204,-1.559057196,0.722639761,-7.927225147,-0.875671991,-4.165425381,19.97872537,5.795356415,-0.980951371,-1.14554089,-0.001453096,-0.224594526,1.42e-05,-0.000346992,1.76e-07,0.000787185,-0.013617189,1.61e-05,-2.04e-05,0.259926824,0.000554708,-8.39e-05,-0.000101285,1.54e-05,-5.60323343,0.010288831,0.00131397,2.94784838,4.575112578,5.155639607,4.726440727,-0.000608729,5.189789327,0.412720861,15.84854036,27.09019463,24.94945793,36.68472269,27.96069051,29.46038684,54.35488507,15.95573659,22.44146956,760.668373,0.206888348,-0.080397565,-50.96427784,375.3136738,-17.15684139,142.3700124,659.5084559,-33.90744336,26.00030395,7.473207579,86.33381259,-81.37588728,14.47431293,-206.7356853,49
9,4.5,1.82,81,43,1,-0.404232684,-2.540340652,198.32381,0,1.020716916,0,-11.68414104,5.39274168,1.734337246,-15.48158707,-0.182750558,0.107719107,26.2421919,0.354727891,26.1324954,-1.411804486,0.815888913,-8.973003952,-0.792105175,-3.77358675,20.19525587,5.751166878,-1.648633012,-1.866242483,-0.033249082,-0.284084603,5.4e-06,4e-05,1.12e-06,0.001794166,-0.010094793,7.88e-06,-7.07e-05,0.175431799,0.000703878,0.000406003,-0.000187977,2.01e-05,-9.823663064,0.014891358,0.00176419,2.78633335,4.564315164,4.983791184,4.68263043,0.001757268,5.072486708,0.171045205,14.75207541,27.56408098,25.25664613,37.41139709,28.10474747,28.6394181,57.47067031,15.98573654,22.68378909,764.5081002,0.211672711,-0.074984131,-70.04410952,435.3674457,-15.02871197,141.604676,601.4948167,-28.79437555,30.46438036,9.259715173,97.15894598,-73.90996278,15.57206178,-193.0143824,50
