"Time,s",Activities,Activity Names,"Hip Flexion LT,deg","Hip Flexion RT,deg","Hip Abduction LT,deg","Hip Abduction RT,deg","Hip Rotation Ext LT,deg","Hip Rotation Ext RT,deg","Knee Flexion LT,deg","Knee Flexion RT,deg","Ankle Dorsiflexion LT,deg","Ankle Dorsiflexion RT,deg","Ankle Inversion LT,deg","Ankle Inversion RT,deg","Ankle Abduction LT,deg","Ankle Abduction RT,deg","Pelvic Tilt LT,deg","Pelvic Tilt RT,deg","Pelvic Obliquity LT,deg","Pelvic Obliquity RT,deg","Pelvic Rotation LT,deg","Pelvic Rotation RT,deg","Foot Pitch Down LT,deg","Foot Pitch Down RT,deg","Foot Roll Med LT,deg","Foot Roll Med RT,deg","Foot Rotation Ext LT,deg","Foot Rotation Ext RT,deg","Pelvis Accel Sensor X,mG","Pelvis Accel Sensor Y,mG","Pelvis Accel Sensor Z,mG","Thigh Accel Sensor X LT,mG","Thigh Accel Sensor Y LT,mG","Thigh Accel Sensor Z LT,mG","Shank Accel Sensor X LT,mG","Shank Accel Sensor Y LT,mG","Shank Accel Sensor Z LT,mG","Foot Accel Sensor X LT,mG","Foot Accel Sensor Y LT,mG","Foot Accel Sensor Z LT,mG","Thigh Accel Sensor X RT,mG","Thigh Accel Sensor Y RT,mG","Thigh Accel Sensor Z RT,mG","Shank Accel Sensor X RT,mG","Shank Accel Sensor Y RT,mG","Shank Accel Sensor Z RT,mG","Foot Accel Sensor X RT,mG","Foot Accel Sensor Y RT,mG","Foot Accel Sensor Z RT,mG","Pelvis Rot X,","Pelvis Rot Y,","Pelvis Rot Z,","LT Thigh Rot X,","LT Thigh Rot Y,","LT Thigh Rot Z,","LT Shank Rot X,","LT Shank Rot Y,","LT Shank Rot Z,","LT Foot Rot X,","LT Foot Rot Y,","LT Foot Rot Z,","RT Thigh Rot X,","RT Thigh Rot Y,","RT Thigh Rot Z,","RT Shank Rot X,","RT Shank Rot Y,","RT Shank Rot Z,","RT Foot Rot X,","RT Foot Rot Y,","RT Foot Rot Z,",,,,,,,,,,,,,,,,,,,,,
172.86,0,,22.4812,5.08096,0.201181,-4.89649,0.0540136,-10.2818,39.5493,4.10908,17.8551,3.19993,0.549643,-8.58279,0.288771,2.89066,2.9885,2.9885,1.25165,-1.25165,1.90836,-1.90836,2.15334,-1.83699,0.484556,-1.54012,2.29088,-9.18414,146.478,-2.94528,1.35045,146.972,19.5307,1.61318,146.028,-20.007,1.17848,146.098,-2.15037,0.568896,136.364,3.21259,5.7674,135.809,-0.849826,9.72004,139.204,1.81195,1.2468,22.4639,93.2717,-133.309,352.045,-200.209,67.8823,281.258,221.656,-244.162,-926.316,191.393,799.848,18.0673,-31.2396,-48.838,80.083,217.785,-80.0964,-1.52146,-0.491217,8.17705,-0.320205,-0.560022,-0.341446,0.641815,0.0908856,0.755834,-0.681932,-0.0251482,-0.673936,0.08765,-0.0133062,0.923438,0.34195,-0.678162,0.311918,0.2029,-0.737559,0.19698,0.0195323,-0.119635,0.754983
172.87,0,,24.7254,5.14892,0.115222,-4.93462,0.140206,-10.0564,42.6827,4.1227,15.6172,3.24367,0.322318,-8.65451,0.963053,2.88516,3.05922,3.05922,1.25372,-1.25372,1.97947,-1.97947,5.33793,-1.84281,0.572887,-1.57993,3.13723,-9.02847,146.253,-3.0139,1.35872,146.714,21.7091,1.52018,145.737,-20.9629,1.172,145.081,-5.33011,0.867567,136.364,3.19781,5.82558,135.804,-0.878972,9.83485,139.198,1.8216,1.2906,17.1039,154.304,-167.964,283.219,-293.477,16.1089,41.9876,138.209,-265.651,-890.688,203.08,912.036,-5.85678,-42.9826,-58.1062,53.2259,229.515,-62.5098,-2.89076,7.85947,5.87726,-0.318813,-0.560288,-0.340299,0.631748,0.0970512,0.761577,-0.683077,-0.0209361,-0.670137,0.109318,-0.0299693,0.924777,0.342973,-0.677951,0.312637,0.203374,-0.738056,0.196477,0.0194101,-0.120001,0.754981
172.88,0,,26.9358,5.18479,0.0951036,-5.03032,0.137907,-9.7754,45.6391,4.09093,11.5167,3.24148,0.34538,-8.718,1.74499,2.78063,3.12795,3.12795,1.22351,-1.22351,2.05203,-2.05203,10.2535,-1.83893,0.272563,-1.60398,4.0332,-8.9213,146.067,-3.08221,1.33499,146.577,23.8494,1.49156,145.577,-21.779,1.09261,144.027,-10.2276,1.00104,136.463,3.14978,5.91751,135.897,-0.894311,9.93208,139.198,1.81774,1.31924,12.6999,173.826,-169.92,193.378,-338.369,-62.0132,-130.392,-7.31611,-201.185,-854.111,328.103,1440.42,-40.0391,-56.6559,-29.7937,66.8986,221.203,-62.5098,-12.1716,11.7892,10.2213,-0.317824,-0.560327,-0.339248,0.621551,0.104558,0.767005,-0.684478,-0.0170296,-0.666655,0.144418,-0.0531038,0.923517,0.344199,-0.677837,0.313191,0.203072,-0.738677,0.195564,0.0194103,-0.120246,0.754989
172.89,0,,29.0244,5.15175,0.12839,-5.1512,0.13331,-9.47156,48.3826,4.01379,6.03083,3.21414,0.354715,-8.74269,2.2767,2.59686,3.16942,3.16942,1.19329,-1.19329,2.12604,-2.12604,16.4508,-1.82729,-0.136281,-1.64213,4.6549,-8.87281,145.93,-3.12296,1.31017,146.489,25.8965,1.51762,145.478,-22.4764,0.955966,143.208,-16.3953,1.23735,136.628,3.0611,6.04098,136.067,-0.906583,10.0047,139.182,1.80616,1.35968,56.1596,166.516,-140.136,31.7234,-379.386,-59.0911,-178.707,-250.486,-71.7571,-878.812,1068.76,2367.15,-55.1602,-69.8145,-35.6551,77.1531,194.326,-72.738,6.39011,-4.42095,24.7867,-0.317155,-0.560393,-0.338396,0.611603,0.11347,0.771951,-0.68605,-0.0137332,-0.663345,0.188178,-0.0825224,0.917757,0.345539,-0.677894,0.313372,0.202225,-0.739313,0.194351,0.0194711,-0.120611,0.75504
172.9,0,,30.8605,5.0432,0.0541359,-5.24762,0.17813,-9.11638,50.8795,3.91395,-0.421432,3.18243,-0.671542,-8.73916,2.56911,2.35478,3.16402,3.16402,1.20074,-1.20074,2.1986,-2.1986,23.5836,-1.81371,0.376036,-1.68028,4.93702,-8.82688,145.803,-3.11547,1.32149,146.368,27.7403,1.45119,145.429,-23.1283,0.737228,142.62,-23.4921,2.5294,136.853,2.94102,6.18177,136.298,-0.928059,10.0539,139.177,1.79266,1.4018,91.3234,105.454,-116.202,-103.039,-453.626,0.974029,-216.311,-437.953,-108.381,48.9285,1392.67,1724.6,-24.9179,-64.9565,-43.9499,85.9427,120.114,-109.383,-6.39011,0.491217,-14.0543,-0.316487,-0.560826,-0.337668,0.60316,0.12372,0.775526,-0.688024,-0.0106817,-0.659824,0.233346,-0.123479,0.906346,0.346817,-0.67813,0.313124,0.200941,-0.739916,0.192823,0.0195328,-0.120981,0.755066
172.91,0,,32.4133,4.87519,-0.118148,-5.32749,0.2965,-8.77546,53.0648,3.76647,-4.70114,3.14743,-3.73549,-8.72153,3.39905,2.08629,3.14585,3.14585,1.22475,-1.22475,2.27406,-2.27406,28.5164,-1.80595,2.89219,-1.70516,5.63708,-8.81412,145.699,-3.0948,1.34871,146.187,29.3159,1.26009,145.462,-23.7412,0.359162,141.566,-28.3662,5.94716,137.083,2.77384,6.32744,136.551,-0.948001,10.0738,139.155,1.78494,1.42876,101.565,46.3833,-152.353,-126.943,-428.241,69.8304,-263.18,-527.34,-213.89,2293.94,-653.78,1310.52,-28.8225,-80.0776,-55.1861,72.27,52.2297,-144.519,-18.5618,0,-2.04426,-0.315883,-0.561326,-0.337125,0.59672,0.134958,0.777519,-0.690834,-0.007935,-0.655736,0.253554,-0.167917,0.896595,0.348114,-0.678466,0.312344,0.199476,-0.740405,0.191297,0.019593,-0.12122,0.755154
172.92,0,,33.7284,4.6883,-0.360296,-5.37462,0.625179,-8.46878,54.9588,3.57361,-2.95608,3.08947,-5.59033,-8.65804,4.35047,1.84972,3.1359,3.1359,1.28269,-1.28269,2.34808,-2.34808,27.3821,-1.79237,4.30296,-1.74414,6.59314,-8.80136,145.606,-3.08071,1.41033,145.786,30.6486,0.905974,145.423,-24.3053,-0.118821,140.538,-27.1855,7.70745,137.303,2.5854,6.47533,136.787,-0.946467,10.0598,139.149,1.77143,1.4692,115.733,13.1929,-156.246,-68.377,-364.277,82.0432,-271.496,-514.156,-236.318,-673.835,835.913,1720.21,-53.7049,-43.9478,-55.1861,19.5324,38.5604,-91.318,9.73731,1.96487,19.9316,-0.315139,-0.561855,-0.336869,0.591946,0.146674,0.778294,-0.694115,-0.00628683,-0.651023,0.238715,-0.173405,0.901269,0.349391,-0.678883,0.311241,0.197885,-0.740755,0.190072,0.0196539,-0.121586,0.755149
172.93,0,,34.9041,4.48253,-0.650362,-5.4016,1.24806,-8.17636,56.5749,3.33537,-0.481982,3.00526,-7.31943,-8.58279,4.67561,1.63404,3.13363,3.13363,1.37251,-1.37251,2.42354,-2.42354,25.3883,-1.77298,5.5623,-1.78726,7.18349,-8.77839,145.496,-3.07262,1.50374,145.04,31.8345,0.341848,145.143,-24.7377,-0.560077,139.984,-25.1758,8.95902,137.489,2.37388,6.63522,137.006,-0.921923,10.041,139.144,1.75213,1.51637,124.985,-20.0271,-137.202,12.6993,-289.558,25.3997,-284.196,-398.402,-200.688,-1583.05,1210.98,772.899,-74.2214,-5.85541,-46.3834,28.322,39.5302,-121.083,21.4525,-16.0464,4.34406,-0.314116,-0.56249,-0.336701,0.588061,0.15846,0.778384,-0.697007,-0.00683639,-0.646283,0.219491,-0.172797,0.906833,0.350604,-0.679478,0.309708,0.196307,-0.741095,0.189104,0.0197765,-0.122016,0.755168
172.94,0,,36.0269,4.25317,-0.980299,-5.40304,2.14216,-7.91247,57.9399,3.07444,0.14411,2.93418,-8.51206,-8.54046,4.73453,1.43708,3.13818,3.13818,1.50517,-1.50517,2.50045,-2.50045,25.0667,-1.7594,6.19071,-1.79058,7.6798,-8.75798,145.375,-3.06963,1.6407,143.974,32.9512,-0.416452,144.627,-24.9832,-0.937062,139.407,-24.8263,9.76861,137.638,2.13742,6.81375,137.188,-0.900447,10.0117,139.116,1.73863,1.52311,134.271,-34.676,-115.722,86.9031,-179.177,-93.7566,-257.304,-149.437,-119.153,-599.018,815.847,57.6836,-69.323,23.9364,-17.0975,40.5298,70.7941,-91.318,1.52146,-5.8946,-9.19919,-0.312765,-0.56327,-0.336692,0.584391,0.169628,0.778252,-0.699316,-0.00976613,-0.641879,0.214187,-0.17616,0.908632,0.351771,-0.680285,0.3077,0.194956,-0.741308,0.188364,0.0198988,-0.122079,0.755302
172.95,0,,37.1233,3.97378,-1.33291,-5.37102,3.17646,-7.59152,59.0919,2.78855,1.30547,2.87403,-9.34449,-8.4805,4.33738,1.206,3.13278,3.13278,1.67011,-1.67011,2.57592,-2.57592,23.9986,-1.74194,6.55665,-1.79141,7.88616,-8.71204,145.221,-3.05465,1.80924,142.706,34.0355,-1.29841,143.946,-25.045,-1.21305,139.176,-23.7564,10.0531,137.808,1.85477,6.9954,137.396,-0.898913,9.96606,139.083,1.72126,1.52817,137.207,-41.5102,-121.591,147.959,-28.3026,-195.305,-250.977,58.0943,-7.34696,-1007.31,934.035,-401.817,-31.2362,39.0575,-15.6163,33.2052,74.2114,-36.1298,-1.52146,4.91217,24.5312,-0.311114,-0.564302,-0.336628,0.580431,0.179397,0.778323,-0.70083,-0.0145269,-0.638205,0.205519,-0.17329,0.911559,0.352855,-0.681234,0.305063,0.193491,-0.741432,0.187387,0.0200813,-0.122136,0.755461
