"Time,s",Activities,Activity Names,"Hip Flexion LT,deg","Hip Flexion RT,deg","Hip Abduction LT,deg","Hip Abduction RT,deg","Hip Rotation Ext LT,deg","Hip Rotation Ext RT,deg","Knee Flexion LT,deg","Knee Flexion RT,deg","Ankle Dorsiflexion LT,deg","Ankle Dorsiflexion RT,deg","Ankle Inversion LT,deg","Ankle Inversion RT,deg","Ankle Abduction LT,deg","Ankle Abduction RT,deg","Pelvic Tilt LT,deg","Pelvic Tilt RT,deg","Pelvic Obliquity LT,deg","Pelvic Obliquity RT,deg","Pelvic Rotation LT,deg","Pelvic Rotation RT,deg","Foot Pitch Down LT,deg","Foot Pitch Down RT,deg","Foot Roll Med LT,deg","Foot Roll Med RT,deg","Foot Rotation Ext LT,deg","Foot Rotation Ext RT,deg","Pelvis Accel Sensor X,mG","Pelvis Accel Sensor Y,mG","Pelvis Accel Sensor Z,mG","Thigh Accel Sensor X LT,mG","Thigh Accel Sensor Y LT,mG","Thigh Accel Sensor Z LT,mG","Shank Accel Sensor X LT,mG","Shank Accel Sensor Y LT,mG","Shank Accel Sensor Z LT,mG","Foot Accel Sensor X LT,mG","Foot Accel Sensor Y LT,mG","Foot Accel Sensor Z LT,mG","Thigh Accel Sensor X RT,mG","Thigh Accel Sensor Y RT,mG","Thigh Accel Sensor Z RT,mG","Shank Accel Sensor X RT,mG","Shank Accel Sensor Y RT,mG","Shank Accel Sensor Z RT,mG","Foot Accel Sensor X RT,mG","Foot Accel Sensor Y RT,mG","Foot Accel Sensor Z RT,mG","Pelvis Rot X,","Pelvis Rot Y,","Pelvis Rot Z,","LT Thigh Rot X,","LT Thigh Rot Y,","LT Thigh Rot Z,","LT Shank Rot X,","LT Shank Rot Y,","LT Shank Rot Z,","LT Foot Rot X,","LT Foot Rot Y,","LT Foot Rot Z,","RT Thigh Rot X,","RT Thigh Rot Y,","RT Thigh Rot Z,","RT Shank Rot X,","RT Shank Rot Y,","RT Shank Rot Z,","RT Foot Rot X,","RT Foot Rot Y,","RT Foot Rot Z,",,,,,,,,,,,,,,,,,,,,,
114.1,0,,27.3012,6.95458,2.45367,-5.32317,5.64615,-6.83836,48.9407,9.37307,3.44775,7.02759,-5.02202,-8.30532,2.46728,0.832977,2.80558,2.80558,0.951156,-0.951156,4.92254,-4.92254,21.1774,-2.5101,1.80951,-4.00994,13.0531,-10.779,146.654,-2.71368,1.18845,141.043,24.8235,1.16147,140.2,-24.1102,0.882513,137.616,-20.6065,6.81144,139.982,4.98422,5.96459,138.539,-4.24146,11.8288,140.79,2.46611,3.53989,39.5678,157.216,-125.005,-18.5758,-418.444,51.2739,-106.438,-315.462,-242.671,83.6059,1179.23,1033.16,-33.1884,-124.991,-33.2005,10.7428,-29.2782,-136.719,2.43433,-4.91217,6.89939,-0.322722,-0.560353,-0.341034,0.611113,0.126715,0.775061,-0.687347,-0.035463,-0.642668,0.198924,-0.133124,0.924485,0.31813,-0.687653,0.312697,0.20686,-0.744549,0.15516,0.00909485,-0.138498,0.745655
114.11,0,,28.6017,6.97252,2.17677,-5.27137,5.73119,-6.50172,50.9131,9.60223,1.40356,7.21241,-8.92772,-8.24418,3.29868,0.454451,2.77008,2.77008,1.00827,-1.00827,4.998,-4.998,24.0084,-2.57023,4.97175,-4.1783,13.6486,-10.8786,146.704,-2.67173,1.24593,140.993,26.1379,0.761366,140.392,-24.7702,0.628669,136.819,-23.2897,10.972,140.372,5.00824,5.99301,138.879,-4.43934,11.9401,140.817,2.524,3.69321,75.2095,117.667,-118.158,68.377,-420.882,11.2388,-120.585,-389.13,-292.995,332.049,-495.021,1301.29,-36.1346,-66.4042,-28.3125,2.92987,-120.114,-124.504,5.32509,-15.064,-1.5332,-0.322775,-0.560645,-0.341514,0.606951,0.137943,0.775718,-0.689669,-0.0311294,-0.639435,0.201612,-0.173961,0.918149,0.317707,-0.687724,0.313068,0.205825,-0.74523,0.151744,0.0083621,-0.139714,0.745509
114.12,0,,29.7274,6.93004,1.89585,-5.1933,6.01045,-6.25066,52.5762,9.80417,2.17861,7.40817,-10.966,-8.1995,3.85876,0.138646,2.71101,2.71101,1.10968,-1.10968,5.07347,-5.07347,23.785,-2.63231,6.78378,-4.32759,14.3095,-10.9909,146.764,-2.60222,1.34522,140.757,27.3111,0.313233,140.442,-25.2644,0.400209,136.265,-23.0041,13.0015,140.696,5.01101,6.03298,139.165,-4.63263,12.0467,140.845,2.58382,3.82463,108.871,63.9739,-128.418,132.322,-355.96,-99.1262,-153.804,-409.702,-226.54,-1360.73,419.39,1405.3,-39.0452,0.482589,4.40134,21.4857,-112.772,-131.348,0,-11.298,7.92152,-0.322769,-0.561184,-0.342241,0.603317,0.14851,0.775999,-0.691558,-0.0286267,-0.636502,0.191536,-0.186958,0.918493,0.317091,-0.688079,0.312819,0.205153,-0.745778,0.148692,0.00762994,-0.140757,0.745353
114.13,0,,30.793,6.87624,1.60652,-5.04363,6.52416,-6.03527,53.9524,9.97207,2.46562,7.5744,-10.9325,-8.19598,4.15262,-0.135345,2.67096,2.67096,1.26676,-1.26676,5.14893,-5.14893,23.8365,-2.66916,6.5087,-4.42379,14.9077,-11.0904,146.802,-2.54649,1.50135,140.268,28.4123,-0.210014,140.228,-25.5375,0.300292,135.726,-22.987,12.9927,140.965,4.99069,6.0583,139.396,-4.81517,12.1427,140.85,2.61855,3.91056,106.925,27.8419,-94.722,127.939,-221.675,-200.2,-187.521,-275.912,-100.593,-1073.34,1229.06,979.561,-29.2839,51.7657,16.6108,21.974,-15.1471,-95.6962,-0.912873,-11.298,12.2656,-0.322272,-0.561901,-0.343147,0.599633,0.157782,0.776398,-0.692392,-0.0286259,-0.634286,0.19233,-0.185921,0.919899,0.316123,-0.688646,0.31185,0.204729,-0.746216,0.146008,0.00720261,-0.141428,0.745287
114.14,0,,31.7954,6.79034,1.27439,-4.83532,7.17577,-5.82844,55.0642,10.1196,2.54675,7.73844,-10.9182,-8.18657,4.07697,-0.376325,2.63205,2.63205,1.48613,-1.48613,5.2244,-5.2244,23.8734,-2.6905,6.29671,-4.51336,15.2525,-11.1567,146.813,-2.48566,1.71975,139.621,29.4486,-0.799689,139.854,-25.6107,0.292191,135.435,-22.9828,12.938,141.206,4.94451,6.08939,139.604,-5.00538,12.2306,140.872,2.63785,3.99143,104.979,16.1049,-85.9383,90.3394,-52.73,-201.649,-206.548,-77.1451,-38.0606,-805.657,1175.7,-104.012,-39.0452,54.2108,-22.9589,42.4831,37.5906,-74.7247,-6.39011,-16.5376,2.55533,-0.321319,-0.562918,-0.344209,0.595932,0.16554,0.776915,-0.692431,-0.0304586,-0.632856,0.192999,-0.185003,0.920683,0.314656,-0.689618,0.309956,0.204476,-0.746552,0.143439,0.0068974,-0.142099,0.745164
114.15,0,,32.7216,6.6582,0.869832,-4.58384,7.96988,-5.59307,55.9316,10.2534,3.21523,7.8992,-11.3415,-8.17481,3.44633,-0.652517,2.5849,2.5849,1.76614,-1.76614,5.29986,-5.29986,23.0803,-2.69438,6.68788,-4.57556,15.1846,-11.2256,146.813,-2.41076,1.99737,138.824,30.4072,-1.49361,139.382,-25.5066,0.312714,135.677,-22.2305,13.0584,141.47,4.86414,6.14179,139.835,-5.214,12.2939,140.878,2.64364,4.0504,112.797,7.81474,-85.4397,49.8012,116.215,-159.191,-248.536,125.026,66.3988,-1309.19,968.653,79.6366,-2.94614,67.3694,-58.1062,55.6675,35.651,-70.3097,-8.368,-6.38582,-1.5332,-0.320024,-0.564238,-0.345476,0.592435,0.171883,0.77738,-0.692053,-0.0338763,-0.63193,0.186528,-0.183293,0.921716,0.312763,-0.691021,0.307148,0.204116,-0.746756,0.140696,0.00677544,-0.142589,0.745115
114.16,0,,33.5714,6.49302,0.399801,-4.29962,8.80078,-5.2978,56.5681,10.3533,3.54584,8.03372,-11.2389,-8.15718,2.61276,-0.947415,2.51929,2.51929,2.0805,-2.0805,5.37387,-5.37387,22.4493,-2.69438,6.54655,-4.61952,14.9025,-11.2537,146.775,-2.31368,2.30722,137.968,31.2924,-2.25906,138.876,-25.2384,0.342959,136.089,-21.655,12.6109,141.755,4.76531,6.19909,140.099,-5.40882,12.336,140.883,2.64171,4.09252,88.8654,-5.85362,-86.4178,31.7234,227.031,-78.6216,-375.991,244.619,162.13,-1029.87,944.839,404.239,-9.26436,59.5836,-56.6461,3.41818,41.9777,-83.9963,0,-14.0815,12.7766,-0.318437,-0.565886,-0.346637,0.589135,0.176948,0.777802,-0.691381,-0.0384541,-0.631563,0.183547,-0.178298,0.922374,0.310508,-0.692677,0.303733,0.203445,-0.746943,0.13795,0.00671436,-0.142955,0.745049
114.17,0,,34.4139,6.3184,-0.110832,-4.00497,9.5087,-5.00823,57.0052,10.4123,3.89219,8.15948,-11.0478,-8.13014,1.73626,-1.22471,2.47186,2.47186,2.40355,-2.40355,5.44933,-5.44933,21.6095,-2.69438,6.32951,-4.66265,14.4192,-11.269,146.715,-2.23248,2.6273,137.232,32.1395,-3.0005,138.541,-24.806,0.258705,136.704,-20.8963,11.9621,142.013,4.64246,6.25727,140.335,-5.58983,12.3677,140.883,2.64171,4.13633,50.2876,5.3782,-87.8945,12.2013,216.319,-49.3258,-511.716,327.124,215.824,-918.953,865.239,268.584,-23.4271,13.1908,-71.289,-6.83635,111.34,-61.5164,7.75942,-2.45608,9.71025,-0.316609,-0.567539,-0.347738,0.585893,0.181035,0.778221,-0.691132,-0.0434589,-0.631681,0.179819,-0.171335,0.923021,0.308183,-0.694435,0.299882,0.202835,-0.747063,0.135447,0.00665323,-0.143319,0.74504
114.18,0,,35.2431,6.12773,-0.615247,-3.73011,9.97758,-4.72865,57.2495,10.4327,4.42261,8.27212,-11.1713,-8.12896,0.87795,-1.47779,2.43351,2.43351,2.70363,-2.70363,5.5277,-5.5277,20.3868,-2.68856,6.44056,-4.69001,13.7244,-11.269,146.643,-2.16177,2.9254,136.755,32.9639,-3.62645,138.497,-24.2045,-0.0086415,137.567,-19.7796,11.4786,142.249,4.4919,6.31323,140.56,-5.75857,12.4087,140.889,2.63592,4.16497,17.1039,22.9391,-95.7001,-25.3986,153.313,-27.8223,-564.958,404.777,198.257,-1030.82,563.375,211.355,0.496939,-23.9364,-92.28,19.5324,147.961,-38.0798,-8.368,-7.85947,4.85513,-0.314842,-0.569072,-0.348719,0.582667,0.184334,0.77866,-0.691729,-0.0484021,-0.63228,0.172435,-0.164439,0.923521,0.305799,-0.696258,0.295606,0.202284,-0.747241,0.133065,0.0066533,-0.143565,0.744987
114.19,0,,36.0474,5.9248,-1.0915,-3.48546,10.1867,-4.40485,57.2943,10.4327,4.88037,8.3629,-11.2246,-8.09957,0.193484,-1.78259,2.39886,2.39886,2.9646,-2.9646,5.60462,-5.60462,19.0584,-2.66916,6.4027,-4.71904,12.9329,-11.2894,146.588,-2.09795,3.18451,136.573,33.7658,-4.10473,138.783,-23.4356,-0.480683,138.533,-18.5563,10.8243,142.529,4.31824,6.36341,140.835,-5.93191,12.4274,140.889,2.61662,4.1953,-12.222,33.6955,-97.1768,-47.859,55.6473,4.89512,-525.41,469.245,133.792,-928.691,403.293,341.862,15.6181,-68.3668,-86.9053,38.0883,140.618,-4.37826,-6.39011,-2.45608,8.17705,-0.313314,-0.57041,-0.349571,0.579501,0.1869,0.779097,-0.693336,-0.0531645,-0.633274,0.164991,-0.155835,0.923898,0.303612,-0.697929,0.291343,0.201373,-0.74738,0.130444,0.00677508,-0.143864,0.744954
