"Time,s",Activities,Activity Names,"Hip Flexion LT,deg","Hip Flexion RT,deg","Hip Abduction LT,deg","Hip Abduction RT,deg","Hip Rotation Ext LT,deg","Hip Rotation Ext RT,deg","Knee Flexion LT,deg","Knee Flexion RT,deg","Ankle Dorsiflexion LT,deg","Ankle Dorsiflexion RT,deg","Ankle Inversion LT,deg","Ankle Inversion RT,deg","Ankle Abduction LT,deg","Ankle Abduction RT,deg","Pelvic Tilt LT,deg","Pelvic Tilt RT,deg","Pelvic Obliquity LT,deg","Pelvic Obliquity RT,deg","Pelvic Rotation LT,deg","Pelvic Rotation RT,deg","Foot Pitch Down LT,deg","Foot Pitch Down RT,deg","Foot Roll Med LT,deg","Foot Roll Med RT,deg","Foot Rotation Ext LT,deg","Foot Rotation Ext RT,deg","Pelvis Accel Sensor X,mG","Pelvis Accel Sensor Y,mG","Pelvis Accel Sensor Z,mG","Thigh Accel Sensor X LT,mG","Thigh Accel Sensor Y LT,mG","Thigh Accel Sensor Z LT,mG","Shank Accel Sensor X LT,mG","Shank Accel Sensor Y LT,mG","Shank Accel Sensor Z LT,mG","Foot Accel Sensor X LT,mG","Foot Accel Sensor Y LT,mG","Foot Accel Sensor Z LT,mG","Thigh Accel Sensor X RT,mG","Thigh Accel Sensor Y RT,mG","Thigh Accel Sensor Z RT,mG","Shank Accel Sensor X RT,mG","Shank Accel Sensor Y RT,mG","Shank Accel Sensor Z RT,mG","Foot Accel Sensor X RT,mG","Foot Accel Sensor Y RT,mG","Foot Accel Sensor Z RT,mG","Pelvis Rot X,","Pelvis Rot Y,","Pelvis Rot Z,","LT Thigh Rot X,","LT Thigh Rot Y,","LT Thigh Rot Z,","LT Shank Rot X,","LT Shank Rot Y,","LT Shank Rot Z,","LT Foot Rot X,","LT Foot Rot Y,","LT Foot Rot Z,","RT Thigh Rot X,","RT Thigh Rot Y,","RT Thigh Rot Z,","RT Shank Rot X,","RT Shank Rot Y,","RT Shank Rot Z,","RT Foot Rot X,","RT Foot Rot Y,","RT Foot Rot Z,",,,,,,,,,,,,,,,,,,,,,
66.79,0,,23.8668,6.98951,2.66546,-3.4297,3.98322,-5.09239,42.0305,8.63339,7.59909,5.93069,1.07952,-8.48873,6.17111,2.27446,2.51048,2.51048,1.7978,-1.7978,1.75743,-1.75743,12.7703,-1.87191,-0.734405,-2.50798,12.7605,-4.44278,146.978,-2.4539,1.87391,143.519,21.6696,3.1078,141.722,-20.3175,1.90707,135.66,-12.4504,2.13117,142.117,4.98515,4.88537,140.944,-3.53429,10.7826,144.286,1.86598,2.36386,75.2095,130.384,-112.309,30.7771,-368.631,185.066,25.4005,-21.5137,-279.792,-200.227,1099.19,1223.16,28.8225,-105.944,-63.4809,29.2987,44.9332,-114.239,-17.0403,2.45608,17.1207,-0.321366,-0.563139,-0.345904,0.619647,0.0975981,0.773827,-0.676813,-0.0463294,-0.665825,0.159915,-0.060365,0.94405,0.314902,-0.681137,0.315329,0.185559,-0.745104,0.149851,0.0119022,-0.129765,0.725303
66.8,0,,25.3961,6.92532,2.48074,-3.36818,4.71298,-4.89126,44.3302,8.61751,3.90551,5.92631,0.695153,-8.40173,6.72974,2.11931,2.48151,2.48151,1.8959,-1.8959,1.86192,-1.86192,17.3323,-1.86415,-1.1483,-2.67385,14.0013,-4.48872,146.945,-2.41855,1.97538,142.75,23.2593,2.61573,141.062,-21.0393,1.85522,134.166,-16.8023,3.1705,142.293,4.94173,4.94532,141.115,-3.56037,10.867,144.313,1.86019,2.52729,74.2195,113.269,-125.484,24.4026,-518.548,261.24,-75.7043,-25.4253,-209.968,375.514,1179.67,1316.88,-21.0134,-78.5976,-24.419,41.0181,156.735,-96.6896,17.0403,5.8946,19.165,-0.320761,-0.563758,-0.346153,0.613488,0.107182,0.776581,-0.677905,-0.0459017,-0.661302,0.189276,-0.0839259,0.941008,0.315389,-0.681197,0.315389,0.184758,-0.745746,0.148502,0.0116585,-0.131174,0.725086
66.81,0,,26.6789,6.81489,2.2481,-3.29299,5.45078,-4.63165,46.2936,8.6107,2.63153,5.98428,-1.85649,-8.31825,7.43966,1.88053,2.42698,2.42698,2.00827,-2.00827,1.9664,-1.9664,19.3482,-1.90488,0.80507,-2.8306,15.3074,-4.54996,146.918,-2.35653,2.09035,141.97,24.6174,2.06233,140.475,-21.6538,1.73748,132.711,-18.6351,6.10141,142.54,4.87338,5.0115,141.351,-3.61866,10.9431,144.335,1.89879,2.67892,95.2154,84.9518,-148.92,48.8052,-541.974,173.352,-176.267,-85.91,-169.919,158.661,289.074,1462.38,-22.4687,-61.514,-29.7937,67.3869,129.397,-76.6747,-4.86866,-11.7892,-14.0543,-0.32021,-0.564549,-0.346457,0.608739,0.118232,0.778122,-0.679237,-0.045962,-0.656897,0.192454,-0.111334,0.940479,0.315755,-0.681378,0.315083,0.183664,-0.746376,0.146614,0.0110479,-0.132391,0.724947
66.82,0,,27.7533,6.66953,1.96206,-3.16671,6.13917,-4.2565,47.9186,8.63566,3.79894,6.05427,-3.47412,-8.23948,8.00484,1.52291,2.35228,2.35228,2.17404,-2.17404,2.07089,-2.07089,18.7245,-1.92428,2.11489,-2.94588,16.3862,-4.61121,146.89,-2.27203,2.25757,141.251,25.7779,1.51711,140.019,-22.1269,1.51604,131.716,-17.9382,7.57617,142.902,4.78194,5.08878,141.697,-3.73525,10.9923,144.346,1.91808,2.79181,108.393,61.5373,-131.353,64.9408,-500.478,-40.0351,-216.808,-135.746,-152.353,-1233.9,1191.8,1224.68,-7.80904,-36.1298,-23.9323,63.9688,77.6288,-25.8648,-24.3433,6.38582,4.85513,-0.319417,-0.565648,-0.346945,0.605,0.129765,0.778834,-0.68099,-0.0465102,-0.65273,0.182261,-0.118354,0.943474,0.315808,-0.681788,0.314282,0.182073,-0.746907,0.143864,0.0106818,-0.133308,0.724833
66.83,0,,28.7132,6.49868,1.64456,-3.00913,6.831,-3.8143,49.2321,8.64927,4.09806,6.10457,-4.13358,-8.13719,8.30961,1.10697,2.27418,2.27418,2.37251,-2.37251,2.17828,-2.17828,18.7933,-1.9204,2.34959,-3.06945,17.1568,-4.6648,146.846,-2.18215,2.45725,140.526,26.8212,0.957583,139.601,-22.4016,1.26058,130.964,-17.9276,8.08161,143.314,4.6637,5.17316,142.103,-3.86563,11.0298,144.357,1.91422,2.91312,122.083,41.9856,-109.854,85.4589,-325.176,-230.945,-230.457,-148.423,-88.3845,-929.166,1397.97,810.598,7.3121,-24.419,-17.0975,53.7142,-45.395,-36.1298,-16.1274,6.87704,16.0986,-0.318376,-0.566925,-0.347492,0.601702,0.140568,0.779197,-0.682645,-0.0482197,-0.649135,0.180973,-0.121035,0.944904,0.315511,-0.682478,0.312825,0.180188,-0.747425,0.140756,0.010499,-0.134351,0.724736
66.84,0,,29.6203,6.32029,1.28134,-2.79794,7.61592,-3.34072,50.3326,8.66288,4.33784,6.17675,-4.85345,-7.9961,8.20559,0.68993,2.2009,2.2009,2.61733,-2.61733,2.28712,-2.28712,18.7613,-1.92622,2.66001,-3.21542,17.5669,-4.68266,146.769,-2.09496,2.70308,139.686,27.7996,0.334183,139.113,-22.5268,1.01484,130.568,-17.8551,8.51266,143.731,4.53162,5.25221,142.51,-4.01136,11.0509,144.368,1.92001,3.05802,114.265,39.0737,-102.547,85.9569,-123.53,-304.197,-115.251,-32.7414,-12.7053,-803.757,1236.34,-345.193,-4.8984,-45.3955,-7.32146,26.3688,-183.612,-72.2597,-0.456437,0,-16.6096,-0.316924,-0.568412,-0.348116,0.598485,0.150033,0.779526,-0.683979,-0.0512709,-0.645892,0.179151,-0.123483,0.945684,0.314767,-0.683429,0.310738,0.178289,-0.747827,0.137578,0.0101935,-0.135567,0.724591
66.85,0,,30.4906,6.15983,0.88739,-2.53207,8.46635,-2.90994,51.2628,8.68784,5.06566,6.2883,-5.69246,-7.86677,7.60914,0.326809,2.13586,2.13586,2.90521,-2.90521,2.39597,-2.39597,18.0714,-1.96308,3.25309,-3.34729,17.5643,-4.68011,146.682,-2.01256,2.99181,138.77,28.7257,-0.331117,138.552,-22.5317,0.832284,130.662,-17.2009,8.87588,144.099,4.41431,5.3135,142.867,-4.15249,11.0649,144.396,1.95668,3.18607,98.6293,34.1709,-97.6563,45.9167,103.022,-287.114,-100.608,43.4621,77.6126,-1189.96,1032.82,-260.257,-4.8984,-39.5401,-20.5043,-25.8805,-240.737,-85.4312,2.43433,-4.42095,4.34406,-0.315142,-0.570039,-0.348896,0.595262,0.158277,0.779908,-0.684733,-0.0552401,-0.643227,0.172619,-0.123971,0.946538,0.313434,-0.68461,0.308185,0.1767,-0.748122,0.134707,0.00964366,-0.136598,0.724434
66.86,0,,31.3214,6.00692,0.450645,-2.24641,9.2869,-2.54334,51.9778,8.73549,5.40474,6.43703,-5.86543,-7.7445,6.77774,0.0374125,2.07138,2.07138,3.2117,-3.2117,2.50771,-2.50771,17.5803,-2.01351,3.22028,-3.47667,17.2796,-4.6648,146.583,-1.92897,3.29926,137.886,29.5968,-1.02401,138.025,-22.3691,0.697261,131.019,-16.764,8.59581,144.39,4.31085,5.3668,143.147,-4.30435,11.0813,144.418,2.00685,3.31243,68.3475,31.7344,-92.2864,-0.996024,293.956,-181.644,-236.333,160.665,196.269,-982.37,952.557,-82.5132,-22.9657,-24.419,-10.2627,-41.9948,-227.068,-83.4812,-17.6489,-18.9937,-13.2877,-0.313195,-0.571759,-0.349696,0.592204,0.165417,0.780206,-0.684964,-0.0598779,-0.641505,0.169994,-0.120674,0.946715,0.311612,-0.686035,0.305203,0.17567,-0.748277,0.13221,0.00897268,-0.137581,0.724285
66.87,0,,32.133,5.88987,-0.00731566,-1.96831,9.97414,-2.26519,52.509,8.79448,5.67479,6.57155,-5.68972,-7.67631,5.86415,-0.154051,2.03389,2.03389,3.51489,-3.51489,2.61945,-2.61945,17.0058,-2.03679,2.86948,-3.56872,16.7728,-4.64693,146.473,-1.87114,3.6041,137.139,30.4086,-1.68318,137.652,-22.0765,0.52173,131.595,-16.261,7.91313,144.582,4.22403,5.41698,143.328,-4.44855,11.1118,144.44,2.03,3.40341,30.7598,41.0051,-88.374,-32.7194,376.469,-74.226,-402.34,284.676,265.153,-886.175,895.888,-13.626,-24.421,10.2631,-24.9057,-25.8805,-137.201,-44.9231,-0.456437,-6.38582,13.7988,-0.311118,-0.573343,-0.350488,0.589277,0.171155,0.780515,-0.685267,-0.0645776,-0.640466,0.168283,-0.114325,0.946644,0.309409,-0.687671,0.301901,0.175297,-0.74837,0.130252,0.00860637,-0.138312,0.724156
66.88,0,,32.9094,5.76245,-0.476615,-1.71467,10.4292,-2.02412,52.834,8.84213,5.98966,6.68966,-5.67764,-7.59636,4.95129,-0.281694,1.99356,1.99356,3.80338,-3.80338,2.73265,-2.73265,16.2004,-2.04067,2.66506,-3.66991,16.0231,-4.61121,146.358,-1.81002,3.89392,136.639,31.1809,-2.24475,137.553,-21.6197,0.196054,132.436,-15.5534,7.24905,144.731,4.13443,5.47383,143.454,-4.58354,11.1411,144.472,2.03386,3.50619,-6.82792,52.742,-106.44,-51.2454,310.545,-8.29174,-520.032,372.542,267.584,-908.264,630.848,110.371,-45.3989,13.6734,-40.0353,-20.9974,-65.899,-51.2514,-4.86866,-16.0464,-13.7988,-0.309094,-0.574912,-0.351149,0.586394,0.175363,0.780922,-0.686272,-0.0691583,-0.640004,0.164738,-0.107669,0.946253,0.307086,-0.689433,0.298357,0.175183,-0.748403,0.12861,0.00836238,-0.139169,0.723925
