"Time,s",Activities,Activity Names,"Hip Flexion LT,deg","Hip Flexion RT,deg","Hip Abduction LT,deg","Hip Abduction RT,deg","Hip Rotation Ext LT,deg","Hip Rotation Ext RT,deg","Knee Flexion LT,deg","Knee Flexion RT,deg","Ankle Dorsiflexion LT,deg","Ankle Dorsiflexion RT,deg","Ankle Inversion LT,deg","Ankle Inversion RT,deg","Ankle Abduction LT,deg","Ankle Abduction RT,deg","Pelvic Tilt LT,deg","Pelvic Tilt RT,deg","Pelvic Obliquity LT,deg","Pelvic Obliquity RT,deg","Pelvic Rotation LT,deg","Pelvic Rotation RT,deg","Foot Pitch Down LT,deg","Foot Pitch Down RT,deg","Foot Roll Med LT,deg","Foot Roll Med RT,deg","Foot Rotation Ext LT,deg","Foot Rotation Ext RT,deg","Pelvis Accel Sensor X,mG","Pelvis Accel Sensor Y,mG","Pelvis Accel Sensor Z,mG","Thigh Accel Sensor X LT,mG","Thigh Accel Sensor Y LT,mG","Thigh Accel Sensor Z LT,mG","Shank Accel Sensor X LT,mG","Shank Accel Sensor Y LT,mG","Shank Accel Sensor Z LT,mG","Foot Accel Sensor X LT,mG","Foot Accel Sensor Y LT,mG","Foot Accel Sensor Z LT,mG","Thigh Accel Sensor X RT,mG","Thigh Accel Sensor Y RT,mG","Thigh Accel Sensor Z RT,mG","Shank Accel Sensor X RT,mG","Shank Accel Sensor Y RT,mG","Shank Accel Sensor Z RT,mG","Foot Accel Sensor X RT,mG","Foot Accel Sensor Y RT,mG","Foot Accel Sensor Z RT,mG","Pelvis Rot X,","Pelvis Rot Y,","Pelvis Rot Z,","LT Thigh Rot X,","LT Thigh Rot Y,","LT Thigh Rot Z,","LT Shank Rot X,","LT Shank Rot Y,","LT Shank Rot Z,","LT Foot Rot X,","LT Foot Rot Y,","LT Foot Rot Z,","RT Thigh Rot X,","RT Thigh Rot Y,","RT Thigh Rot Z,","RT Shank Rot X,","RT Shank Rot Y,","RT Shank Rot Z,","RT Foot Rot X,","RT Foot Rot Y,","RT Foot Rot Z,",,,,,,,,,,,,,,,,,,,,,
126.5,0,,3.63636,0.511622,1.08518,-4.75577,-0.30708,-4.31033,8.60043,1.06975,5.59497,1.12842,4.65196,-1.90933,-1.03439,8.26448,1.0337,1.0337,0.266875,-0.266875,4.39376,-4.39376,0.42081,0.870427,-2.76771,-3.68981,3.09725,-0.448884,146.187,-1.01026,0.345232,146.516,2.61867,1.44451,146.263,-5.97883,1.9243,147.486,-0.420477,-2.74497,141.9,-0.115036,5.12378,141.798,-1.17995,5.67295,150.136,-0.870425,3.69569,-11.234,17.0827,25.3941,-32.6967,117.69,35.1458,51.2895,100.079,41.0194,-23.4655,-14.0517,9.8449,15.1199,17.0813,-1.47705,-32.7025,-89.8467,-46.8879,-4.45296,-18.083,-14.101,-0.319977,-0.563103,-0.340059,-0.713088,-0.0499888,-0.698927,-0.668007,-0.0856982,-0.715678,0.0988789,0.0132449,0.916034,0.355307,-0.677958,0.300494,0.16633,-0.73405,0.184214,0.0133064,-0.13752,0.732219
126.51,0,,4.15245,0.494408,1.14342,-4.78881,-0.351656,-4.45694,9.65276,1.09081,6.09775,1.22373,4.82807,-1.98752,-0.979384,8.45156,1.05123,1.05123,0.320749,-0.320749,4.47259,-4.47259,0.471561,0.847951,-2.8014,-3.76275,3.1993,-0.480598,146.17,-1.02297,0.401725,146.554,3.11961,1.56477,146.247,-6.52872,2.07504,147.447,-0.471259,-2.77456,141.735,-0.124166,5.21566,141.633,-1.21025,5.82016,150.164,-0.845906,3.76934,-8.30601,35.1652,32.7096,-23.4436,127.455,31.7299,62.9757,86.9071,38.0635,-15.7117,-10.1754,2.46123,7.34396,33.2178,-1.95271,-33.2175,-5.86677,-7.82359,-6.30836,-17.5512,4.8624,-0.319534,-0.563258,-0.340287,-0.710841,-0.0526753,-0.701075,-0.668257,-0.0820367,-0.715013,0.099371,0.0132454,0.91613,0.355855,-0.67826,0.300554,0.167854,-0.734528,0.184517,0.0128789,-0.138067,0.732023
126.52,0,,4.68482,0.504928,1.21485,-4.83037,-0.314509,-4.60774,10.7505,1.13763,6.65053,1.3308,4.9993,-2.0929,-0.990788,8.62919,1.07676,1.07676,0.368175,-0.368175,4.55277,-4.55277,0.50751,0.819345,-2.84027,-3.82281,3.32035,-0.52695,146.17,-1.04437,0.452359,146.521,3.63181,1.68821,146.153,-7.11277,2.21375,147.403,-0.505791,-2.81048,141.587,-0.114123,5.30887,141.474,-1.2466,5.98013,150.197,-0.819344,3.83011,-19.54,34.1654,20.0226,2.44933,131.33,51.2638,91.3101,111.819,46.8793,-9.18215,-9.20628,8.86041,-4.88158,45.4242,3.42976,-28.325,66.4269,53.2111,-3.89634,-11.7008,6.32112,-0.319161,-0.563307,-0.340585,-0.708517,-0.0554216,-0.703268,-0.668584,-0.0786138,-0.714055,0.0997969,0.0133673,0.916239,0.356342,-0.678563,0.300797,0.169379,-0.735076,0.1847,0.0124516,-0.138494,0.731839
126.53,0,,5.25859,0.526923,1.29562,-4.87583,-0.203069,-4.68733,11.9347,1.19147,7.2507,1.42611,5.15713,-2.20848,-1.06391,8.72934,1.10013,1.10013,0.410193,-0.410193,4.63567,-4.63567,0.537115,0.794826,-2.87525,-3.8743,3.46037,-0.5855,146.176,-1.06359,0.497971,146.423,4.18762,1.80984,145.994,-7.7375,2.34539,147.348,-0.53626,-2.84218,141.51,-0.0958635,5.39943,141.392,-1.28144,6.14241,150.224,-0.794825,3.88167,-16.1041,41.9926,0,35.146,138.666,71.2784,147.469,141.6,57.1471,-8.36596,-0.484541,3.93796,-12.7007,37.6015,14.1696,-8.8065,108.393,86.4346,0,-5.31854,-12.6422,-0.318867,-0.563327,-0.340902,-0.706023,-0.058291,-0.705596,-0.668977,-0.075382,-0.712802,0.100165,0.0134896,0.916375,0.356715,-0.678882,0.301108,0.170415,-0.735739,0.184454,0.0120855,-0.138861,0.731661
126.54,0,,5.87525,0.547005,1.38848,-4.88933,-0.0235263,-4.71665,13.2143,1.25233,7.91536,1.54613,5.28876,-2.33992,-1.19203,8.75296,1.13089,1.13089,0.463859,-0.463859,4.72129,-4.72129,0.56249,0.760091,-2.87914,-3.91399,3.61702,-0.670886,146.192,-1.08902,0.55551,146.274,4.78565,1.9478,145.769,-8.41916,2.48269,147.299,-0.560636,-2.84429,141.505,-0.0931246,5.47055,141.375,-1.33748,6.30817,150.246,-0.760089,3.92402,-13.1761,28.7949,8.29767,53.7298,151.375,72.2652,174.319,155.273,69.8004,-0.408096,-8.72174,28.8784,14.6447,41.494,27.8386,32.7025,96.1866,44.932,1.48432,14.1828,-2.4312,-0.318553,-0.563311,-0.341381,-0.703273,-0.0610984,-0.708156,-0.669407,-0.0721473,-0.71128,0.100346,0.0134283,0.91654,0.357073,-0.679109,0.301345,0.171149,-0.736477,0.183723,0.0116585,-0.139108,0.731553
126.55,0,,6.54366,0.57665,1.49068,-4.88613,0.196878,-4.70408,14.5757,1.30617,8.61687,1.6685,5.38991,-2.45437,-1.3604,8.72462,1.1721,1.1721,0.523349,-0.523349,4.80691,-4.80691,0.58998,0.719226,-2.86877,-3.96333,3.78078,-0.76359,146.209,-1.12437,0.619744,146.082,5.42731,2.09393,145.483,-9.13662,2.60583,147.233,-0.589074,-2.83056,141.532,-0.0949506,5.53195,141.397,-1.39504,6.46466,150.251,-0.717181,3.97374,0.478044,33.1942,12.206,34.174,150.859,91.3183,168.94,161.644,78.1494,-22.8534,-6.29903,3.93796,40.9966,32.7266,13.669,57.1135,44.4266,-20.4967,-13.73,-14.1828,9.23855,-0.31814,-0.563276,-0.341884,-0.700292,-0.063846,-0.710913,-0.66995,-0.0690337,-0.709442,0.100471,0.0132456,0.916755,0.357265,-0.679372,0.301414,0.171638,-0.737213,0.182808,0.0111697,-0.139408,0.731526
126.56,0,,7.2668,0.605339,1.57914,-4.83143,0.466811,-4.69989,16.019,1.37639,9.3447,1.80382,5.47279,-2.54615,-1.55964,8.70194,1.21701,1.21701,0.597608,-0.597608,4.89253,-4.89253,0.6217,0.680404,-2.84156,-4.02768,3.96353,-0.858734,146.225,-1.16158,0.699252,145.846,6.12243,2.23235,145.154,-9.88174,2.73039,147.156,-0.619543,-2.79886,141.554,-0.102254,5.55757,141.408,-1.47078,6.61303,150.262,-0.680403,4.03819,18.076,29.7948,8.29767,34.174,170.388,94.2282,218.282,190.923,88.884,-30.1991,-21.5621,-5.4147,27.8207,41.9852,11.7162,14.626,-21.4799,-38.5821,-0.55662,-12.7645,3.40368,-0.317648,-0.563269,-0.342491,-0.697112,-0.0664701,-0.713837,-0.670512,-0.066044,-0.707379,0.10053,0.0129401,0.917039,0.357259,-0.679542,0.301286,0.172256,-0.737856,0.181839,0.0106818,-0.13984,0.731488
126.57,0,,8.05499,0.659849,1.67639,-4.75719,0.806085,-4.72223,17.5872,1.43491,10.1541,1.92266,5.51849,-2.64813,-1.81253,8.70288,1.27483,1.27483,0.663339,-0.663339,4.97815,-4.97815,0.640731,0.637496,-2.79492,-4.07059,4.16527,-0.956317,146.247,-1.21243,0.771437,145.544,6.87524,2.35669,144.747,-10.6936,2.83726,147.057,-0.639856,-2.7492,141.554,-0.0958635,5.55536,141.397,-1.52379,6.74981,150.268,-0.637494,4.08054,31.7302,8.31282,9.27976,51.747,189.917,109.385,359.397,317.418,98.6332,-50.8079,-5.32995,-34.129,-21.9887,50.7904,6.35882,-21.4755,-31.2736,-52.2466,-15.2143,-16.1329,-23.8257,-0.317164,-0.563155,-0.343106,-0.693726,-0.0689758,-0.716921,-0.67126,-0.0631157,-0.704832,0.100407,0.0125737,0.917393,0.35689,-0.679722,0.300979,0.172864,-0.738456,0.181165,0.0101932,-0.14008,0.731467
126.58,0,,8.90086,0.718183,1.75991,-4.66307,1.20603,-4.75714,19.2851,1.47705,11.1018,2.01915,5.58369,-2.73879,-2.1372,8.73784,1.34649,1.34649,0.733022,-0.733022,5.06241,-5.06241,0.611126,0.610933,-2.72883,-4.12315,4.34802,-1.0295,146.253,-1.27631,0.848853,145.17,7.67731,2.45426,144.258,-11.5867,2.98163,146.964,-0.609387,-2.68264,141.527,-0.100428,5.53902,141.364,-1.56772,6.88891,150.284,-0.610932,4.13394,33.1942,-10.741,10.7429,102.522,223.653,134.283,465.315,413.56,84.4761,-56.7253,-13.0826,-16.08,-39.571,60.5404,-4.88177,-28.7885,21.9531,-11.7086,-10.2047,-3.01384,-13.6147,-0.316544,-0.563016,-0.343706,0.690197,0.0712292,0.720105,-0.671904,-0.0600612,-0.701995,0.0998577,0.0123296,0.917763,0.356284,-0.679974,0.300312,0.173591,-0.739044,0.180671,0.00982736,-0.140452,0.731375
126.59,0,,9.82511,0.784168,1.85222,-4.57142,1.6357,-4.76971,21.1238,1.50514,12.1402,2.11446,5.56176,-2.80337,-2.52896,8.78603,1.42768,1.42768,0.799377,-0.799377,5.14667,-5.14667,0.56249,0.582328,-2.54873,-4.20681,4.49516,-1.06854,146.225,-1.35042,0.924176,144.736,8.54832,2.54185,143.687,-12.5482,3.15432,146.876,-0.560636,-2.50408,141.489,-0.107732,5.52356,141.326,-1.60407,7.03033,150.306,-0.582327,4.2168,34.1801,-30.2804,40.0453,165.038,243.647,142.101,458.962,523.948,174.293,-17.14,-10.6599,-11.6498,-58.5789,30.2702,-19.5271,8.2915,82.5132,-29.2849,4.45296,-4.43211,2.91744,-0.315752,-0.562897,-0.344135,0.686332,0.0731257,0.723566,-0.672476,-0.0569502,-0.698845,0.0986391,0.0113533,0.91821,0.35561,-0.680274,0.299516,0.174322,-0.73965,0.180243,0.00933873,-0.141058,0.731229
