"Time,s",Activities,Activity Names,"Hip Flexion LT,deg","Hip Flexion RT,deg","Hip Abduction LT,deg","Hip Abduction RT,deg","Hip Rotation Ext LT,deg","Hip Rotation Ext RT,deg","Knee Flexion LT,deg","Knee Flexion RT,deg","Ankle Dorsiflexion LT,deg","Ankle Dorsiflexion RT,deg","Ankle Inversion LT,deg","Ankle Inversion RT,deg","Ankle Abduction LT,deg","Ankle Abduction RT,deg","Pelvic Tilt LT,deg","Pelvic Tilt RT,deg","Pelvic Obliquity LT,deg","Pelvic Obliquity RT,deg","Pelvic Rotation LT,deg","Pelvic Rotation RT,deg","Foot Pitch Down LT,deg","Foot Pitch Down RT,deg","Foot Roll Med LT,deg","Foot Roll Med RT,deg","Foot Rotation Ext LT,deg","Foot Rotation Ext RT,deg","Pelvis Accel Sensor X,mG","Pelvis Accel Sensor Y,mG","Pelvis Accel Sensor Z,mG","Thigh Accel Sensor X LT,mG","Thigh Accel Sensor Y LT,mG","Thigh Accel Sensor Z LT,mG","Shank Accel Sensor X LT,mG","Shank Accel Sensor Y LT,mG","Shank Accel Sensor Z LT,mG","Foot Accel Sensor X LT,mG","Foot Accel Sensor Y LT,mG","Foot Accel Sensor Z LT,mG","Thigh Accel Sensor X RT,mG","Thigh Accel Sensor Y RT,mG","Thigh Accel Sensor Z RT,mG","Shank Accel Sensor X RT,mG","Shank Accel Sensor Y RT,mG","Shank Accel Sensor Z RT,mG","Foot Accel Sensor X RT,mG","Foot Accel Sensor Y RT,mG","Foot Accel Sensor Z RT,mG","Pelvis Rot X,","Pelvis Rot Y,","Pelvis Rot Z,","LT Thigh Rot X,","LT Thigh Rot Y,","LT Thigh Rot Z,","LT Shank Rot X,","LT Shank Rot Y,","LT Shank Rot Z,","LT Foot Rot X,","LT Foot Rot Y,","LT Foot Rot Z,","RT Thigh Rot X,","RT Thigh Rot Y,","RT Thigh Rot Z,","RT Shank Rot X,","RT Shank Rot Y,","RT Shank Rot Z,","RT Foot Rot X,","RT Foot Rot Y,","RT Foot Rot Z,",,,,,,,,,,,,,,,,,,,,,
158.54,0,,28.154,6.62894,1.33767,-5.33972,3.32701,-10.7853,49.3262,10.0197,2.97909,6.02583,-1.46553,-8.5581,0.0909227,1.10477,1.93534,1.93534,1.17508,-1.17508,-1.02892,1.02892,20.0676,-1.63719,0.762166,-3.12585,2.48157,-8.79626,145.952,-1.95593,1.14011,142.843,26.296,0.967292,142.364,-23.0259,0.17337,142.28,-20.046,1.6684,135.31,5.80076,5.49693,133.843,-4.06965,11.4246,136.12,1.61706,2.87605,89.3433,100.106,-144.528,-63.9447,-498.518,28.3218,-149.42,-203.62,-192.844,558.165,799.31,1172.29,-35.1407,-143.072,-120.127,34.6701,56.155,-122.076,-8.368,-2.9473,-7.41045,-0.322029,-0.566542,-0.334664,0.60722,0.127633,0.775445,-0.690518,-0.0316785,-0.648707,0.21309,-0.100838,0.914253,0.333527,-0.677248,0.334015,0.235423,-0.73392,0.182687,0.0227068,-0.13325,0.771117
158.55,0,,29.5689,6.59213,1.13685,-5.36707,3.21554,-10.6712,51.3009,9.9993,0.965175,6.04552,-3.92877,-8.60278,1.41476,1.06515,1.94159,1.94159,1.22661,-1.22661,-0.96216,0.96216,22.6825,-1.64495,2.81143,-3.16234,3.48203,-8.78094,145.88,-1.96192,1.19389,142.915,27.6923,0.799178,142.683,-23.6046,-0.254924,141.143,-22.6375,4.26563,135.365,5.76197,5.59641,133.887,-4.08653,11.5066,136.131,1.62478,2.91143,121.571,43.4713,-142.093,-21.4643,-430.157,-29.2958,-167.499,-304.234,-211.405,485.722,-9.26097,1707.49,-34.6792,-95.2309,-87.8999,46.8779,53.2457,-136.241,-0.456437,-17.0289,9.19919,-0.321372,-0.566872,-0.334556,0.602343,0.141491,0.776368,-0.69369,-0.027711,-0.645165,0.22096,-0.129463,0.911797,0.335104,-0.676922,0.334982,0.235428,-0.734363,0.18208,0.0225841,-0.133551,0.771034
158.56,0,,30.793,6.50718,0.837643,-5.36167,3.23162,-10.5457,52.9505,9.94712,2.12169,6.05427,-5.19279,-8.65098,2.46364,1.03324,1.92454,1.92454,1.33195,-1.33195,-0.895403,0.895403,21.9754,-1.64883,3.72502,-3.17727,4.29442,-8.74267,145.781,-1.94515,1.30168,142.849,28.9206,0.54011,142.941,-24.0224,-0.738308,140.253,-21.9108,5.45594,135.403,5.70101,5.72254,133.914,-4.0942,11.571,136.142,1.63056,2.9266,146.493,0.475421,-133.788,63.9447,-288.077,-107.418,-190.413,-394.563,-196.766,-1132.24,923.23,1609.84,-33.6854,-51.7657,-67.8611,60.5506,109.354,-96.1745,-10.8023,-4.42095,-4.85513,-0.320327,-0.567592,-0.334488,0.598468,0.154912,0.776452,-0.696922,-0.0252694,-0.641683,0.211376,-0.133369,0.915333,0.33693,-0.676667,0.335831,0.235427,-0.734725,0.181652,0.0225238,-0.133678,0.770997
158.57,0,,31.9613,6.41184,0.490149,-5.30195,3.44998,-10.393,54.3335,9.87224,2.65938,6.06083,-6.05706,-8.67567,3.15756,0.998032,1.92738,1.92738,1.48634,-1.48634,-0.827196,0.827196,21.7028,-1.64107,4.21968,-3.18722,4.89783,-8.67121,145.639,-1.94844,1.45845,142.547,30.0726,0.177822,142.996,-24.25,-1.16444,139.544,-21.6188,6.16596,135.436,5.60587,5.85178,133.942,-4.11567,11.6109,136.142,1.62092,2.94008,158.681,-10.2513,-149.898,104.981,-108.377,-163.562,-197.735,-358.852,-149.922,-912.54,982.986,1069.34,-29.7808,7.81794,-39.5486,62.0155,139.649,-76.6747,-6.84655,-3.92973,16.0986,-0.318747,-0.568459,-0.334496,0.594751,0.16706,0.7764,-0.69954,-0.025025,-0.638625,0.206919,-0.136054,0.917584,0.338838,-0.676455,0.336335,0.235431,-0.734921,0.181228,0.0225844,-0.133798,0.770984
158.58,0,,33.1179,6.30424,0.077546,-5.18934,3.89818,-10.1848,55.5124,9.74972,3.06749,6.05536,-6.67754,-8.66627,3.49725,0.921007,1.94641,1.94641,1.6848,-1.6848,-0.757537,0.757537,21.3861,-1.63719,4.47457,-3.20547,5.31839,-8.57935,145.474,-1.96852,1.65899,141.976,31.1907,-0.343381,142.848,-24.3069,-1.52036,139.006,-21.2906,6.55216,135.497,5.47378,5.98147,134.013,-4.12641,11.6249,136.136,1.61899,2.9603,155.745,-12.6878,-134.268,121.565,76.1559,-176.274,-184.583,-263.163,-113.298,-735.827,944.398,-29.8259,-26.3733,59.0689,-2.92012,37.6,116.697,-31.7516,-0.456437,3.43852,5.87726,-0.316734,-0.569437,-0.334618,0.591028,0.177681,0.776338,-0.701522,-0.0268572,-0.635966,0.20344,-0.136543,0.919541,0.340538,-0.676437,0.336204,0.235066,-0.735106,0.18074,0.0225847,-0.133982,0.770994
158.59,0,,34.2509,6.16549,-0.405653,-5.01377,4.52565,-9.88523,56.4897,9.58181,3.92367,6.04005,-7.34249,-8.66744,3.33068,0.787862,1.96686,1.96686,1.9199,-1.9199,-0.686428,0.686428,20.4383,-1.63719,4.80266,-3.20795,5.37847,-8.44155,145.26,-1.98979,1.89612,141.174,32.2722,-1.02248,142.523,-24.1996,-1.82336,138.841,-20.3444,6.80159,135.612,5.29551,6.09827,134.139,-4.13868,11.6366,136.131,1.61899,2.96704,138.197,-4.39765,-97.1768,130.878,263.171,-144.531,-150.369,-120.607,-28.8354,-1094.24,887.289,-45.8743,12.2105,125.988,6.34809,60.0623,63.9594,-56.1447,-11.7152,0.982434,-6.89939,-0.314283,-0.570641,-0.33467,0.587237,0.186529,0.776391,-0.702977,-0.0305801,-0.633698,0.195629,-0.134041,0.921805,0.341815,-0.676671,0.335161,0.234328,-0.735396,0.179943,0.0225835,-0.134036,0.771013
158.6,0,,35.3694,5.99936,-0.903484,-4.78532,5.29793,-9.54003,57.2988,9.38214,4.50859,6.02911,-7.61484,-8.63099,2.83315,0.618406,1.99271,1.99271,2.18687,-2.18687,-0.615318,0.615318,19.6011,-1.63525,4.78247,-3.21791,5.2348,-8.29099,145.035,-2.01586,2.16525,140.192,33.3197,-1.79968,142.04,-23.9509,-2.03669,138.863,-19.5175,6.64296,135.755,5.07475,6.2022,134.31,-4.16476,11.6202,136.125,1.61706,2.9822,90.8113,19.0466,-76.656,112.302,375.99,-96.1791,-207.498,38.1017,69.3266,-880.475,845.174,48.2967,-2.94614,149.892,18.5576,44.9246,16.5787,-89.8463,-8.82444,-4.91217,21.4648,-0.31155,-0.571949,-0.334807,0.583142,0.193607,0.77681,-0.703708,-0.0358294,-0.631989,0.190254,-0.129339,0.923439,0.342487,-0.677283,0.333026,0.233353,-0.735585,0.178967,0.022584,-0.134161,0.771029
158.61,0,,36.4525,5.80304,-1.38412,-4.55902,6.03459,-9.20054,57.9488,9.16886,5.0814,6.01052,-7.67908,-8.56398,2.14359,0.443448,2.01089,2.01089,2.45177,-2.45177,-0.542757,0.542757,18.6386,-1.61973,4.60833,-3.23118,4.88738,-8.15319,144.81,-2.03413,2.43264,139.247,34.3277,-2.56769,141.573,-23.5786,-2.21708,139.11,-18.5691,6.25458,135.892,4.83182,6.30701,134.469,-4.19697,11.5804,136.109,1.60355,3.00242,39.5678,19.522,-84.4808,62.5005,358.877,-38.087,-340.828,151.393,131.859,-844.135,740.657,-97.6533,-9.26436,171.866,8.29484,-14.6493,2.90935,-93.7462,6.39011,-9.82434,7.41045,-0.308859,-0.573281,-0.334923,0.578839,0.199172,0.777523,-0.704087,-0.0415677,-0.630962,0.184764,-0.122749,0.924737,0.342487,-0.678381,0.329852,0.232371,-0.735627,0.178047,0.0227061,-0.134344,0.771091
158.62,0,,37.4814,5.60104,-1.85379,-4.32085,6.62529,-8.84964,58.4038,8.93062,5.69175,5.981,-7.7296,-8.53106,1.38203,0.264088,2.03105,2.03105,2.70943,-2.70943,-0.470196,0.470196,17.4846,-1.60615,4.4241,-3.21708,4.3336,-8.00773,144.59,-2.05301,2.69263,138.473,35.2765,-3.25445,141.282,-23.0665,-2.46445,139.577,-17.431,5.78743,136.04,4.57688,6.39228,134.656,-4.21692,11.5441,136.109,1.59004,2.99399,13.6558,35.6566,-97.1768,-16.5838,255.377,11.2388,-438.497,264.684,133.295,-869.074,562.494,-37.5473,-16.612,123.06,12.6962,-23.4389,39.5302,-69.8314,0,-4.91217,-7.92152,-0.306231,-0.574557,-0.335041,0.574564,0.203444,0.778374,-0.70468,-0.0473652,-0.630519,0.178046,-0.115055,0.92569,0.341814,-0.679782,0.325883,0.231215,-0.735761,0.177073,0.0228283,-0.134284,0.771096
158.63,0,,38.4971,5.41793,-2.32784,-4.10463,7.03786,-8.47448,58.7109,8.70599,6.20764,5.9624,-7.63955,-8.4805,0.696832,0.0462154,2.0728,2.0728,2.9437,-2.9437,-0.396183,0.396183,16.3011,-1.59258,4.03797,-3.21044,3.65444,-7.88269,144.382,-2.09316,2.92932,137.913,36.1885,-3.86355,141.222,-22.4374,-2.84197,140.176,-16.2674,5.10585,136.221,4.3164,6.47444,134.87,-4.2568,11.4996,136.103,1.57653,2.99231,-3.41396,49.8004,-88.374,-80.0803,113.777,36.6135,-478.994,361.822,126.942,-761.242,474.514,230.431,-26.3733,37.095,13.6696,-7.81298,63.9594,-27.3365,3.95578,-7.36825,6.38832,-0.303728,-0.575595,-0.335163,0.570367,0.206563,0.77925,-0.705898,-0.0528584,-0.630395,0.172011,-0.105783,0.926224,0.340539,-0.681505,0.321251,0.229927,-0.735863,0.175848,0.0229512,-0.134289,0.771123
